timestamp,btc_mvrv_ratio
1660689000000.0,1.6017
1660689900000.0,1.7111
1660692000000.0,1.4448
1660693800000.0,1.6545
1660695300000.0,1.5958
1660695600000.0,1.6508
1660696200000.0,1.4366
1660697100000.0,1.6875
1660698300000.0,1.4292
1660700100000.0,1.5237
1660701000000.0,1.505
1660702800000.0,1.4537
1660704000000.0,1.3837
1660705200000.0,1.5878
1660706100000.0,1.5289
1660707300000.0,1.5072
1660708800000.0,1.5127
1660711500000.0,1.6702
1660713000000.0,1.509
1660713900000.0,1.5066
1660715100000.0,1.5586
1660716000000.0,1.5469
1660716300000.0,1.5183
1660716900000.0,1.5395
1660717500000.0,1.5353
1660718100000.0,1.5412
1660718700000.0,1.4217
1660719600000.0,1.5852
1660720200000.0,1.5097
1660721100000.0,1.4951
1660721400000.0,1.6051
1660721700000.0,1.5625
1660722000000.0,1.5485
1660722300000.0,1.7553
1660722600000.0,1.566
1660722900000.0,1.5422
1660723200000.0,1.4924
1660723500000.0,1.4656
1660723800000.0,1.5957
1660724400000.0,1.564
1660725000000.0,1.5241
1660725900000.0,1.6702
1660727100000.0,1.545
1660728300000.0,1.5818
1660728900000.0,1.465
1660730100000.0,1.4818
1660731300000.0,1.6808
1660731900000.0,1.4416
1660732800000.0,1.5341
1660734000000.0,1.6038
1660735200000.0,1.4971
1660736400000.0,1.4094
1660737600000.0,1.5228
1660738200000.0,1.7861
1660738800000.0,1.545
1660739400000.0,1.6493
1660739700000.0,1.6258
1660740000000.0,1.6094
1660740300000.0,1.6747
1660740900000.0,1.5018
1660741800000.0,1.5849
1660742400000.0,1.6029
1660743300000.0,1.4999
1660743900000.0,1.5817
1660744200000.0,1.6786
1660744500000.0,1.4761
1660744800000.0,1.4103
1660745100000.0,1.554
1660745700000.0,1.5038
1660746600000.0,1.517
1660747200000.0,1.5897
1660748100000.0,1.5933
1660748700000.0,1.6338
1660749300000.0,1.5965
1660750200000.0,1.5711
1660751100000.0,1.4912
1660752300000.0,1.6614
1660753200000.0,1.6519
1660754100000.0,1.5194
1660754700000.0,1.3676
1660755900000.0,1.4657
1660757700000.0,1.7021
1660759200000.0,1.6799
1660759500000.0,1.6951
1660759800000.0,1.4259
1660760400000.0,1.434
1660761600000.0,1.4714
1660762200000.0,1.5705
1660763100000.0,1.5787
1660763700000.0,1.4401
1660764000000.0,1.3633
1660764600000.0,1.388
1660765500000.0,1.4902
1660766700000.0,1.4954
1660767300000.0,1.7109
1660767900000.0,1.5105
1660769100000.0,1.6255
1660770900000.0,1.4972
1660771800000.0,1.6082
1660773600000.0,1.8026
1660774500000.0,1.4532
1660775700000.0,1.5436
1660777800000.0,1.4699
1660779900000.0,1.6333
1660781400000.0,1.5795
1660782600000.0,1.444
1660783500000.0,1.7979
1660784700000.0,1.5718
1660786500000.0,1.5297
1660788600000.0,1.3948
1660790100000.0,1.5128
1660793100000.0,1.6397
1660795500000.0,1.4584
1660797000000.0,1.446
1660798500000.0,1.5873
1660800300000.0,1.6251
1660802700000.0,1.5015
1660804500000.0,1.7704
1660806300000.0,1.5893
1660807800000.0,1.5992
1660809900000.0,1.5404
1660811700000.0,1.5935
1660812600000.0,1.5174
1660813800000.0,1.6667
1660815600000.0,1.5906
1660816500000.0,1.5588
1660817400000.0,1.5729
1660818300000.0,1.7827
1660819800000.0,1.563
1660821900000.0,1.391
1660823700000.0,1.5825
1660824600000.0,1.7106
1660825500000.0,1.5709
1660826100000.0,1.5351
1660827000000.0,1.7428
1660827900000.0,1.3881
1660829400000.0,1.602
1660830000000.0,1.5964
1660831200000.0,1.529
1660831800000.0,1.5461
1660832700000.0,1.431
1660833300000.0,1.5642
1660834200000.0,1.2549
1660835100000.0,1.4828
1660836000000.0,1.5169
1660837200000.0,1.52
1660838700000.0,1.5105
1660839900000.0,1.5606
1660840500000.0,1.5687
1660841100000.0,1.6167
1660841700000.0,1.5674
1660842600000.0,1.6409
1660843500000.0,1.5726
1660845300000.0,1.487
1660845900000.0,1.5951
1660847100000.0,1.5496
1660848600000.0,1.3687
1660849500000.0,1.6389
1660850700000.0,1.5644
1660852500000.0,1.6214
1660853700000.0,1.5597
1660855200000.0,1.5328
1660857600000.0,1.5976
1660860300000.0,1.468
1660861800000.0,1.4971
1660864200000.0,1.5648
1660864800000.0,1.4924
1660865100000.0,1.529
1660865700000.0,1.5148
1660866900000.0,1.5068
1660867800000.0,1.665
1660868100000.0,1.5653
1660868700000.0,1.6308
1660869300000.0,1.6166
1660869900000.0,1.4685
1660870500000.0,1.4792
1660871400000.0,1.5589
1660872000000.0,1.5517
1660872600000.0,1.5127
1660872900000.0,1.5551
1660873500000.0,1.6877
1660874400000.0,1.5631
1660875000000.0,1.6213
1660875900000.0,1.5262
1660876800000.0,1.6215
1660878000000.0,1.5976
1660878900000.0,1.6468
1660880100000.0,1.6439
1660881900000.0,1.5338
1660883400000.0,1.7182
1660884900000.0,1.4801
1660887000000.0,1.6691
1660889100000.0,1.4802
1660890600000.0,1.6525
1660890900000.0,1.5649
1660891200000.0,1.4658
1660891500000.0,1.4542
1660891800000.0,1.5635
1660892100000.0,1.5671
1660892400000.0,1.4948
1660892700000.0,1.5855
1660893000000.0,1.604
1660893600000.0,1.4174
1660894200000.0,1.5178
1660894800000.0,1.5125
1660895700000.0,1.662
1660896300000.0,1.4465
1660896600000.0,1.6509
1660897200000.0,1.685
1660897800000.0,1.6549
1660898100000.0,1.5479
1660898400000.0,1.498
1660899000000.0,1.6518
1660899900000.0,1.7296
1660900500000.0,1.4973
1660901100000.0,1.5679
1660902000000.0,1.5998
1660902900000.0,1.5662
1660903800000.0,1.4722
1660904700000.0,1.4489
1660905600000.0,1.3719
1660906200000.0,1.5332
1660906800000.0,1.5921
1660907400000.0,1.5787
1660907700000.0,1.4828
1660908300000.0,1.4969
1660908900000.0,1.42
1660909200000.0,1.6009
1660909500000.0,1.6258
1660909800000.0,1.5393
1660910400000.0,1.5799
1660911000000.0,1.7322
1660911600000.0,1.3846
1660912200000.0,1.8083
1660912500000.0,1.5309
1660912800000.0,1.5025
1660913100000.0,1.6326
1660913400000.0,1.6366
1660913700000.0,1.6599
1660914000000.0,1.603
1660914600000.0,1.5524
1660915500000.0,1.5806
1660916100000.0,1.4904
1660916700000.0,1.634
1660917300000.0,1.5503
1660917900000.0,1.559
1660918800000.0,1.4858
1660919400000.0,1.7376
1660920000000.0,1.552
1660920900000.0,1.3778
1660921500000.0,1.4917
1660922100000.0,1.4426
1660923300000.0,1.7669
1660923900000.0,1.6324
1660924500000.0,1.6212
1660925700000.0,1.7607
1660926300000.0,1.4014
1660926900000.0,1.4027
1660927200000.0,1.517
1660927500000.0,1.3698
1660928100000.0,1.5692
1660929000000.0,1.5358
1660930200000.0,1.593
1660930800000.0,1.6751
1660932000000.0,1.5959
1660932900000.0,1.7713
1660933800000.0,1.4865
1660935300000.0,1.6039
1660936200000.0,1.6288
1660936500000.0,1.5405
1660937100000.0,1.4841
1660938000000.0,1.5961
1660939200000.0,1.4961
1660940400000.0,1.4216
1660941300000.0,1.4795
1660941900000.0,1.5354
1660942500000.0,1.6383
1660943400000.0,1.6153
1660944600000.0,1.5321
1660945800000.0,1.5278
1660946400000.0,1.64
1660946700000.0,1.5045
1660947300000.0,1.5464
1660947600000.0,1.3705
1660948200000.0,1.6066
1660948800000.0,1.4192
1660949100000.0,1.4802
1660950000000.0,1.6184
1660950600000.0,1.5998
1660950900000.0,1.5237
1660951500000.0,1.6039
1660952400000.0,1.5912
1660952700000.0,1.5698
1660953000000.0,1.5221
1660953600000.0,1.7097
1660953900000.0,1.4152
1660954500000.0,1.6492
1660955400000.0,1.8417
1660956000000.0,1.5098
1660956300000.0,1.6923
1660956900000.0,1.5605
1660957500000.0,1.5182
1660958700000.0,1.4481
1660959900000.0,1.5116
1660961400000.0,1.4546
1660962900000.0,1.4545
1660964100000.0,1.4743
1660965600000.0,1.4541
1660967100000.0,1.5134
1660968600000.0,1.5925
1660970100000.0,1.4915
1660971600000.0,1.5051
1660971900000.0,1.5704
1660972800000.0,1.6884
1660973700000.0,1.5311
1660975500000.0,1.444
1660977300000.0,1.5569
1660978500000.0,1.5035
1660979100000.0,1.5663
1660980300000.0,1.6734
1660981500000.0,1.594
1660982700000.0,1.5973
1660983600000.0,1.386
1660984800000.0,1.4638
1660986300000.0,1.5699
1660987500000.0,1.6071
1660989300000.0,1.5259
1660990500000.0,1.4463
1660992300000.0,1.5763
1660993200000.0,1.645
1660995000000.0,1.7982
1660996200000.0,1.453
1660997700000.0,1.6794
1660998900000.0,1.4885
1661000100000.0,1.5017
1661001600000.0,1.5681
1661003700000.0,1.6395
1661004600000.0,1.4456
1661006400000.0,1.5551
1661008200000.0,1.5466
1661010000000.0,1.5863
1661011200000.0,1.5374
1661011800000.0,1.6959
1661013300000.0,1.501
1661014500000.0,1.4982
1661015400000.0,1.6511
1661016300000.0,1.6153
1661017200000.0,1.6677
1661018700000.0,1.5013
1661020500000.0,1.4559
1661021400000.0,1.4422
1661022000000.0,1.3877
1661022600000.0,1.6095
1661022900000.0,1.629
1661023500000.0,1.5645
1661024400000.0,1.58
1661025000000.0,1.6736
1661025900000.0,1.6175
1661026500000.0,1.739
1661026800000.0,1.5306
1661028000000.0,1.4317
1661028900000.0,1.5654
1661029200000.0,1.6903
1661029500000.0,1.5285
1661029800000.0,1.7273
1661030100000.0,1.5786
1661030700000.0,1.6558
1661031600000.0,1.3766
1661032500000.0,1.6135
1661033100000.0,1.6054
1661033700000.0,1.3921
1661034900000.0,1.613
1661036100000.0,1.5074
1661037600000.0,1.7092
1661038800000.0,1.4982
1661040600000.0,1.5938
1661041500000.0,1.5599
1661042700000.0,1.7244
1661044200000.0,1.3381
1661046600000.0,1.6599
1661048400000.0,1.62
1661050200000.0,1.7864
1661051700000.0,1.5275
1661053500000.0,1.4671
1661056200000.0,1.4296
1661058000000.0,1.5904
1661060100000.0,1.4947
1661062500000.0,1.4716
1661064300000.0,1.4552
1661064900000.0,1.5762
1661066100000.0,1.5574
1661067300000.0,1.495
1661068500000.0,1.5645
1661069100000.0,1.679
1661069700000.0,1.4729
1661070300000.0,1.4669
1661070900000.0,1.4919
1661071800000.0,1.5969
1661072700000.0,1.5105
1661073600000.0,1.5316
1661074800000.0,1.6497
1661075700000.0,1.4574
1661076900000.0,1.8421
1661078100000.0,1.7026
1661079600000.0,1.3714
1661081700000.0,1.5544
1661082600000.0,1.4034
1661082900000.0,1.5333
1661083500000.0,1.458
1661084400000.0,1.5559
1661085900000.0,1.4809
1661087700000.0,1.5267
1661088300000.0,1.3914
1661089200000.0,1.7269
1661090700000.0,1.4739
1661091000000.0,1.6062
1661091900000.0,1.6233
1661093400000.0,1.368
1661095200000.0,1.5342
1661097000000.0,1.5575
1661098500000.0,1.6454
1661099400000.0,1.5095
1661100600000.0,1.6008
1661102100000.0,1.716
1661104500000.0,1.4863
1661105400000.0,1.5822
1661107800000.0,1.4905
1661109900000.0,1.4217
1661111700000.0,1.5799
1661113800000.0,1.4485
1661115300000.0,1.7402
1661115600000.0,1.4937
1661116200000.0,1.4818
1661116800000.0,1.6768
1661117700000.0,1.5025
1661118300000.0,1.5959
1661119500000.0,1.6025
1661119800000.0,1.4562
1661120400000.0,1.4397
1661121000000.0,1.4878
1661121300000.0,1.5764
1661122200000.0,1.6449
1661123100000.0,1.6713
1661124300000.0,1.6218
1661126100000.0,1.4285
1661127000000.0,1.4907
1661127600000.0,1.4098
1661128800000.0,1.5845
1661130600000.0,1.6603
1661132100000.0,1.4971
1661134800000.0,1.6059
1661136900000.0,1.6039
1661139000000.0,1.6009
1661141100000.0,1.6811
1661142300000.0,1.4122
1661144100000.0,1.4593
1661146200000.0,1.6954
1661148000000.0,1.7273
1661148900000.0,1.6265
1661150400000.0,1.3758
1661151000000.0,1.6434
1661152200000.0,1.3702
1661153400000.0,1.4861
1661153700000.0,1.4759
1661154900000.0,1.4672
1661155200000.0,1.4217
1661155500000.0,1.5086
1661155800000.0,1.7712
1661156100000.0,1.5377
1661156400000.0,1.429
1661156700000.0,1.5123
1661157300000.0,1.5037
1661157600000.0,1.4324
1661157900000.0,1.443
1661158500000.0,1.5388
1661158800000.0,1.5578
1661159400000.0,1.6297
1661159700000.0,1.519
1661160300000.0,1.2964
1661161500000.0,1.6873
1661162700000.0,1.6418
1661163600000.0,1.639
1661164200000.0,1.5586
1661164500000.0,1.607
1661165100000.0,1.4984
1661166300000.0,1.599
1661167500000.0,1.5133
1661168400000.0,1.47
1661169300000.0,1.3712
1661170500000.0,1.5865
1661171700000.0,1.7935
1661172300000.0,1.6408
1661172900000.0,1.4847
1661173800000.0,1.5643
1661174700000.0,1.6308
1661175300000.0,1.6791
1661175600000.0,1.4342
1661175900000.0,1.6917
1661176200000.0,1.4945
1661176500000.0,1.5359
1661176800000.0,1.4977
1661177400000.0,1.2396
1661178000000.0,1.5269
1661178600000.0,1.6601
1661179200000.0,1.4219
1661180100000.0,1.6363
1661181300000.0,1.5179
1661182200000.0,1.6977
1661183100000.0,1.4999
1661183700000.0,1.7405
1661184300000.0,1.6177
1661184900000.0,1.5247
1661185800000.0,1.604
1661187000000.0,1.5409
1661188200000.0,1.4892
1661189700000.0,1.6282
1661190900000.0,1.5572
1661191800000.0,1.6036
1661192700000.0,1.5369
1661193600000.0,1.5825
1661193900000.0,1.4182
1661194200000.0,1.5387
1661194800000.0,1.6004
1661195400000.0,1.5837
1661196300000.0,1.6432
1661196900000.0,1.7506
1661198100000.0,1.4715
1661198700000.0,1.6456
1661199900000.0,1.3967
1661201400000.0,1.3766
1661202600000.0,1.5728
1661204700000.0,1.5211
1661206500000.0,1.581
1661207400000.0,1.5318
1661208900000.0,1.4494
1661210400000.0,1.3605
1661211900000.0,1.6275
1661212200000.0,1.4343
1661212500000.0,1.6533
1661213100000.0,1.3507
1661214000000.0,1.4874
1661214600000.0,1.6555
1661215500000.0,1.57
1661216100000.0,1.5278
1661217300000.0,1.6033
1661218800000.0,1.4981
1661220600000.0,1.693
1661222100000.0,1.5604
1661223900000.0,1.2284
1661226000000.0,1.4043
1661227200000.0,1.4931
1661228700000.0,1.4096
1661230200000.0,1.5636
1661231700000.0,1.5136
1661232300000.0,1.3962
1661232600000.0,1.6066
1661232900000.0,1.4421
1661233200000.0,1.4544
1661233800000.0,1.623
1661234400000.0,1.4233
1661235000000.0,1.6333
1661235300000.0,1.5466
1661236200000.0,1.6364
1661236800000.0,1.3903
1661237700000.0,1.4716
1661238600000.0,1.5427
1661239200000.0,1.5219
1661240100000.0,1.5426
1661241000000.0,1.6895
1661241600000.0,1.5437
1661241900000.0,1.4212
1661242200000.0,1.5665
1661242800000.0,1.5587
1661243100000.0,1.4718
1661243400000.0,1.4104
1661244000000.0,1.5729
1661244600000.0,1.5492
1661245500000.0,1.5786
1661246400000.0,1.6256
1661246700000.0,1.5462
1661247600000.0,1.5236
1661248200000.0,1.6574
1661248500000.0,1.6067
1661249400000.0,1.5788
1661250300000.0,1.5519
1661251500000.0,1.5956
1661252400000.0,1.4759
1661253600000.0,1.6373
1661254500000.0,1.3947
1661255400000.0,1.6491
1661256300000.0,1.604
1661257200000.0,1.8567
1661258100000.0,1.4979
1661259000000.0,1.5467
1661260200000.0,1.5626
1661261400000.0,1.69
1661262000000.0,1.5727
1661262300000.0,1.4403
1661262600000.0,1.6051
1661262900000.0,1.3594
1661263500000.0,1.5267
1661263800000.0,1.4557
1661264100000.0,1.5424
1661264700000.0,1.7419
1661265300000.0,1.5914
1661265900000.0,1.6501
1661266500000.0,1.6954
1661267100000.0,1.6222
1661268000000.0,1.5294
1661268600000.0,1.5303
1661269800000.0,1.7469
1661270700000.0,1.5151
1661271900000.0,1.4581
1661272800000.0,1.6127
1661274000000.0,1.5342
1661275200000.0,1.5966
1661276400000.0,1.5873
1661277300000.0,1.4009
1661278800000.0,1.4951
1661279100000.0,1.5596
1661280000000.0,1.4679
1661281500000.0,1.6627
1661282700000.0,1.4997
1661284200000.0,1.5736
1661285700000.0,1.6175
1661286600000.0,1.4032
1661287500000.0,1.7498
1661289300000.0,1.7179
1661292000000.0,1.5617
1661292900000.0,1.4935
1661294400000.0,1.6001
1661296200000.0,1.5634
1661297400000.0,1.5713
1661299200000.0,1.4008
1661300400000.0,1.4066
1661301300000.0,1.5036
1661301600000.0,1.7423
1661302200000.0,1.54
1661303400000.0,1.7063
1661304600000.0,1.4559
1661305500000.0,1.6078
1661305800000.0,1.4275
1661306400000.0,1.574
1661307000000.0,1.6779
1661308500000.0,1.5483
1661309100000.0,1.5248
1661310300000.0,1.6842
1661311500000.0,1.3484
1661313000000.0,1.5676
1661314800000.0,1.4798
1661316600000.0,1.5888
1661317500000.0,1.6271
1661318700000.0,1.5298
1661319300000.0,1.496
1661319900000.0,1.4777
1661320800000.0,1.5178
1661321700000.0,1.5471
1661322300000.0,1.6165
1661324100000.0,1.6395
1661325300000.0,1.6527
1661326500000.0,1.3863
1661327100000.0,1.4528
1661328300000.0,1.491
1661329500000.0,1.5563
1661330700000.0,1.461
1661331900000.0,1.5796
1661333700000.0,1.6242
1661335500000.0,1.5563
1661337300000.0,1.4681
1661338800000.0,1.611
1661340000000.0,1.6999
1661340900000.0,1.5755
1661342100000.0,1.642
1661343300000.0,1.6913
1661344200000.0,1.347
1661345100000.0,1.6798
1661345700000.0,1.586
1661346900000.0,1.6456
1661348100000.0,1.4557
1661348700000.0,1.4148
1661349900000.0,1.514
1661351100000.0,1.4135
1661351400000.0,1.3627
1661352300000.0,1.3772
1661353500000.0,1.5192
1661354400000.0,1.552
1661355000000.0,1.5114
1661356200000.0,1.588
1661356500000.0,1.6077
1661357100000.0,1.7382
1661357400000.0,1.4352
1661357700000.0,1.6496
1661358000000.0,1.3845
1661358600000.0,1.4864
1661359200000.0,1.561
1661359800000.0,1.5646
1661361000000.0,1.572
1661361900000.0,1.6036
1661362800000.0,1.589
1661364300000.0,1.4085
1661365500000.0,1.6617
1661367300000.0,1.5074
1661368800000.0,1.5151
1661370000000.0,1.3757
1661371200000.0,1.6515
1661372400000.0,1.5986
1661374800000.0,1.5577
1661377200000.0,1.6589
1661378400000.0,1.5439
1661379000000.0,1.6468
1661379900000.0,1.4359
1661380200000.0,1.5314
1661381100000.0,1.4434
1661382300000.0,1.657
1661384100000.0,1.4947
1661384700000.0,1.7774
1661385300000.0,1.5893
1661385900000.0,1.5563
1661386500000.0,1.544
1661387400000.0,1.5649
1661388000000.0,1.5598
1661389200000.0,1.3354
1661390400000.0,1.3821
1661391300000.0,1.7437
1661392200000.0,1.5034
1661393400000.0,1.6175
1661395200000.0,1.6201
1661397000000.0,1.6827
1661398500000.0,1.5603
1661400000000.0,1.579
1661402100000.0,1.5965
1661405100000.0,1.5839
1661406900000.0,1.6223
1661408400000.0,1.582
1661409000000.0,1.7443
1661409600000.0,1.653
1661410200000.0,1.6407
1661411400000.0,1.5704
1661412300000.0,1.588
1661413500000.0,1.3593
1661414700000.0,1.5912
1661415300000.0,1.8182
1661416200000.0,1.5751
1661417400000.0,1.6075
1661418900000.0,1.5996
1661420100000.0,1.6281
1661421600000.0,1.4806
1661423400000.0,1.6534
1661424900000.0,1.7381
1661426100000.0,1.6606
1661427300000.0,1.5279
1661429100000.0,1.4582
1661430000000.0,1.5048
1661430900000.0,1.5157
1661431500000.0,1.5781
1661433000000.0,1.5408
1661433600000.0,1.714
1661434500000.0,1.5367
1661435700000.0,1.6013
1661436300000.0,1.8052
1661437200000.0,1.4698
1661438400000.0,1.6118
1661439600000.0,1.5722
1661440800000.0,1.7348
1661441100000.0,1.5594
1661441400000.0,1.5682
1661442000000.0,1.4999
1661443200000.0,1.4285
1661444400000.0,1.476
1661445000000.0,1.608
1661446200000.0,1.5679
1661446800000.0,1.4598
1661447400000.0,1.3571
1661448300000.0,1.7504
1661448900000.0,1.349
1661449500000.0,1.5534
1661450700000.0,1.5946
1661452800000.0,1.4511
1661454900000.0,1.5873
1661456100000.0,1.4251
1661457600000.0,1.5293
1661459400000.0,1.5115
1661460600000.0,1.534
1661462100000.0,1.5082
1661464500000.0,1.5705
1661466900000.0,1.5857
1661468700000.0,1.5253
1661470500000.0,1.3009
1661472300000.0,1.6654
1661472900000.0,1.6366
1661473800000.0,1.4292
1661475300000.0,1.5378
1661476800000.0,1.4819
1661479500000.0,1.6264
1661481600000.0,1.4154
1661484600000.0,1.5447
1661487900000.0,1.3569
1661490300000.0,1.4612
1661491200000.0,1.2986
1661491800000.0,1.4702
1661492400000.0,1.6455
1661493600000.0,1.4106
1661494800000.0,1.7546
1661496600000.0,1.5996
1661497800000.0,1.7685
1661498700000.0,1.5078
1661499900000.0,1.4946
1661501400000.0,1.5515
1661502900000.0,1.5954
1661504400000.0,1.4906
1661506500000.0,1.5007
1661509200000.0,1.311
1661510700000.0,1.6771
1661512200000.0,1.503
1661512500000.0,1.4928
1661513100000.0,1.6354
1661513700000.0,1.4525
1661514000000.0,1.5479
1661514900000.0,1.6092
1661515800000.0,1.4636
1661516700000.0,1.4508
1661517000000.0,1.6506
1661517300000.0,1.5771
1661517600000.0,1.6035
1661517900000.0,1.6342
1661518200000.0,1.7089
1661518800000.0,1.5527
1661519100000.0,1.4853
1661519400000.0,1.7587
1661519700000.0,1.5834
1661520000000.0,1.492
1661520300000.0,1.5792
1661520900000.0,1.69
1661521500000.0,1.5882
1661522100000.0,1.5121
1661522400000.0,1.8333
1661522700000.0,1.6443
1661523000000.0,1.4351
1661523300000.0,1.6143
1661523600000.0,1.5342
1661523900000.0,1.5846
1661524200000.0,1.5261
1661524500000.0,1.5502
1661524800000.0,1.4617
1661525100000.0,1.7668
1661525400000.0,1.5542
1661525700000.0,1.54
1661526000000.0,1.5641
1661526300000.0,1.4233
1661526600000.0,1.6743
1661526900000.0,1.6362
1661527200000.0,1.5833
1661527500000.0,1.6448
1661527800000.0,1.4862
1661528100000.0,1.5088
1661528400000.0,1.386
1661528700000.0,1.5504
1661529300000.0,1.3323
1661529900000.0,1.5089
1661530500000.0,1.4417
1661531100000.0,1.5411
1661531400000.0,1.7135
1661531700000.0,1.4547
1661532300000.0,1.5403
1661532900000.0,1.6293
1661533500000.0,1.6411
1661534100000.0,1.6707
1661535000000.0,1.3891
1661536200000.0,1.5605
1661537100000.0,1.539
1661537400000.0,1.5717
1661538000000.0,1.6289
1661538900000.0,1.5717
1661539500000.0,1.3979
1661540400000.0,1.5544
1661541900000.0,1.6528
1661543400000.0,1.6849
1661544600000.0,1.4871
1661546100000.0,1.5011
1661547600000.0,1.4638
1661549100000.0,1.5101
1661550300000.0,1.4881
1661553000000.0,1.4839
1661554500000.0,1.5623
1661555700000.0,1.4695
1661556000000.0,1.5934
1661556300000.0,1.4606
1661556900000.0,1.6176
1661557500000.0,1.6973
1661557800000.0,1.4456
1661558400000.0,1.5215
1661558700000.0,1.8315
1661559300000.0,1.7201
1661560200000.0,1.4235
1661560500000.0,1.5335
1661561400000.0,1.6798
1661563200000.0,1.4184
1661564700000.0,1.4529
1661566800000.0,1.5252
1661567700000.0,1.6274
1661568300000.0,1.6691
1661569500000.0,1.5623
1661571600000.0,1.6148
1661573100000.0,1.6012
1661574300000.0,1.6617
1661576100000.0,1.4608
1661577000000.0,1.472
1661577300000.0,1.5073
1661577600000.0,1.5857
1661578500000.0,1.6539
1661579400000.0,1.6474
1661580000000.0,1.409
1661580600000.0,1.5289
1661581800000.0,1.4451
1661582400000.0,1.5146
1661583600000.0,1.514
1661585100000.0,1.5091
1661586300000.0,1.6309
1661587200000.0,1.6115
1661588400000.0,1.6216
1661590500000.0,1.4658
1661591700000.0,1.5918
1661593200000.0,1.4405
1661595300000.0,1.5702
1661597100000.0,1.5741
1661598900000.0,1.5074
1661601000000.0,1.5784
1661603100000.0,1.5174
1661605500000.0,1.5572
1661606700000.0,1.5617
1661607900000.0,1.5805
1661608800000.0,1.6236
1661610900000.0,1.6513
1661612100000.0,1.3956
1661612700000.0,1.6635
1661613900000.0,1.426
1661614500000.0,1.4973
1661615100000.0,1.5377
1661615400000.0,1.7484
1661615700000.0,1.4819
1661616000000.0,1.6784
1661616600000.0,1.4889
1661617200000.0,1.4568
1661617500000.0,1.5719
1661618100000.0,1.5382
1661619000000.0,1.5482
1661619900000.0,1.6334
1661621400000.0,1.4129
1661622000000.0,1.4986
1661622900000.0,1.674
1661624700000.0,1.458
1661626500000.0,1.4266
1661628000000.0,1.2965
1661630400000.0,1.4584
1661632500000.0,1.4
1661634300000.0,1.5878
1661637300000.0,1.6137
1661638200000.0,1.6251
1661639400000.0,1.4901
1661640000000.0,1.4572
1661640600000.0,1.4788
1661642100000.0,1.4432
1661643900000.0,1.4014
1661646000000.0,1.4179
1661647500000.0,1.6777
1661649300000.0,1.742
1661650200000.0,1.3262
1661652900000.0,1.6618
1661654100000.0,1.4589
1661655300000.0,1.5153
1661656800000.0,1.4624
1661658600000.0,1.3134
1661661000000.0,1.4982
1661664000000.0,1.6636
1661665800000.0,1.4694
1661666700000.0,1.5704
1661668800000.0,1.5133
1661671500000.0,1.525
1661674200000.0,1.5238
1661676300000.0,1.6822
1661677800000.0,1.5689
1661680800000.0,1.5116
1661682600000.0,1.6335
1661684700000.0,1.585
1661685300000.0,1.4299
1661687400000.0,1.5076
1661688900000.0,1.5457
1661690400000.0,1.6026
1661691600000.0,1.5627
1661692500000.0,1.7058
1661693700000.0,1.6162
1661695800000.0,1.6127
1661696400000.0,1.4905
1661696700000.0,1.4434
1661697300000.0,1.6957
1661697600000.0,1.424
1661698500000.0,1.5115
1661700000000.0,1.6492
1661701500000.0,1.5085
1661702100000.0,1.69
1661702700000.0,1.586
1661703600000.0,1.4802
1661704200000.0,1.589
1661704800000.0,1.5422
1661705400000.0,1.6224
1661706300000.0,1.4902
1661707800000.0,1.621
1661709000000.0,1.5366
1661711700000.0,1.5824
1661714100000.0,1.6736
1661715900000.0,1.6126
1661718600000.0,1.6064
1661721300000.0,1.3887
1661723700000.0,1.5833
1661724600000.0,1.5437
1661725200000.0,1.6878
1661726100000.0,1.4873
1661727300000.0,1.4824
1661728200000.0,1.5001
1661729400000.0,1.6786
1661729700000.0,1.5348
1661730300000.0,1.3992
1661730900000.0,1.7169
1661731200000.0,1.54
1661731500000.0,1.5522
1661732100000.0,1.3713
1661732700000.0,1.6792
1661733300000.0,1.6877
1661734200000.0,1.6179
1661735100000.0,1.5781
1661736300000.0,1.4652
1661737500000.0,1.5208
1661739000000.0,1.5811
1661740200000.0,1.6455
1661741400000.0,1.519
1661743200000.0,1.4364
1661743800000.0,1.5817
1661744100000.0,1.8155
1661744400000.0,1.42
1661745600000.0,1.3881
1661746200000.0,1.2811
1661747400000.0,1.3855
1661748900000.0,1.5594
1661750700000.0,1.5771
1661752500000.0,1.3804
1661754000000.0,1.3723
1661755800000.0,1.5779
1661757000000.0,1.5514
1661757900000.0,1.6555
1661759400000.0,1.4364
1661760600000.0,1.5914
1661762100000.0,1.446
1661763900000.0,1.4948
1661765400000.0,1.4554
1661767200000.0,1.6193
1661769000000.0,1.5345
1661770800000.0,1.6061
1661771700000.0,1.4345
1661772300000.0,1.6039
1661774100000.0,1.4264
1661775600000.0,1.7038
1661776200000.0,1.4352
1661776500000.0,1.4266
1661776800000.0,1.5246
1661777400000.0,1.5289
1661778300000.0,1.5314
1661779200000.0,1.5305
1661780100000.0,1.6794
1661780400000.0,1.4186
1661780700000.0,1.346
1661781300000.0,1.724
1661781900000.0,1.7208
1661782200000.0,1.6179
1661782500000.0,1.3519
1661782800000.0,1.5554
1661783100000.0,1.4502
1661783400000.0,1.5671
1661783700000.0,1.3762
1661784300000.0,1.5798
1661784900000.0,1.43
1661785200000.0,1.5534
1661785500000.0,1.7864
1661786400000.0,1.6287
1661787300000.0,1.5835
