timestamp,btc_exchange_stablecoins_ratio_usd
1646745000000.0,8587321.9767
1646745300000.0,9353684.2057
1646745900000.0,10923762.2311
1646746800000.0,10179121.0452
1646747700000.0,10423050.9757
1646748600000.0,11982440.0091
1646749500000.0,9705276.1828
1646750100000.0,8852970.8477
1646750400000.0,9673378.5507
1646750700000.0,10174276.6393
1646751000000.0,10241618.7514
1646751300000.0,10193179.6983
1646751900000.0,10892791.9676
1646752500000.0,9443104.7394
1646753100000.0,9009686.9551
1646753700000.0,8998132.0437
1646754000000.0,10177560.4002
1646754600000.0,10843291.5106
1646754900000.0,10246399.6734
1646755500000.0,9783591.7917
1646756100000.0,8806631.0779
1646756700000.0,10765868.9858
1646757000000.0,10490138.5064
1646757300000.0,12867622.0121
1646757900000.0,10343030.0939
1646758200000.0,10080182.2806
1646758800000.0,9694775.66
1646759400000.0,10761761.326
1646760000000.0,8594977.7005
1646760300000.0,9010376.7529
1646760600000.0,10145775.789
1646760900000.0,9558346.2833
1646761500000.0,9863422.8249
1646761800000.0,11359526.8457
1646762400000.0,10519704.5864
1646762700000.0,10380769.4982
1646763300000.0,10511853.7541
1646763900000.0,7783984.9093
1646764200000.0,10374891.8145
1646764500000.0,11874303.1722
1646765100000.0,11485905.73
1646765700000.0,9858537.6561
1646766300000.0,8711518.616
1646766600000.0,8548253.9312
1646767200000.0,10276775.9558
1646767800000.0,10561879.2197
1646768700000.0,9066835.576
1646769300000.0,10930793.0991
1646770200000.0,9899340.8966
1646771100000.0,9153117.2727
1646772000000.0,10801658.2317
1646772600000.0,9371682.4213
1646773200000.0,9599654.7435
1646774400000.0,9885415.9542
1646775900000.0,11405804.0144
1646778000000.0,13266379.7247
1646780400000.0,10190745.2091
1646781900000.0,10187724.9394
1646784000000.0,10563943.9355
1646784900000.0,10939553.1213
1646786700000.0,10280953.7092
1646787000000.0,10357310.1577
1646788200000.0,10823603.2787
1646789400000.0,11714377.0771
1646789700000.0,9223297.3962
1646790600000.0,10508223.9998
1646791500000.0,10393032.8511
1646792400000.0,10459207.5201
1646793000000.0,9835133.492
1646793600000.0,9851326.9661
1646794500000.0,10839846.8769
1646795400000.0,10022193.3644
1646796000000.0,10191846.7021
1646796300000.0,10135027.7191
1646796600000.0,9283626.7071
1646796900000.0,9616024.6374
1646797200000.0,9085590.5158
1646797500000.0,11599142.7068
1646797800000.0,8742749.2593
1646798100000.0,11656558.6136
1646798400000.0,9680576.9855
1646798700000.0,10397140.8838
1646799000000.0,10034466.3543
1646799300000.0,11536248.5188
1646799600000.0,9990614.2973
1646799900000.0,10653661.1638
1646800200000.0,8960529.2885
1646800500000.0,9697690.7439
1646801100000.0,10536731.1695
1646801700000.0,8782257.4053
1646802300000.0,10616549.314
1646803200000.0,10007100.8423
1646803500000.0,9998024.2337
1646804100000.0,9639700.1208
1646804700000.0,11097247.9142
1646805300000.0,9257659.5362
1646805900000.0,8667628.2235
1646807400000.0,10469642.413
1646808300000.0,10914761.4818
1646809200000.0,9425646.0258
1646810100000.0,9517809.7056
1646811000000.0,8532802.8776
1646811900000.0,10943452.6716
1646812800000.0,10555031.7189
1646813100000.0,11339905.0734
1646813400000.0,9847393.5831
1646814000000.0,9530306.7375
1646814900000.0,10125425.1031
1646815500000.0,9935385.7125
1646815800000.0,10683125.7794
1646816100000.0,10334333.8053
1646816400000.0,10662462.6667
1646816700000.0,9788809.2877
1646817300000.0,9651708.5406
1646817900000.0,12106585.1196
1646818800000.0,9154915.3962
1646819700000.0,10384203.6509
1646820300000.0,10059571.0758
1646821200000.0,11158502.4441
1646822400000.0,11159710.2258
1646823600000.0,10503087.5635
1646823900000.0,9167293.5784
1646824200000.0,10624736.9517
1646824800000.0,10052601.4431
1646825400000.0,10374646.9697
1646826300000.0,10885534.9682
1646827500000.0,8418041.2418
1646828400000.0,9744698.2798
1646829000000.0,10351099.8629
1646829600000.0,10660353.2856
1646829900000.0,10440087.1794
1646830200000.0,10157530.6729
1646830800000.0,10605567.3836
1646831400000.0,9821040.9405
1646832000000.0,11542736.0017
1646832900000.0,11540010.3825
1646833800000.0,12534668.5285
1646834100000.0,9828312.0681
1646834700000.0,9792203.3844
1646835000000.0,9586381.5297
1646835300000.0,10273885.3771
1646835900000.0,9502741.4188
1646836500000.0,11466205.8252
1646837100000.0,9521144.0976
1646837700000.0,9247866.6798
1646838300000.0,9818299.617
1646839200000.0,8075984.2503
1646840400000.0,11191305.0682
1646840700000.0,9493974.6531
1646841000000.0,11411396.5242
1646841300000.0,10364798.6692
1646841600000.0,10373221.5581
1646841900000.0,9016946.3344
1646842500000.0,9249882.9021
1646843100000.0,11258739.8314
1646844000000.0,10463097.9693
1646844600000.0,11383439.573
1646845500000.0,11389416.3
1646846400000.0,11487333.1292
1646847300000.0,10439046.1269
1646848500000.0,10181692.1822
1646849700000.0,9583915.9071
1646850300000.0,10356741.1423
1646851500000.0,11366046.5654
1646851800000.0,9872930.7271
1646852700000.0,10182058.1063
1646853600000.0,9230154.7397
1646854200000.0,10676658.8418
1646854800000.0,8880555.9391
1646855700000.0,11275138.6955
1646856600000.0,9538231.2197
1646857500000.0,10495650.0974
1646858700000.0,11466372.1285
1646859300000.0,9816062.0916
1646860200000.0,10546085.07
1646861100000.0,9765576.0937
1646862300000.0,10307823.3465
1646863800000.0,11074194.475
1646865300000.0,11628430.1809
1646866500000.0,7318211.7208
1646868300000.0,11743461.9003
1646869500000.0,11732852.8137
1646871000000.0,9574781.9584
1646872500000.0,10430037.9976
1646874300000.0,11988298.3396
1646875800000.0,11499411.891
1646876400000.0,11463598.1721
1646876700000.0,9211256.8982
1646877000000.0,8458128.788
1646877300000.0,11797310.7589
1646877600000.0,9467030.4231
1646877900000.0,9732911.0003
1646878200000.0,9934623.2643
1646878800000.0,11108331.2863
1646879400000.0,10948115.3811
1646879700000.0,8946778.989
1646880600000.0,12029249.589
1646881200000.0,7578465.9962
1646881500000.0,10521658.9273
1646881800000.0,10257282.1416
1646883000000.0,9612809.1864
1646883600000.0,10426417.6597
1646884800000.0,10080481.1038
1646886000000.0,10869927.6099
1646886300000.0,10785858.3003
1646886600000.0,10443911.6121
1646886900000.0,11700334.2169
1646887200000.0,10091438.5737
1646887500000.0,9074208.151
1646887800000.0,12078132.3985
1646888100000.0,9295963.7197
1646888700000.0,10487705.0837
1646889000000.0,10418095.0677
1646889300000.0,9515853.1622
1646889900000.0,9469221.9824
1646890500000.0,9897945.3671
1646891400000.0,9545173.2666
1646891700000.0,11520158.8217
1646892000000.0,11439178.6232
1646892600000.0,8796471.0572
1646893200000.0,11507140.5677
1646893800000.0,10833767.039
1646894400000.0,9803821.5608
1646895000000.0,9273007.6705
1646895900000.0,10680336.7516
1646896500000.0,11189497.6248
1646897700000.0,8605393.6472
1646898600000.0,8696327.733
1646899500000.0,10342442.7175
1646900100000.0,9308575.397
1646900400000.0,10644930.6583
1646901000000.0,9823184.6179
1646901600000.0,10194170.9973
1646902200000.0,10242619.0175
1646903100000.0,8597874.4545
1646904300000.0,9318621.4001
1646904900000.0,11880411.2424
1646905800000.0,10230010.7121
1646906400000.0,10161305.0593
1646907600000.0,9913602.9435
1646908800000.0,10748027.9966
1646909700000.0,10294103.5668
1646910300000.0,9903494.4255
1646910900000.0,11381624.6225
1646912100000.0,9915017.4692
1646913600000.0,10306136.5099
1646914500000.0,8758724.7496
1646915400000.0,9654939.5995
1646916300000.0,10673130.7776
1646916600000.0,9610323.9968
1646917500000.0,10234198.1905
1646918700000.0,10070546.2659
1646919300000.0,9840891.5081
1646919600000.0,10163552.9401
1646919900000.0,10755749.2152
1646920200000.0,10025976.9134
1646920500000.0,10565988.8157
1646920800000.0,11319265.3137
1646921100000.0,9609739.3081
1646921700000.0,9220300.4542
1646922300000.0,9013257.6253
1646922900000.0,9524883.1511
1646923500000.0,8903582.1963
1646924400000.0,9937905.0533
1646925000000.0,10839682.9732
1646925600000.0,10643591.3164
1646925900000.0,11748020.6125
1646926200000.0,10340584.0919
1646926500000.0,9657706.0483
1646927100000.0,10103482.0837
1646927700000.0,11253458.0485
1646928600000.0,8612245.6699
1646929200000.0,10780178.4648
1646930100000.0,11401101.5565
1646930700000.0,7956027.9428
1646931000000.0,10163256.9379
1646931900000.0,8599850.439
1646933100000.0,11056686.1245
1646934000000.0,10436268.3982
1646934900000.0,11221281.6173
1646935500000.0,11582143.8524
1646936400000.0,9703904.5305
1646937300000.0,9122097.483
1646938800000.0,9427658.5481
1646939400000.0,11364112.7429
1646940900000.0,9113734.6814
1646941800000.0,8722548.3378
1646942400000.0,9543325.6215
1646943600000.0,10246225.8298
1646945100000.0,11274346.4163
1646945700000.0,8901583.908
1646946600000.0,10384857.9336
1646948100000.0,10263415.335
1646949600000.0,6989787.3348
1646949900000.0,9378330.4279
1646951100000.0,11130207.7166
1646952900000.0,8643077.3027
1646954400000.0,10767272.575
1646955300000.0,8000278.3118
1646957100000.0,10264769.2669
1646958600000.0,10188067.906
1646959200000.0,10767752.8886
1646960700000.0,10001949.2531
1646961000000.0,10704728.8161
1646961600000.0,10337271.4265
1646962200000.0,9957987.0595
1646962800000.0,11540291.6353
1646963700000.0,9191724.59
1646964300000.0,11248836.3228
1646964900000.0,9546779.2206
1646965500000.0,10981562.4741
1646966400000.0,9649187.8788
1646967300000.0,8935502.4499
1646967900000.0,9742014.5954
1646969100000.0,9259093.0751
1646969700000.0,11816849.783
1646970300000.0,9668167.2026
1646970900000.0,11292955.6253
1646971800000.0,11598116.6973
1646973000000.0,10814277.6765
1646974200000.0,8146070.2585
1646975400000.0,11599502.0808
1646976300000.0,12795904.1998
1646977200000.0,10223872.3666
1646977800000.0,9152639.4776
1646978700000.0,9576262.6493
1646979300000.0,10514897.1405
1646980200000.0,9491032.1116
1646980500000.0,8715461.9428
1646981400000.0,10437181.7478
1646982300000.0,9345671.7226
1646982600000.0,10118862.865
1646983200000.0,8491412.0198
1646983800000.0,12014625.9762
1646984700000.0,11957313.5873
1646985600000.0,9203476.7221
1646986200000.0,9486989.2402
1646987100000.0,8231051.9931
1646987700000.0,10592119.8592
1646988300000.0,8268625.657
1646989200000.0,10282570.8644
1646990400000.0,10119886.5254
1646991300000.0,9962246.333
1646992200000.0,9216203.7189
1646993100000.0,10127077.963
1646994000000.0,9179571.5607
1646995500000.0,10497751.5365
1646996700000.0,8816417.7773
1646997300000.0,9737294.6124
1646997900000.0,10893682.7336
1646998200000.0,10224917.4215
1646998500000.0,9498193.1285
1646998800000.0,9879249.15
1646999100000.0,11103076.5512
1646999400000.0,9328072.2881
1646999700000.0,10565371.051
1647000000000.0,10523759.3047
1647000300000.0,11576439.5092
1647000600000.0,12381102.1478
1647000900000.0,10478085.2476
1647001500000.0,11477922.1745
1647002100000.0,9930944.4143
1647002700000.0,9683610.7371
1647003000000.0,9730508.0513
1647003600000.0,10887790.1452
1647004500000.0,11585410.0302
1647004800000.0,10262468.5981
1647005100000.0,10103446.0704
1647005700000.0,11327244.1457
1647006300000.0,10487773.4198
1647006600000.0,9971562.9102
1647007200000.0,10588186.561
1647007800000.0,11006542.481
1647008700000.0,8627064.3045
1647009000000.0,10375803.2393
1647009300000.0,11673547.2663
1647009900000.0,9692500.6059
1647010500000.0,9960649.4975
1647011100000.0,11224203.8343
1647011400000.0,9400143.0548
1647011700000.0,9952528.6808
1647012300000.0,9861493.2745
1647012900000.0,11359071.344
1647013200000.0,9909705.7295
1647013800000.0,9390394.2163
1647014400000.0,10274018.8774
1647015000000.0,10964592.5048
1647015300000.0,9748245.3191
1647015900000.0,10679833.66
1647016500000.0,10117859.1554
1647017100000.0,12411706.3374
1647018000000.0,9617727.24
1647018900000.0,8078363.2721
1647019800000.0,11614330.2856
1647021000000.0,10933291.5775
1647021900000.0,9876650.3313
1647023400000.0,9504393.7217
1647024300000.0,11430051.4651
1647025500000.0,11368164.5895
1647026100000.0,10104590.2743
1647027000000.0,10858829.3555
1647028500000.0,8688913.1448
1647029700000.0,9180555.8587
1647030600000.0,9973824.5319
1647031500000.0,10724807.4007
1647031800000.0,9351772.0455
1647032400000.0,9958888.431
1647032700000.0,9356735.766
1647033300000.0,10893565.2214
1647034200000.0,10320249.901
1647035400000.0,10436491.9421
1647036900000.0,10627763.0722
1647038700000.0,11393363.0731
1647039300000.0,10661456.2297
1647040500000.0,10435899.0876
1647042900000.0,9504082.7543
1647043800000.0,9735447.6375
1647045000000.0,11718974.9974
1647046200000.0,9992275.8244
1647047700000.0,10577608.2541
1647049200000.0,10696498.9451
1647051300000.0,10222820.0004
1647052500000.0,9299502.0659
1647054300000.0,10582698.6759
1647056100000.0,9969717.8309
1647057900000.0,10921260.751
1647058800000.0,11178206.6393
1647060600000.0,9173604.1638
1647063300000.0,9813376.4161
1647065400000.0,9040900.1951
1647067200000.0,9808433.213
1647069900000.0,8776962.5815
1647072600000.0,9877797.0817
1647073800000.0,8306660.8049
1647075000000.0,8477067.3478
1647077400000.0,9966512.0276
1647078900000.0,9002115.5603
1647081000000.0,10352114.2825
1647082200000.0,8389388.8227
1647084300000.0,8798913.9973
1647085800000.0,8984429.82
1647087000000.0,8235550.6166
1647089400000.0,8274821.8982
1647090600000.0,9734896.7277
1647092700000.0,10247457.4806
1647093300000.0,11673160.7046
1647093900000.0,11392231.774
1647095100000.0,9943684.8115
1647096000000.0,9658557.3237
1647096600000.0,10356759.1933
1647097800000.0,9296765.7524
1647099600000.0,10489066.258
1647099900000.0,9796491.0599
1647100500000.0,10611240.2822
1647101400000.0,8963293.4705
1647102600000.0,10334417.958
1647104700000.0,10349641.2264
1647105300000.0,9582030.9509
1647105900000.0,10422227.3331
1647107400000.0,9308414.2826
1647109500000.0,10503001.7865
1647111600000.0,10973851.7057
1647112800000.0,9027548.0657
1647116100000.0,10247924.922
1647118200000.0,10209260.6694
1647121800000.0,11073728.8871
1647125700000.0,9275393.1748
1647128400000.0,10372759.3562
1647129300000.0,9390010.3672
1647129900000.0,10043675.105
1647130800000.0,9797552.6029
1647132600000.0,8950875.6489
1647133800000.0,9550136.8162
1647134400000.0,11428232.4695
1647135300000.0,7682769.2837
1647136800000.0,11113921.4011
1647138000000.0,11267283.9963
1647140700000.0,10300436.76
1647143100000.0,11343873.0523
1647144600000.0,8944466.8691
1647147600000.0,9855160.9967
1647151800000.0,10750986.0508
1647154500000.0,10158546.9144
1647157800000.0,10203768.3822
1647159000000.0,9089483.369
1647160500000.0,11243433.9078
1647162000000.0,11249335.9714
1647164100000.0,11178995.7565
1647165000000.0,11478916.9891
1647165600000.0,10567095.9056
1647166800000.0,9676363.2733
1647168600000.0,9165514.9505
1647170700000.0,8471412.4983
1647171600000.0,10234726.037
1647171900000.0,9815973.3228
1647172500000.0,10639435.5068
1647173400000.0,9956993.761
1647174000000.0,11726584.6368
1647174300000.0,10636842.8588
1647174600000.0,11939710.4122
1647175200000.0,9285723.0181
1647176100000.0,7522576.9055
1647177000000.0,12350501.8322
1647177300000.0,7729027.7642
1647177900000.0,9450280.213
1647178500000.0,11530192.3269
1647179400000.0,11193601.8488
1647180600000.0,10492113.3814
1647181500000.0,9056780.9493
1647182700000.0,9927411.0982
1647183900000.0,9158306.4272
1647184500000.0,9550922.978
1647185400000.0,9696603.4818
1647187200000.0,9849440.1373
1647188400000.0,12727581.0012
1647190800000.0,9806108.1328
1647192000000.0,10870176.6016
1647193200000.0,9098747.056
1647194700000.0,11077071.1735
1647196800000.0,11401711.7294
1647199200000.0,11229242.996
1647201000000.0,9689351.2294
1647201900000.0,10269216.725
1647202500000.0,10048886.1614
1647203100000.0,9526444.7486
1647205200000.0,7450328.9931
1647206700000.0,10757139.3524
1647209100000.0,9730203.2098
1647210000000.0,10258670.7706
1647210900000.0,10090491.0422
1647211800000.0,8859952.3466
1647212100000.0,10418013.9663
1647212400000.0,10405611.3096
1647212700000.0,9202680.1837
1647213000000.0,8689436.6615
1647213600000.0,8859185.6267
1647214200000.0,9818189.7129
1647215100000.0,9243651.8053
1647216300000.0,8237168.3975
1647216900000.0,9898377.7586
1647217200000.0,11792512.1148
1647218400000.0,9054820.4295
1647219900000.0,10729466.011
1647220200000.0,10289178.7459
1647221100000.0,8543669.548
1647222300000.0,9658141.1778
1647223500000.0,9961556.1885
1647225000000.0,10129196.7859
1647226800000.0,9529458.8671
1647228000000.0,10222990.0543
1647230400000.0,9082167.1098
1647231300000.0,10629301.5518
1647231600000.0,10681332.9684
1647231900000.0,9646754.6338
1647232500000.0,9730957.5457
1647233400000.0,12972461.9613
1647234600000.0,11272167.9049
1647236100000.0,9863788.6763
1647237900000.0,10203105.4698
1647239400000.0,9436322.2767
1647240600000.0,12471921.9966
1647241800000.0,11338228.3233
1647242700000.0,11215888.2603
1647243300000.0,9675076.7689
1647243900000.0,9925331.1631
1647244500000.0,12076932.0
1647244800000.0,8322759.4889
1647245100000.0,9327304.0053
1647245400000.0,9065352.2148
1647246000000.0,8875240.0293
1647246900000.0,9989616.5057
1647247800000.0,10206608.8925
1647248700000.0,10091267.4727
1647249300000.0,10681873.2319
1647250800000.0,9988069.1649
1647251400000.0,12255808.9045
1647252000000.0,11424765.675
1647252900000.0,10946157.7035
1647254400000.0,9359493.7653
1647255900000.0,10569564.0601
1647257400000.0,10159883.307
1647258300000.0,9965999.7746
1647259800000.0,7990754.5228
1647260100000.0,11339843.6865
1647260700000.0,11099538.2649
1647261900000.0,9365879.0839
1647262800000.0,10808632.2851
1647263400000.0,10262651.0524
1647264000000.0,10291106.4371
1647264300000.0,11615745.7079
1647264900000.0,9730220.078
1647265500000.0,10419542.3401
1647266400000.0,11460848.2335
1647267300000.0,9714409.7054
1647267900000.0,9731024.0385
1647268800000.0,10138341.7191
1647269100000.0,10136137.9266
1647269700000.0,10557123.3195
1647270000000.0,10625776.8453
1647270600000.0,9926383.089
1647271500000.0,8822652.0811
1647272700000.0,10699167.5124
1647273300000.0,9716547.3016
1647274500000.0,9916901.8373
1647275400000.0,9805105.4016
1647276900000.0,9752103.1605
1647277500000.0,12151931.1522
1647278100000.0,10875044.1869
1647279000000.0,11019226.1487
1647279300000.0,10840465.5185
1647280200000.0,10741074.4722
1647281400000.0,10087412.5053
1647282300000.0,9545808.9009
1647282600000.0,9744192.887
1647282900000.0,9779543.62
1647283800000.0,11318563.9003
1647284400000.0,11854639.1973
1647285300000.0,9835112.5118
1647286200000.0,10400577.2048
1647287100000.0,9414661.2726
1647288000000.0,8992161.2392
1647288600000.0,9988213.5028
1647290400000.0,9932881.4129
1647291600000.0,9737658.6698
1647292800000.0,8696166.6225
1647295500000.0,11851038.1232
1647296100000.0,9920399.0527
1647296700000.0,11773994.7874
1647297900000.0,10134462.6408
1647298200000.0,11611263.011
1647298500000.0,9640686.3757
1647299100000.0,9666202.6003
1647299700000.0,12093888.5464
1647300300000.0,8659849.0351
1647300900000.0,10311122.722
1647301800000.0,10208718.5892
1647302700000.0,10165151.1885
1647303600000.0,11575521.252
1647304500000.0,8798773.3403
1647305700000.0,12244380.0417
1647306600000.0,11476442.2197
1647306900000.0,11713953.3397
1647307200000.0,10162432.638
1647307800000.0,9064755.0425
1647308100000.0,9098180.6993
1647308700000.0,10721587.2781
1647309600000.0,8158691.1094
1647310500000.0,10889615.7168
1647311700000.0,9799026.8366
1647312000000.0,9255034.3866
1647313500000.0,10826314.5936
1647315600000.0,10259477.9224
1647315900000.0,12317732.1575
1647316500000.0,9025440.9298
1647318000000.0,10963491.5148
1647320400000.0,9907224.2021
1647322200000.0,9724872.5617
1647324600000.0,10009207.474
1647325200000.0,10406774.8621
1647326400000.0,11408218.571
1647327900000.0,11214576.4565
1647328500000.0,9788333.3801
1647328800000.0,8933140.6267
1647329400000.0,9676267.5351
1647330300000.0,9144194.4252
1647331500000.0,9248191.4002
1647332400000.0,9807356.6291
1647333900000.0,10672844.4555
1647335400000.0,9864885.1686
1647336000000.0,11731649.532
1647336600000.0,9200418.3501
1647337800000.0,11173731.3667
1647339000000.0,10156957.6796
1647339600000.0,10173348.5096
1647341400000.0,9136721.6358
1647342900000.0,10074590.2635
1647343800000.0,10197591.8613
1647345000000.0,11316826.0478
1647346200000.0,9643756.7088
1647347400000.0,9631155.3948
1647347700000.0,10703657.8745
1647348600000.0,10225850.2981
1647349800000.0,8599436.313
1647350700000.0,9351314.5145
1647351600000.0,8569845.2232
1647351900000.0,10818918.9966
1647352500000.0,9244916.6459
1647353400000.0,9590741.3473
1647354000000.0,10563571.5167
1647354600000.0,10990940.5505
1647354900000.0,8677494.3826
1647355500000.0,11149075.9447
1647356100000.0,10773181.439
1647356700000.0,11093322.1518
1647357300000.0,8328803.3163
1647358200000.0,9425897.0201
1647358800000.0,10483863.3255
1647359100000.0,10944682.3895
1647359700000.0,9318597.9921
1647360000000.0,11186275.6153
1647360600000.0,9890606.8746
1647361500000.0,11448486.2789
1647362100000.0,11248057.831
1647362700000.0,11993938.0455
1647363000000.0,10240295.8365
1647363900000.0,12184834.6493
1647364800000.0,9463015.8446
1647366600000.0,11623473.6117
1647367200000.0,10220776.849
1647368100000.0,8374284.1129
1647370200000.0,10828388.4751
1647370800000.0,10165894.7741
1647371100000.0,10580975.6825
1647371400000.0,9724092.0539
1647372000000.0,10925074.4922
1647372600000.0,10537465.8323
1647373200000.0,9764327.9458
1647373800000.0,11736706.4112
1647374400000.0,11048577.1686
1647374700000.0,8434821.6824
1647375300000.0,11530975.3277
1647376200000.0,8329413.4516
1647377100000.0,11621187.7121
1647378000000.0,10815331.6365
1647378600000.0,10768301.5023
1647379200000.0,10910953.2229
1647380100000.0,9712647.5299
1647381300000.0,8631082.1618
1647382200000.0,11811148.5138
1647382800000.0,10397826.5172
1647383700000.0,10489838.4554
1647385500000.0,8967468.497
1647386400000.0,12552123.8686
1647387300000.0,8460193.7052
1647388500000.0,9723583.8751
1647389400000.0,8988749.3987
1647390300000.0,11082006.8027
1647391200000.0,11552714.7276
1647392400000.0,8087184.4423
1647393300000.0,9754992.7897
1647395100000.0,10209913.4653
1647395400000.0,10468151.0657
1647396000000.0,12643065.2221
1647396300000.0,11895232.952
1647396600000.0,10158617.3485
1647396900000.0,10738494.175
1647397200000.0,11406708.1573
1647397500000.0,12229165.4366
1647397800000.0,10478083.8494
1647398100000.0,9746161.3351
1647398400000.0,11320157.1808
1647399000000.0,9688710.4037
1647399600000.0,9698203.7905
1647400200000.0,10283368.7835
1647400500000.0,11222225.3338
1647400800000.0,10757236.4821
1647401100000.0,10663033.142
1647401400000.0,10806388.4114
1647401700000.0,10040492.9017
1647402000000.0,10922802.1874
1647402300000.0,9707739.371
1647402900000.0,9241610.5238
1647403500000.0,9200272.9548
1647404400000.0,10846991.1657
1647405300000.0,8768607.0901
1647406200000.0,9128548.931
1647407100000.0,10704497.717
1647408600000.0,11341215.863
1647409500000.0,9382599.5559
1647410100000.0,8799784.9272
1647411300000.0,10997904.8654
1647411600000.0,10578041.669
1647412800000.0,10805730.1176
1647413700000.0,10427793.1908
1647414300000.0,9382309.6569
1647415200000.0,11573175.298
1647416100000.0,9686277.4189
1647416700000.0,9606606.2198
1647417300000.0,9417503.1309
1647417900000.0,10238962.7301
1647418200000.0,10846625.968
1647418800000.0,9123788.7776
1647419700000.0,11469976.1188
1647420000000.0,7992400.0898
1647420300000.0,9684730.0604
1647420600000.0,10668454.5698
1647420900000.0,8397446.8071
1647421200000.0,10294372.8385
1647421800000.0,8696956.4777
1647422100000.0,11734468.7076
1647422700000.0,11198693.4659
1647423300000.0,9904823.0569
1647423900000.0,10425892.9329
1647424500000.0,10593638.1456
1647425400000.0,10464413.5083
1647426000000.0,9259600.5692
1647426900000.0,10028473.4371
1647427200000.0,8810539.489
1647428100000.0,10466101.9164
1647429000000.0,12066463.0882
1647429600000.0,10769968.2882
1647430500000.0,10249395.0184
1647431100000.0,10229062.8114
1647431700000.0,9229143.0982
1647432300000.0,9917960.9937
1647433200000.0,8989184.4559
1647434100000.0,10143315.912
1647435000000.0,9070414.6464
1647436200000.0,10365333.0209
1647437100000.0,10092764.5674
1647437700000.0,9799415.933
1647438000000.0,11089989.4216
1647438900000.0,11825954.9762
1647439500000.0,9055217.5199
1647440100000.0,10285017.9527
1647440400000.0,10329230.4199
1647440700000.0,9557688.2268
1647441300000.0,11780974.6232
1647441900000.0,9138243.0364
1647442200000.0,8016893.09
1647442800000.0,10854215.004
1647443400000.0,10211031.6277
1647444600000.0,9012437.8673
1647445200000.0,10728162.1499
1647446100000.0,11343127.0562
1647446700000.0,9256708.2304
1647447900000.0,8786376.8512
1647448200000.0,9279234.7515
1647448500000.0,9182298.7911
1647449100000.0,10289170.2297
1647449700000.0,11282188.2437
1647450300000.0,10081337.3763
1647450900000.0,11013367.7344
1647451800000.0,11353846.864
1647452100000.0,10915874.0967
1647452700000.0,9761847.3875
1647453300000.0,9212659.4773
1647453600000.0,12327444.3086
1647453900000.0,9206218.9482
1647454200000.0,9123239.3539
1647454500000.0,11890590.6925
1647454800000.0,10636742.584
1647455100000.0,10101597.5868
1647455400000.0,9169592.3449
1647455700000.0,11021256.281
1647456000000.0,10656129.6373
1647456300000.0,10709988.213
1647456600000.0,8732637.6266
1647456900000.0,9049809.3573
1647457200000.0,9854531.1059
1647457800000.0,10888428.246
1647458100000.0,10265989.4754
1647458400000.0,11058993.6537
1647458700000.0,9759870.8247
1647459000000.0,9533501.4104
1647459300000.0,9430628.3067
1647459900000.0,10089626.3332
1647460500000.0,10468923.649
1647461100000.0,9453497.5027
1647461400000.0,9034229.3384
1647461700000.0,10491276.0584
1647462000000.0,9516546.4409
1647462300000.0,9924102.0305
1647462900000.0,10727044.2077
1647463500000.0,11379136.7277
1647464400000.0,8645720.8209
1647465300000.0,11524974.7223
1647465900000.0,10616867.4701
1647466800000.0,9503685.8653
1647467400000.0,8460641.0196
1647468900000.0,8904044.4313
1647470400000.0,11151800.6019
1647471900000.0,9871478.2493
1647473100000.0,9937438.2514
1647474600000.0,9024332.0809
1647475800000.0,9528366.7321
1647477300000.0,10417160.2768
1647479100000.0,10816726.858
1647480900000.0,10822644.8446
1647481800000.0,11745639.321
1647482400000.0,10800995.3706
1647483000000.0,9810320.7821
1647483600000.0,9877159.9242
1647485100000.0,9179476.3491
1647486900000.0,9346554.6707
1647488700000.0,10422201.3096
1647490200000.0,9871363.1095
1647492000000.0,11532220.465
1647492900000.0,11170640.5085
1647493200000.0,8343887.07
1647493500000.0,11146949.6639
1647494100000.0,8945514.9616
1647495900000.0,10119305.7017
1647498000000.0,10121095.4584
1647498900000.0,8770820.1944
1647499800000.0,11048042.5525
1647500700000.0,10012407.836
1647501600000.0,9858376.2359
1647502500000.0,9358188.6893
1647503100000.0,9976419.4046
1647503700000.0,8428106.6263
1647504600000.0,9510307.2941
1647506100000.0,12581811.2862
1647507300000.0,12216585.2081
1647508800000.0,10420682.7054
1647510600000.0,9602974.8657
1647511500000.0,8999792.5455
1647512100000.0,9049712.5924
1647513600000.0,8468520.8089
1647514200000.0,9711123.9503
1647515100000.0,11846922.092
1647516300000.0,8460423.4547
1647518100000.0,8820343.7354
1647518700000.0,9709934.0166
1647519000000.0,9710596.8559
1647519300000.0,9951761.4639
1647519600000.0,10797669.5902
1647519900000.0,9165884.4105
1647520500000.0,9475988.8073
1647521700000.0,9018345.0731
1647522600000.0,9724255.3547
1647524100000.0,9724303.4177
1647524700000.0,10884125.1616
1647525300000.0,8539404.4607
1647525600000.0,8732371.5537
1647526200000.0,8769483.5614
1647527100000.0,9940875.3683
1647528300000.0,10300354.4293
1647528600000.0,11247274.3512
1647529500000.0,9745512.3901
1647530400000.0,9878917.1441
1647531300000.0,9940796.1247
1647532200000.0,9650507.7153
1647532800000.0,10141885.0391
1647533400000.0,10705285.6539
1647534000000.0,10096626.2861
1647534900000.0,11656434.5511
1647536400000.0,10748827.8212
