timestamp,stablecoin_exchange_inflow_total
1659237000000.0,73695421.6
1659238800000.0,44040569.23
1659241500000.0,75037293.33
1659243300000.0,76780875.91
1659245100000.0,96543178.3
1659247200000.0,15184301.0
1659249900000.0,85146253.64
1659252000000.0,25091145.24
1659253800000.0,91956197.13
1659255300000.0,54202953.48
1659256800000.0,90415372.81
1659258000000.0,14377771.2
1659259200000.0,87659950.48
1659260700000.0,50008476.75
1659262500000.0,24313397.08
1659264000000.0,96540713.4
1659265200000.0,45025395.09
1659266100000.0,19718809.54
1659268200000.0,91083812.11
1659270000000.0,15132610.31
1659272100000.0,19606236.87
1659273900000.0,60281586.77
1659275100000.0,11106395.53
1659277200000.0,49626712.76
1659278100000.0,84514039.52
1659278700000.0,72393974.87
1659279600000.0,31190120.23
1659280800000.0,24589597.46
1659282900000.0,13698906.19
1659284400000.0,44760997.66
1659286200000.0,86899613.08
1659288900000.0,24109799.57
1659291000000.0,67070006.3
1659291300000.0,82752575.84
1659291600000.0,92503208.91
1659292200000.0,95905562.23
1659292500000.0,39032745.67
1659292800000.0,58790755.62
1659293100000.0,15591380.78
1659293700000.0,39129031.78
1659294300000.0,13103172.18
1659294600000.0,44355668.54
1659295500000.0,54472687.52
1659296700000.0,16828290.48
1659298200000.0,98758186.67
1659300000000.0,19383565.83
1659301800000.0,18877876.44
1659303600000.0,39646127.95
1659304200000.0,83279184.75
1659305100000.0,73705466.9
1659306000000.0,11682373.28
1659306600000.0,93002129.2
1659307200000.0,94014019.56
1659308100000.0,24126138.43
1659308700000.0,21229758.99
1659309900000.0,60601536.35
1659311100000.0,73893643.68
1659311700000.0,89547095.46
1659312600000.0,82058027.22
1659313800000.0,93811470.11
1659315300000.0,12749974.31
1659317100000.0,17902636.0
1659318900000.0,40358349.82
1659321000000.0,31580525.44
1659323100000.0,55496491.66
1659324900000.0,39001694.65
1659327300000.0,44734988.63
1659330300000.0,19083653.78
1659332100000.0,25861817.88
1659333300000.0,85789180.29
1659334800000.0,90780805.47
1659335400000.0,33580048.84
1659336000000.0,92803970.26
1659337200000.0,70766439.93
1659338400000.0,22580631.05
1659339600000.0,46683081.47
1659340200000.0,68407694.82
1659341100000.0,91053098.35
1659342000000.0,83963524.03
1659343500000.0,21416749.9
1659345300000.0,73675637.97
1659347100000.0,24193965.88
1659348900000.0,33682228.83
1659350100000.0,94384862.67
1659350400000.0,81270835.42
1659350700000.0,84761580.83
1659351000000.0,76513661.04
1659351600000.0,63836317.72
1659352200000.0,92750270.27
1659352800000.0,93934518.5
1659353400000.0,26562037.24
1659354300000.0,46807186.86
1659354900000.0,43825433.48
1659355800000.0,97142897.28
1659357000000.0,81229695.51
1659357300000.0,21630790.07
1659358200000.0,64974026.29
1659359100000.0,27417359.78
1659360000000.0,79431468.62
1659360900000.0,76616352.37
1659361200000.0,78306143.51
1659361500000.0,97393641.49
1659362100000.0,68947750.5
1659362400000.0,42539178.61
1659362700000.0,72778075.83
1659363000000.0,27630381.91
1659363300000.0,28114295.73
1659363600000.0,72744841.29
1659364200000.0,46128703.15
1659365100000.0,31988068.36
1659365700000.0,56488639.69
1659366300000.0,31795968.47
1659367200000.0,20081570.33
1659368100000.0,82857421.47
1659369000000.0,46080199.02
1659370200000.0,51782872.14
1659370800000.0,83622645.01
1659371700000.0,24718302.2
1659372300000.0,17882239.33
1659373500000.0,54374946.38
1659374400000.0,68379269.06
1659374700000.0,99107972.78
1659375000000.0,72807881.96
1659375600000.0,43926694.08
1659375900000.0,12940552.97
1659376500000.0,14357394.72
1659377700000.0,21691598.19
1659378600000.0,28297528.52
1659379500000.0,55927509.54
1659380400000.0,66180465.38
1659381600000.0,47036010.29
1659382800000.0,63319784.04
1659384000000.0,52719583.52
1659385500000.0,64091762.14
1659386700000.0,46531943.6
1659387600000.0,91426370.92
1659389100000.0,13936954.07
1659391500000.0,39265948.1
1659392400000.0,45121191.82
1659394200000.0,56942982.62
1659395100000.0,87156926.59
1659395700000.0,70094760.86
1659396300000.0,15276421.81
1659397200000.0,48355038.32
1659397800000.0,18468959.17
1659398700000.0,12105933.62
1659399600000.0,56256733.82
1659400800000.0,58486964.04
1659402000000.0,34543859.19
1659403200000.0,83080538.82
1659404400000.0,13467593.92
1659405000000.0,21652964.63
1659405900000.0,65863410.02
1659406800000.0,98097911.36
1659407700000.0,81364583.22
1659408000000.0,66993438.55
1659409200000.0,65860179.65
1659410100000.0,24518964.47
1659410700000.0,72661469.85
1659411900000.0,65382784.4
1659412800000.0,35254402.86
1659414000000.0,81628615.45
1659415200000.0,51500990.82
1659416100000.0,88124713.3
1659417300000.0,99943574.24
1659419400000.0,95255100.73
1659420900000.0,14283740.62
1659423000000.0,59517535.49
1659424200000.0,64516479.52
1659425400000.0,76804033.45
1659426300000.0,52677524.44
1659426900000.0,71786947.77
1659428100000.0,53889344.57
1659429600000.0,70238737.35
1659431100000.0,93856522.15
1659432300000.0,25347246.18
1659432900000.0,78919753.94
1659434100000.0,71926961.42
1659435000000.0,64590204.34
1659435600000.0,74413732.45
1659437100000.0,48350361.55
1659438000000.0,54464510.59
1659438600000.0,82961376.28
1659439200000.0,40369581.44
1659440100000.0,82968488.48
1659440700000.0,20770449.68
1659441600000.0,22614443.83
1659442500000.0,38318804.86
1659443100000.0,27455001.33
1659443700000.0,27320164.56
1659444600000.0,33134656.84
1659445200000.0,71527634.54
1659445800000.0,35889477.46
1659446400000.0,63800241.08
1659447300000.0,57482508.21
1659447900000.0,64105593.5
1659448500000.0,58733462.61
1659449100000.0,66035869.3
1659449700000.0,57403227.34
1659450300000.0,46702586.04
1659450600000.0,30162720.06
1659450900000.0,36869792.1
1659451200000.0,16224517.69
1659451500000.0,30246674.92
1659451800000.0,95783392.87
1659452100000.0,88906194.14
1659452400000.0,44165647.4
1659453000000.0,23110469.71
1659453300000.0,17142298.07
1659453600000.0,15118566.06
1659454200000.0,92589405.03
1659454800000.0,41664578.71
1659455400000.0,70637872.16
1659456300000.0,19196408.8
1659456900000.0,65881660.37
1659457500000.0,93696764.93
1659457800000.0,63376266.64
1659458100000.0,14490002.94
1659458700000.0,77096144.54
1659459300000.0,16406839.52
1659459900000.0,37611563.12
1659460500000.0,99960480.42
1659461100000.0,59549495.57
1659461700000.0,55317638.45
1659462000000.0,25167725.71
1659462600000.0,15742823.92
1659463500000.0,64419048.16
1659464100000.0,40405636.12
1659464700000.0,32422492.44
1659465600000.0,84420368.99
1659466500000.0,82546488.6
1659467100000.0,82918684.67
1659467700000.0,89340411.68
1659468300000.0,57139346.97
1659468600000.0,64390837.96
1659469200000.0,30067153.78
1659470400000.0,56263565.16
1659471000000.0,31081033.56
1659472200000.0,96596702.87
1659473400000.0,10855183.61
1659475200000.0,19326352.94
1659477000000.0,64308852.22
1659478200000.0,23095816.01
1659479700000.0,32237857.53
1659481200000.0,93096604.78
1659482400000.0,84835616.99
1659484500000.0,29561564.85
1659485400000.0,37064096.74
1659486000000.0,25685393.27
1659486600000.0,60448444.08
1659487500000.0,32051162.81
1659488400000.0,90532542.73
1659489000000.0,27126364.27
1659489900000.0,71224538.92
1659490800000.0,30387399.11
1659492000000.0,50135990.76
1659492900000.0,28289383.61
1659494100000.0,76967609.64
1659495900000.0,98303696.61
1659497400000.0,45108274.87
1659499500000.0,41885634.52
1659501300000.0,54389118.57
1659503400000.0,63136617.23
1659504900000.0,45835366.7
1659505800000.0,83507819.49
1659507000000.0,80151648.52
1659507900000.0,71057812.89
1659509400000.0,82611486.94
1659510600000.0,39858022.4
1659512400000.0,87430879.03
1659513600000.0,67942211.85
1659513900000.0,33009966.04
1659514500000.0,17152327.21
1659515100000.0,98121591.64
1659516000000.0,95825710.25
1659516900000.0,57382817.15
1659517200000.0,22244682.7
1659517800000.0,74685664.01
1659518400000.0,81489244.64
1659519000000.0,83204291.48
1659519600000.0,19096467.76
1659520500000.0,14238237.56
1659521400000.0,39466069.72
1659521700000.0,34805936.22
1659522600000.0,45639309.57
1659523200000.0,89886613.15
1659523800000.0,74647332.68
1659524700000.0,24233504.97
1659525000000.0,81801625.59
1659525600000.0,91183192.07
1659526200000.0,30221309.08
1659527400000.0,37741027.41
1659528600000.0,61838116.34
1659529200000.0,56484155.57
1659529800000.0,94277821.29
1659530100000.0,65559665.72
1659530700000.0,21070838.59
1659531000000.0,68489558.13
1659531300000.0,96017462.87
1659531900000.0,89338238.09
1659532500000.0,96909634.39
1659533400000.0,41300637.82
1659533700000.0,18499584.86
1659534300000.0,36999452.53
1659534900000.0,87706289.84
1659535500000.0,77078384.6
1659536100000.0,89499667.78
1659536700000.0,29665650.18
1659537300000.0,59860746.51
1659537900000.0,40398720.0
1659538800000.0,28990921.62
1659539700000.0,23924495.08
1659540900000.0,94338493.66
1659541800000.0,69054612.42
1659542700000.0,33451250.3
1659543600000.0,98044980.13
1659544500000.0,85671715.76
1659545400000.0,41101988.34
1659546000000.0,88248865.03
1659546900000.0,37403682.8
1659547200000.0,75618509.54
1659547500000.0,20233432.57
1659548400000.0,26060894.35
1659549600000.0,37213269.59
1659550200000.0,10429621.17
1659551100000.0,95477586.31
1659552600000.0,89689926.26
1659554100000.0,93347303.34
1659555600000.0,75657042.9
1659556800000.0,22127452.16
1659557400000.0,88674380.92
1659558300000.0,85063469.2
1659559200000.0,64596363.75
1659560400000.0,49059219.52
1659561900000.0,76075550.02
1659564300000.0,62403157.75
1659565200000.0,60059719.53
1659565500000.0,37215861.82
1659566100000.0,65373577.17
1659566700000.0,85374312.34
1659567300000.0,64072597.05
1659567900000.0,54502162.28
1659568500000.0,56694631.02
1659568800000.0,22075495.18
1659569400000.0,81136568.53
1659570000000.0,55384154.31
1659570600000.0,16267264.44
1659571500000.0,26687368.67
1659572400000.0,17160929.85
1659573000000.0,21601195.23
1659573600000.0,71428553.72
1659574800000.0,82555809.72
1659575400000.0,82589284.67
1659576300000.0,22665125.14
1659576900000.0,83368016.92
1659577500000.0,44561135.51
1659578400000.0,40469923.8
1659579300000.0,98296521.65
1659580200000.0,52793718.39
1659582000000.0,46953822.17
1659583200000.0,83279442.65
1659584400000.0,82030658.39
1659585900000.0,55053000.65
1659587100000.0,93177787.53
1659589200000.0,15421616.29
1659590700000.0,70234383.86
1659592500000.0,24663164.16
1659593700000.0,98338133.85
1659594000000.0,34583526.22
1659594300000.0,69218221.73
1659594900000.0,34481023.01
1659595500000.0,94852283.34
1659596400000.0,78868492.35
1659597300000.0,18401430.38
1659598500000.0,43765388.88
1659600000000.0,50633654.33
1659600900000.0,22302097.56
1659601800000.0,19375444.39
1659602400000.0,62040326.47
1659603300000.0,79625593.8
1659604200000.0,38474969.66
1659605400000.0,13908377.05
1659605700000.0,82457730.63
1659606900000.0,88898420.63
1659607800000.0,84370655.3
1659609300000.0,46409225.25
1659610200000.0,76594134.23
1659611700000.0,71923854.95
1659612600000.0,37760372.04
1659614100000.0,96970636.51
1659614700000.0,78211948.53
1659615300000.0,28370813.72
1659615900000.0,24308552.13
1659616200000.0,38473808.5
1659617100000.0,32289834.78
1659618300000.0,54514663.79
1659619200000.0,96660114.46
1659620100000.0,76501608.93
1659620700000.0,16008759.95
1659621000000.0,11157077.09
1659621300000.0,72410708.06
1659621900000.0,99498029.67
1659622500000.0,12601642.51
1659622800000.0,84616625.83
1659623400000.0,86191788.49
1659623700000.0,43992793.71
1659624300000.0,95770187.74
1659624900000.0,73533248.82
1659625800000.0,64910765.19
1659627000000.0,26789569.35
1659627900000.0,86563786.96
1659628500000.0,24119013.06
1659629400000.0,99661561.78
1659630900000.0,33223833.37
1659631800000.0,12935032.31
1659632100000.0,76861214.71
1659632400000.0,16398352.05
1659632700000.0,46606720.96
1659633300000.0,82656364.98
1659634200000.0,32694112.32
1659635100000.0,10265903.67
1659636300000.0,84071168.39
1659636900000.0,18410192.76
1659637500000.0,59391241.33
1659638100000.0,47701710.08
1659638700000.0,13077061.99
1659639600000.0,41196024.6
1659640500000.0,20589659.46
1659641700000.0,68840067.58
1659642600000.0,98421959.4
1659643500000.0,34099222.72
1659645000000.0,13662439.41
1659646800000.0,22633961.93
1659649200000.0,61541037.96
1659651300000.0,72964969.36
1659652500000.0,64752180.95
1659654000000.0,60883086.67
1659655500000.0,77402765.43
1659656700000.0,30608720.64
1659658200000.0,84927701.84
1659660300000.0,89757593.72
1659662100000.0,11700332.14
1659663900000.0,22845863.1
1659664200000.0,93152743.33
1659664800000.0,49639304.89
1659665400000.0,76709935.7
1659666300000.0,18659276.31
1659666900000.0,53948001.82
1659667500000.0,19146352.73
1659668100000.0,55213139.9
1659669000000.0,34981678.37
1659670200000.0,17340889.97
1659671100000.0,90358131.2
1659672300000.0,88871892.72
1659672900000.0,77442236.54
1659673800000.0,36211549.57
1659675000000.0,99604440.25
1659676200000.0,24104012.94
1659677100000.0,20041805.31
1659678600000.0,11881164.12
1659678900000.0,21078073.81
1659679500000.0,96318770.7
1659679800000.0,39170831.09
1659680400000.0,65733664.47
1659681600000.0,27486629.87
1659683100000.0,57941540.43
1659684000000.0,17538931.07
1659685500000.0,54072488.43
1659687000000.0,79708330.18
1659687600000.0,67868142.63
1659688800000.0,95176084.99
1659690000000.0,60669903.88
1659691500000.0,40692465.46
1659693300000.0,42801915.26
1659694800000.0,97507501.07
1659696300000.0,14741648.03
1659697500000.0,49393968.44
1659698400000.0,24988781.68
1659699000000.0,63103955.67
1659699600000.0,32524329.77
1659699900000.0,14547792.78
1659700500000.0,28438776.85
1659701100000.0,79712578.14
1659701700000.0,50981921.73
1659702600000.0,52907752.37
1659702900000.0,39082684.05
1659703200000.0,86865313.55
1659703500000.0,78821140.27
1659703800000.0,18124354.29
1659704100000.0,43912790.1
1659704700000.0,47255153.68
1659705300000.0,13785764.1
1659706200000.0,75538672.6
1659706500000.0,81092789.54
1659707100000.0,40610848.97
1659708000000.0,73461410.53
1659708300000.0,45859643.98
1659708600000.0,53535109.6
1659708900000.0,74577404.17
1659709200000.0,33757689.83
1659709800000.0,83514278.32
1659710400000.0,54847632.47
1659711000000.0,50839492.92
1659711900000.0,24372151.09
1659712500000.0,75479701.47
1659713100000.0,53952071.3
1659713400000.0,81719741.85
1659714000000.0,83153161.79
1659714900000.0,80300232.44
1659715800000.0,56075284.52
1659716400000.0,50653019.36
1659717300000.0,77557419.06
1659718200000.0,90767174.21
1659719400000.0,58588399.16
1659720000000.0,69851059.3
1659721200000.0,93204158.79
1659722100000.0,61032470.23
1659722700000.0,89205468.86
1659723600000.0,80036602.92
1659724800000.0,68520174.42
1659726000000.0,11818062.83
1659726900000.0,36140711.87
1659728100000.0,92597031.61
1659729300000.0,80695716.48
1659730500000.0,70895095.56
1659732600000.0,83209568.45
1659733800000.0,52582230.27
1659734400000.0,73933384.75
1659735300000.0,25054315.23
1659737100000.0,87082687.73
1659738600000.0,22911910.42
1659739800000.0,52324288.57
1659740700000.0,50815777.44
1659741600000.0,33677943.07
1659743100000.0,26223667.86
1659743700000.0,22351749.65
1659744300000.0,36836406.93
1659745200000.0,88157854.18
1659746400000.0,97040962.78
1659747300000.0,53552527.36
1659749100000.0,27109318.94
1659750600000.0,29378338.09
1659751800000.0,48157753.76
1659754200000.0,17872556.38
1659755700000.0,27523728.45
1659757500000.0,56931814.68
1659760200000.0,28731011.67
1659762900000.0,46438204.13
1659764400000.0,61980855.76
1659767400000.0,34287470.37
1659769800000.0,49149676.47
1659772200000.0,83217276.59
1659774000000.0,24174450.23
1659775200000.0,64213064.54
1659776700000.0,15463105.95
1659779100000.0,49221682.3
1659782100000.0,55106187.11
1659785100000.0,85859365.05
1659787500000.0,25493089.63
1659790500000.0,25692522.74
1659792000000.0,31225077.86
1659795000000.0,49835633.47
1659798000000.0,63841422.53
1659800400000.0,59304276.98
1659803700000.0,86551451.59
1659805500000.0,17672496.79
1659806100000.0,69292523.63
1659806400000.0,75667831.54
1659807000000.0,77905745.43
1659807900000.0,27564215.4
1659809100000.0,67231478.42
1659810600000.0,77572661.3
1659812700000.0,60276051.31
1659815400000.0,35499240.53
1659817800000.0,97288051.88
1659820800000.0,91237745.01
1659824400000.0,16806030.1
1659828000000.0,71072611.28
1659828600000.0,65296886.14
1659829200000.0,36114472.08
1659830100000.0,75579376.67
1659831000000.0,21372606.79
1659832500000.0,27139222.16
1659833700000.0,71439495.45
1659834000000.0,75223540.7
1659834600000.0,42998852.85
1659836100000.0,90885369.88
1659838200000.0,29024218.42
1659840900000.0,27591814.29
1659842400000.0,77742808.53
1659845100000.0,19436171.82
1659847800000.0,42108739.8
1659850800000.0,67720733.0
1659854400000.0,63872515.64
1659857700000.0,89900735.15
1659860100000.0,36384640.45
1659862800000.0,40327282.79
1659864000000.0,18897538.67
1659866100000.0,30880061.51
1659868500000.0,35697082.11
1659871800000.0,93481974.9
1659873300000.0,44816285.08
1659873900000.0,96726907.34
1659874800000.0,57966824.0
1659876300000.0,44134441.51
1659877500000.0,72585518.6
1659878700000.0,71120393.1
1659880200000.0,19583113.19
1659882000000.0,27397316.85
1659882900000.0,50087401.83
1659885000000.0,49213622.99
1659886500000.0,56067990.29
1659888000000.0,97053923.31
1659888900000.0,47606580.52
1659890400000.0,24222267.88
1659892500000.0,77630102.44
1659892800000.0,96848511.29
1659893700000.0,13789811.77
1659895200000.0,84184438.42
1659896700000.0,31307390.14
1659898500000.0,21978266.06
1659900600000.0,31279309.78
1659903000000.0,36750890.19
1659904800000.0,38259156.67
1659906300000.0,26610949.72
1659906900000.0,49954599.28
1659908400000.0,23166838.91
1659909900000.0,42391894.25
1659912000000.0,28419962.39
1659913500000.0,83888494.96
1659914400000.0,30957891.58
1659915300000.0,73614041.57
1659917100000.0,36100688.02
1659918000000.0,20713234.67
1659918900000.0,88714437.73
1659921000000.0,65221902.03
1659923100000.0,11101102.39
1659925500000.0,87851022.1
1659926700000.0,96494766.97
1659928200000.0,33694479.68
1659930900000.0,72848176.08
1659932700000.0,87672456.36
1659935100000.0,25313532.62
1659936600000.0,69462136.05
1659937200000.0,72826589.91
1659938100000.0,52647958.31
1659938700000.0,67034732.83
1659939000000.0,87237690.84
1659939300000.0,30202407.63
1659939900000.0,13208737.76
1659940500000.0,42433489.49
1659941100000.0,96326013.79
1659941700000.0,78481987.64
1659942000000.0,14256501.14
1659942600000.0,99344710.84
1659943200000.0,51584541.73
1659943500000.0,92881235.61
1659943800000.0,62274593.79
1659944400000.0,80574056.25
1659945300000.0,74125067.64
1659946200000.0,68220674.05
1659946800000.0,38871577.58
1659947400000.0,27903878.49
1659947700000.0,50510982.29
1659948300000.0,20153239.17
1659948600000.0,26699222.03
1659949200000.0,96621906.64
1659949500000.0,68366747.2
1659950100000.0,57403138.19
1659950700000.0,21202558.11
1659951600000.0,20684462.94
1659952500000.0,72100687.11
1659953100000.0,49473736.5
1659954300000.0,41925439.07
1659954900000.0,17617565.99
1659956100000.0,29895785.92
1659957300000.0,88088310.83
1659958500000.0,58538802.06
1659959100000.0,31167689.08
1659959700000.0,79317102.79
1659960600000.0,93176535.2
1659961200000.0,42033759.99
1659961800000.0,47301437.08
1659962700000.0,65093572.91
1659963900000.0,81053348.47
1659964800000.0,46910149.75
1659965400000.0,83110433.48
1659965700000.0,28669733.13
1659966300000.0,77953466.43
1659966900000.0,17037435.64
1659967800000.0,49446509.16
1659968700000.0,18513932.0
1659969900000.0,24758595.75
1659970500000.0,69306458.07
1659971700000.0,11820006.4
1659972000000.0,96611061.81
1659972300000.0,79479129.47
1659972600000.0,34639592.13
1659973200000.0,61000626.05
1659973500000.0,93428050.27
1659974100000.0,89073781.43
1659975000000.0,53608638.75
1659975600000.0,38202948.77
1659976200000.0,32203866.57
1659977100000.0,26550950.03
1659978000000.0,64528078.64
1659979200000.0,71520503.53
1659980700000.0,30356192.2
1659982200000.0,80128688.46
1659983700000.0,10374396.18
1659985200000.0,86424933.36
1659986400000.0,28600229.68
1659987000000.0,42605441.52
1659988200000.0,24325760.02
1659990300000.0,33454317.26
1659992100000.0,43118630.45
1659992400000.0,54637976.34
1659993000000.0,39315085.39
1659993300000.0,66303291.37
1659993600000.0,91370109.37
1659994500000.0,24417490.95
1659996000000.0,88823510.81
1659996900000.0,15058696.47
1659998700000.0,28202552.52
1659999300000.0,60072090.94
1660000200000.0,90935331.07
1660001100000.0,53644321.62
1660002600000.0,62222850.98
1660004100000.0,27031948.17
1660005600000.0,83042004.07
1660007400000.0,53668171.0
1660009500000.0,44500075.36
1660010100000.0,27095030.01
1660011300000.0,89785967.83
1660011900000.0,45300281.49
1660013700000.0,29236256.29
1660015200000.0,24363411.12
1660017600000.0,66764595.98
1660019100000.0,98817636.2
1660020900000.0,77887345.27
1660022400000.0,48994115.64
1660024200000.0,84276519.7
1660025100000.0,66697093.43
1660026600000.0,97096125.64
1660028400000.0,43637401.79
1660029000000.0,92555089.94
1660030200000.0,66879895.6
1660032000000.0,56893991.85
1660032900000.0,16122342.57
1660034700000.0,79908589.27
1660035900000.0,38939768.85
1660037100000.0,92301302.65
1660037400000.0,84966058.29
1660038000000.0,17673953.53
1660038300000.0,54212357.44
1660038600000.0,44577333.3
1660038900000.0,58032823.42
1660039200000.0,69939983.41
1660039500000.0,68974723.97
1660040100000.0,29834471.98
1660040400000.0,37116890.47
1660040700000.0,40033180.43
1660041000000.0,36935985.93
1660041300000.0,58810849.67
1660041900000.0,79387826.87
1660042500000.0,39307265.01
1660043100000.0,88032503.77
1660043700000.0,68100017.28
1660044600000.0,63755874.0
1660045200000.0,38857562.21
1660045500000.0,18727418.1
1660045800000.0,87361406.15
1660046100000.0,55950719.59
1660046700000.0,50651289.89
1660047600000.0,50865269.8
1660048500000.0,49085810.44
1660049400000.0,12463979.52
1660050300000.0,86238276.51
1660051200000.0,88709042.35
1660052100000.0,60048128.87
1660052700000.0,81940067.63
1660053300000.0,27102187.8
1660053600000.0,25847740.43
1660053900000.0,11763040.34
1660054200000.0,89518140.62
1660054500000.0,90932181.7
1660054800000.0,24988587.38
1660055400000.0,98515346.86
1660055700000.0,93373799.96
1660056300000.0,45194528.13
1660056900000.0,93217921.21
1660057800000.0,45264870.04
1660058700000.0,22443223.78
1660059600000.0,55191330.6
1660061100000.0,63369371.23
1660061700000.0,12184564.04
1660062600000.0,76882022.5
1660063800000.0,99081166.47
1660065300000.0,18506043.5
1660066500000.0,28928059.47
1660067100000.0,28813404.71
1660068000000.0,18749686.69
1660069500000.0,19167513.53
1660071300000.0,59599716.35
1660073100000.0,22509444.5
1660074900000.0,39479394.48
1660076700000.0,47365794.0
1660078200000.0,34123936.21
1660079100000.0,73450891.15
1660080600000.0,17676082.26
1660082700000.0,81852211.43
1660083600000.0,32087575.12
1660085100000.0,38411677.0
1660086900000.0,34823694.59
1660089000000.0,77915673.18
1660089900000.0,49870289.2
1660090800000.0,65944113.81
1660091700000.0,10747181.65
1660092000000.0,34612256.9
1660092300000.0,17480559.76
1660092600000.0,43174080.79
1660093200000.0,15674758.05
1660093800000.0,11952781.13
1660094700000.0,19845773.7
1660095300000.0,54183669.71
1660096500000.0,45024094.14
1660097700000.0,35816859.9
1660098600000.0,54792974.22
1660099500000.0,17021774.93
1660100700000.0,45746106.84
1660101600000.0,66494803.34
1660103700000.0,76722368.13
1660105500000.0,21925067.76
1660106700000.0,89186203.17
1660107600000.0,40575491.51
1660109700000.0,17912993.22
1660111500000.0,88467459.97
1660112700000.0,93209008.71
1660114200000.0,56431239.0
1660115700000.0,54487244.18
1660117200000.0,56851218.97
1660118400000.0,37249738.78
1660119900000.0,19465445.21
1660121100000.0,28239137.05
1660121700000.0,89322038.38
1660122600000.0,32138411.39
1660123800000.0,64531266.35
1660125300000.0,30905514.69
1660126800000.0,32800956.16
1660128000000.0,16816740.56
1660129500000.0,80429488.08
1660130700000.0,70689129.12
1660131300000.0,91090614.76
1660132800000.0,40673682.66
1660133700000.0,92542027.72
1660134300000.0,88137532.53
1660134600000.0,97061573.82
1660134900000.0,24355380.77
1660135200000.0,37547490.02
1660135500000.0,38885705.98
1660135800000.0,91024085.86
1660136100000.0,92863546.03
1660136400000.0,82807313.17
1660136700000.0,18991778.53
1660137000000.0,44246121.82
1660137300000.0,35496085.78
1660137600000.0,95549103.63
1660137900000.0,60060071.23
1660138200000.0,27795830.2
1660138500000.0,16742026.18
1660138800000.0,31798180.37
1660139100000.0,43306290.33
1660139700000.0,71707300.72
1660140300000.0,59072065.26
1660140900000.0,27395024.99
1660141200000.0,45755923.69
1660141500000.0,47291484.36
1660142100000.0,50840824.08
1660142700000.0,25558467.75
1660143000000.0,37950017.1
1660143600000.0,98118336.44
1660144200000.0,87692397.16
1660145100000.0,13574858.72
1660145700000.0,25788590.24
1660146600000.0,61248708.31
1660147500000.0,58802101.07
1660148400000.0,55658263.27
1660149300000.0,51374877.88
1660149900000.0,27049838.74
1660150800000.0,22338436.69
1660151400000.0,83996048.09
1660152300000.0,56135789.29
1660153800000.0,50820831.25
1660155600000.0,19409173.76
1660156200000.0,92390351.8
1660156800000.0,54171028.1
1660157400000.0,35494668.38
1660158000000.0,73948108.49
1660158600000.0,56409075.79
1660158900000.0,94505596.44
1660159800000.0,57214414.26
1660161000000.0,79498358.99
1660161900000.0,28335187.19
1660163400000.0,74650566.39
1660164000000.0,49388095.13
1660164900000.0,48301344.0
1660165200000.0,20582037.82
1660165800000.0,58131002.76
1660166700000.0,98607239.57
1660167000000.0,39162164.27
1660167300000.0,71218618.71
1660167600000.0,67764994.09
1660168200000.0,30009264.0
1660169100000.0,47356849.71
1660170000000.0,91249091.52
1660171200000.0,17975066.96
1660172100000.0,21752618.57
1660173300000.0,61504236.08
1660175100000.0,34670736.82
1660176300000.0,28683103.17
1660177200000.0,22872114.97
1660177800000.0,25653187.24
1660178700000.0,54060922.73
1660179300000.0,74274534.77
1660179900000.0,29018790.8
1660180500000.0,79986496.52
1660181100000.0,30929771.08
1660181400000.0,74620870.42
1660181700000.0,40543941.99
1660182000000.0,15516756.31
1660182600000.0,64930201.01
1660182900000.0,71283320.28
1660183500000.0,82279199.61
1660184100000.0,73886383.96
1660184700000.0,62475782.35
1660185900000.0,94062823.87
1660186800000.0,37278570.75
1660188000000.0,86819519.84
1660188900000.0,37907342.41
1660190100000.0,93175630.54
1660191000000.0,29223397.67
1660192500000.0,78275238.99
1660193100000.0,66155960.21
1660193700000.0,26833228.73
1660194000000.0,58020021.38
1660194600000.0,47061182.82
1660195200000.0,44973012.52
1660195500000.0,25050330.15
1660196100000.0,51974655.05
1660197000000.0,78519830.85
1660197300000.0,41781119.08
1660197900000.0,23597563.54
1660198800000.0,28287244.51
1660199400000.0,42573961.66
1660200000000.0,34838079.64
1660200900000.0,75742263.19
1660201800000.0,17182266.95
1660202700000.0,55392680.22
1660203300000.0,60637915.98
1660203900000.0,19966601.17
1660204200000.0,99177926.7
1660204500000.0,77645555.84
1660205100000.0,87884701.82
1660206000000.0,53315477.11
1660206900000.0,83174674.32
1660207800000.0,29872679.48
1660208400000.0,88801564.56
1660209900000.0,46418559.96
1660211100000.0,65278645.48
1660212000000.0,78872576.01
1660212900000.0,22633365.16
1660214100000.0,10377721.21
1660215300000.0,61273031.65
1660216800000.0,13794930.41
1660217700000.0,23933367.37
1660218600000.0,26372771.62
1660218900000.0,66826717.76
1660219500000.0,65031253.02
1660220100000.0,15602297.78
1660220400000.0,96997502.58
1660221000000.0,68011645.86
1660221300000.0,90738603.42
1660221600000.0,36014712.18
1660221900000.0,14445057.0
1660222500000.0,59555160.16
1660222800000.0,29036247.89
1660223100000.0,59163813.36
1660223700000.0,19019522.54
1660224000000.0,92449432.22
1660224300000.0,81953013.05
1660224900000.0,63489150.51
1660225200000.0,35498929.7
1660225500000.0,19382521.79
1660226100000.0,14698157.74
1660226700000.0,30352486.45
1660227300000.0,43018095.13
1660227900000.0,12579451.8
1660228500000.0,61755401.82
