timestamp,btc_miner_netflow_total
1662477000000.0,267.82
1662477600000.0,316.12
1662478500000.0,360.03
1662480000000.0,355.49
1662480600000.0,-83.68
1662481200000.0,473.67
1662481800000.0,494.94
1662482700000.0,-120.94
1662483900000.0,-445.78
1662484200000.0,63.72
1662484500000.0,185.14
1662484800000.0,-287.99
1662485100000.0,-294.69
1662485400000.0,-229.71
1662485700000.0,448.14
1662486000000.0,211.52
1662486300000.0,106.66
1662486600000.0,404.54
1662486900000.0,-231.67
1662487200000.0,-164.96
1662487800000.0,-88.88
1662488400000.0,21.66
1662488700000.0,480.42
1662489000000.0,239.9
1662489600000.0,119.52
1662490200000.0,-423.35
1662491100000.0,-258.78
1662491700000.0,-109.21
1662492600000.0,-445.8
1662492900000.0,-100.15
1662493500000.0,-95.75
1662494400000.0,126.51
1662494700000.0,181.5
1662495000000.0,50.53
1662495300000.0,269.96
1662495900000.0,-358.22
1662496800000.0,-57.03
1662497400000.0,159.48
1662498000000.0,164.43
1662498900000.0,340.35
1662500100000.0,204.54
1662501300000.0,46.73
1662503100000.0,238.24
1662504000000.0,261.34
1662505800000.0,-224.03
1662507300000.0,-94.17
1662508500000.0,211.94
1662509100000.0,440.31
1662510000000.0,-84.84
1662510300000.0,-198.66
1662510900000.0,-293.04
1662512100000.0,499.54
1662513600000.0,-197.25
1662515100000.0,257.34
1662516600000.0,-428.94
1662517500000.0,101.64
1662517800000.0,41.15
1662518400000.0,26.86
1662519600000.0,364.12
1662521100000.0,-179.15
1662522300000.0,4.39
1662523500000.0,347.18
1662525300000.0,-185.39
1662527100000.0,-16.01
1662528000000.0,-191.09
1662530400000.0,-486.37
1662531600000.0,-463.96
1662533400000.0,186.36
1662535200000.0,122.5
1662536100000.0,459.1
1662537300000.0,-248.06
1662538200000.0,-37.42
1662540300000.0,-225.37
1662541800000.0,-382.98
1662545100000.0,347.37
1662546300000.0,322.67
1662548700000.0,-413.47
1662549600000.0,155.95
1662550800000.0,-203.28
1662552900000.0,73.21
1662553800000.0,-308.69
1662555300000.0,-324.63
1662555900000.0,-333.36
1662556200000.0,-105.92
1662557100000.0,245.45
1662557700000.0,-431.76
1662558000000.0,-56.79
1662558300000.0,402.7
1662559200000.0,-348.45
1662560100000.0,-163.94
1662561000000.0,414.77
1662561300000.0,0.87
1662561900000.0,257.06
1662563100000.0,365.84
1662564600000.0,-213.55
1662565800000.0,-89.35
1662566700000.0,194.69
1662567900000.0,346.65
1662569100000.0,-55.57
1662570000000.0,-312.8
1662571200000.0,-207.99
1662572700000.0,45.97
1662573600000.0,-120.49
1662574200000.0,-22.41
1662575400000.0,423.76
1662576000000.0,222.62
1662576600000.0,-153.91
1662576900000.0,-273.38
1662577500000.0,-18.16
1662578400000.0,-140.22
1662579300000.0,-45.63
1662580200000.0,-65.3
1662581100000.0,-50.56
1662582000000.0,-367.56
1662582300000.0,-494.12
1662582600000.0,-41.28
1662582900000.0,-249.58
1662583200000.0,-342.31
1662583800000.0,235.94
1662584100000.0,-496.06
1662584400000.0,-110.87
1662585000000.0,-140.86
1662585600000.0,-444.72
1662586500000.0,426.38
1662587400000.0,-440.55
1662588300000.0,131.47
1662589500000.0,-295.69
1662590700000.0,461.72
1662592200000.0,-357.38
1662593700000.0,-432.49
1662595200000.0,318.82
1662595500000.0,-270.89
1662596700000.0,-113.71
1662597600000.0,-412.04
1662599100000.0,-95.14
1662600900000.0,434.08
1662601500000.0,44.09
1662603300000.0,-349.44
1662605100000.0,363.35
1662608100000.0,-351.48
1662610500000.0,-26.01
1662611700000.0,-492.14
1662613200000.0,418.62
1662614700000.0,-399.66
1662617400000.0,-470.92
1662618900000.0,79.19
1662620700000.0,64.39
1662621600000.0,363.44
1662621900000.0,83.06
1662622200000.0,-35.1
1662622800000.0,-174.92
1662624000000.0,75.33
1662625800000.0,-40.93
1662627300000.0,39.8
1662628800000.0,484.89
1662630600000.0,-138.85
1662631800000.0,-318.33
1662632100000.0,-94.48
1662632700000.0,61.08
1662634200000.0,-309.0
1662635400000.0,-81.99
1662636000000.0,-397.35
1662637200000.0,-210.84
1662638700000.0,-312.19
1662639600000.0,263.37
1662640200000.0,-417.9
1662640800000.0,-43.61
1662641100000.0,18.4
1662641400000.0,-372.05
1662642000000.0,-420.13
1662642600000.0,312.23
1662642900000.0,-214.87
1662643500000.0,-351.88
1662644100000.0,40.87
1662644400000.0,-421.84
1662644700000.0,168.68
1662645000000.0,267.21
1662645300000.0,-390.09
1662645900000.0,-124.68
1662646500000.0,37.46
1662647100000.0,-10.13
1662648000000.0,344.52
1662648900000.0,-330.91
1662649500000.0,-309.96
1662650400000.0,-178.24
1662651600000.0,288.52
1662652500000.0,260.87
1662653100000.0,-431.2
1662653400000.0,17.84
1662654000000.0,280.4
1662654600000.0,-115.33
1662655500000.0,273.28
1662656700000.0,-272.16
1662657600000.0,131.11
1662659100000.0,-335.63
1662660600000.0,96.62
1662662700000.0,407.64
1662664800000.0,313.13
1662666600000.0,-107.41
1662667200000.0,-210.57
1662667800000.0,189.53
1662668100000.0,-160.25
1662669000000.0,382.21
1662671100000.0,377.49
1662673200000.0,7.2
1662675900000.0,-258.9
1662678300000.0,364.64
1662681600000.0,48.85
1662683100000.0,-152.62
1662685800000.0,-107.75
1662688500000.0,-259.35
1662690600000.0,215.22
1662691500000.0,428.23
1662693300000.0,497.69
1662694200000.0,-402.61
1662694500000.0,-52.38
1662694800000.0,-140.92
1662695100000.0,473.9
1662695700000.0,-130.92
1662696000000.0,-160.25
1662696300000.0,112.4
1662696600000.0,76.98
1662696900000.0,128.51
1662697200000.0,-59.24
1662697800000.0,-65.1
1662698400000.0,257.03
1662699000000.0,-329.54
1662699600000.0,392.72
1662700200000.0,461.4
1662700800000.0,88.85
1662701100000.0,-473.78
1662701400000.0,149.29
1662701700000.0,171.14
1662702000000.0,413.56
1662702600000.0,-225.33
1662703200000.0,497.95
1662703800000.0,-272.19
1662704100000.0,56.43
1662704400000.0,-31.02
1662705000000.0,212.38
1662705600000.0,298.11
1662706500000.0,-252.49
1662707100000.0,424.15
1662707700000.0,233.38
1662708300000.0,-328.43
1662708900000.0,-71.6
1662709800000.0,-444.55
1662710700000.0,-419.28
1662711600000.0,205.0
1662712500000.0,234.74
1662712800000.0,-0.31
1662713700000.0,334.03
1662714000000.0,-200.9
1662714300000.0,280.57
1662714600000.0,-215.44
1662715200000.0,248.02
1662716100000.0,-177.5
1662716700000.0,-175.81
1662717600000.0,439.56
1662718800000.0,-312.78
1662719100000.0,-292.16
1662719400000.0,-321.35
1662719700000.0,-334.91
1662720300000.0,-401.3
1662720600000.0,-272.2
1662720900000.0,403.55
1662721500000.0,361.77
1662722100000.0,97.27
1662722700000.0,109.38
1662723600000.0,31.24
1662724200000.0,-48.33
1662724800000.0,253.43
1662725700000.0,-179.87
1662726300000.0,182.85
1662726900000.0,304.8
1662727200000.0,159.89
1662727500000.0,-144.16
1662728100000.0,92.76
1662728700000.0,-344.33
1662729600000.0,-265.64
1662730200000.0,-468.66
1662730800000.0,-227.87
1662731400000.0,-311.2
1662732000000.0,39.66
1662732600000.0,180.34
1662733200000.0,-469.16
1662733800000.0,-495.62
1662734700000.0,-238.07
1662735600000.0,404.92
1662736200000.0,-491.85
1662736800000.0,-421.97
1662737100000.0,263.0
1662737400000.0,-219.46
1662737700000.0,54.65
1662738000000.0,280.58
1662738300000.0,426.15
1662738600000.0,65.59
1662739200000.0,442.46
1662739500000.0,-390.4
1662740100000.0,-252.3
1662741000000.0,-310.76
1662741300000.0,-50.6
1662741600000.0,-187.59
1662741900000.0,-192.63
1662742500000.0,457.39
1662743400000.0,-364.37
1662743700000.0,3.62
1662744300000.0,-354.73
1662745200000.0,-70.98
1662745800000.0,-467.25
1662746400000.0,-165.8
1662747000000.0,-36.48
1662747900000.0,-464.9
1662748800000.0,57.17
1662749700000.0,190.64
1662750900000.0,372.35
1662751800000.0,388.38
1662753000000.0,-23.68
1662753600000.0,-435.78
1662754800000.0,-90.99
1662756000000.0,187.74
1662757500000.0,-1.05
1662759300000.0,100.73
1662760200000.0,-278.68
1662761400000.0,189.52
1662763200000.0,-491.96
1662763800000.0,125.66
1662765300000.0,4.12
1662765600000.0,-482.06
1662765900000.0,-164.51
1662766500000.0,-49.09
1662767100000.0,194.42
1662768300000.0,-67.24
1662769200000.0,255.41
1662769800000.0,-140.62
1662770700000.0,367.78
1662772500000.0,-462.11
1662774300000.0,-306.77
1662776700000.0,301.87
1662778500000.0,204.51
1662780000000.0,102.24
1662781500000.0,-416.08
1662783300000.0,-164.77
1662784800000.0,79.15
1662785400000.0,400.98
1662786300000.0,-330.69
1662787200000.0,35.98
1662787500000.0,-143.2
1662788100000.0,-281.81
1662788700000.0,363.97
1662789600000.0,-133.6
1662790800000.0,-408.11
1662791400000.0,148.79
1662792900000.0,158.02
1662794400000.0,-97.51
1662795900000.0,-412.28
1662796200000.0,167.4
1662796800000.0,119.52
1662797700000.0,-428.49
1662798900000.0,347.62
1662800700000.0,494.35
1662802800000.0,-163.5
1662804600000.0,-151.91
1662805800000.0,340.95
1662807600000.0,74.68
1662809700000.0,456.41
1662811800000.0,116.48
1662812400000.0,-279.9
1662812700000.0,285.45
1662813300000.0,200.67
1662814500000.0,-396.52
1662816000000.0,-465.0
1662817200000.0,144.68
1662818100000.0,249.09
1662818700000.0,177.37
1662819600000.0,-107.56
1662820800000.0,-298.64
1662822600000.0,-35.36
1662824100000.0,118.32
1662825900000.0,81.22
1662827400000.0,-150.82
1662828300000.0,-252.75
1662828900000.0,206.36
1662829200000.0,77.07
1662829800000.0,64.64
1662830700000.0,408.74
1662832800000.0,84.42
1662834000000.0,442.35
1662835200000.0,-477.94
1662835800000.0,-121.21
1662837000000.0,-444.46
1662838200000.0,-84.39
1662838800000.0,-493.25
1662839400000.0,-143.92
1662840300000.0,136.64
1662841500000.0,-41.09
1662842700000.0,-200.41
1662843000000.0,8.76
1662843900000.0,-174.36
1662845700000.0,415.47
1662846600000.0,120.22
1662846900000.0,-174.8
1662847200000.0,136.21
1662847500000.0,386.74
1662848100000.0,248.54
1662849000000.0,-377.15
1662849900000.0,111.82
1662850500000.0,252.51
1662851100000.0,201.18
1662852300000.0,-242.58
1662853500000.0,353.47
1662854700000.0,-462.95
1662855300000.0,-50.25
1662856800000.0,218.81
1662858300000.0,469.38
1662859500000.0,-105.32
1662860700000.0,-235.08
1662861900000.0,189.26
1662863700000.0,269.37
1662864900000.0,-189.99
1662866700000.0,-335.65
1662869100000.0,-28.86
1662870600000.0,394.13
1662872700000.0,-189.46
1662875100000.0,194.64
1662877500000.0,-114.3
1662878100000.0,-449.17
1662878700000.0,404.38
1662879600000.0,292.51
1662880800000.0,-443.72
1662881700000.0,-207.66
1662883200000.0,476.47
1662884700000.0,-172.68
1662885900000.0,-228.38
1662886800000.0,-297.63
1662888300000.0,207.34
1662889500000.0,-250.78
1662891600000.0,138.01
1662893700000.0,335.17
1662894900000.0,-207.38
1662896100000.0,401.77
1662897900000.0,233.49
1662899100000.0,145.72
1662900600000.0,-110.0
1662902100000.0,362.58
1662903900000.0,163.4
1662906000000.0,230.37
1662906900000.0,266.63
1662909000000.0,415.78
1662910200000.0,-71.77
1662910500000.0,119.69
1662911100000.0,-441.72
1662912000000.0,-262.34
1662912600000.0,489.96
1662913500000.0,-413.9
1662915300000.0,235.2
1662916800000.0,408.39
1662917700000.0,-473.23
1662918000000.0,-393.51
1662918300000.0,-75.97
1662919200000.0,-414.18
1662919800000.0,-338.63
1662921300000.0,-202.18
1662922800000.0,-338.79
1662924000000.0,490.35
1662926700000.0,-78.82
1662927600000.0,-96.54
1662928200000.0,182.53
1662928800000.0,369.77
1662930000000.0,-205.73
1662930600000.0,3.25
1662931500000.0,135.11
1662933300000.0,129.8
1662933900000.0,419.8
1662934500000.0,-222.31
1662935700000.0,-369.03
1662937500000.0,-35.3
1662939000000.0,51.34
1662939900000.0,-130.44
1662940800000.0,72.87
1662941100000.0,-19.79
1662941700000.0,38.51
1662942900000.0,464.86
1662944100000.0,-121.44
1662944700000.0,-413.48
1662945600000.0,-394.16
1662946200000.0,241.07
1662946500000.0,457.29
1662946800000.0,-19.35
1662947100000.0,-448.97
1662947400000.0,42.32
1662947700000.0,-392.72
1662948000000.0,-465.29
1662948300000.0,-470.86
1662948600000.0,-233.73
1662948900000.0,200.64
1662949200000.0,-354.85
1662949500000.0,-461.13
1662950100000.0,235.63
1662950700000.0,360.83
1662951300000.0,-251.62
1662951900000.0,-170.19
1662952800000.0,-286.07
1662953400000.0,-28.46
1662953700000.0,134.5
1662954300000.0,-492.54
1662955200000.0,94.74
1662956400000.0,-85.5
1662957600000.0,-457.39
1662959100000.0,436.91
1662960600000.0,43.62
1662962100000.0,40.92
1662963900000.0,51.34
1662965100000.0,300.66
1662966300000.0,-203.03
1662966900000.0,-101.97
1662967200000.0,-131.98
1662967800000.0,472.77
1662968100000.0,-189.09
1662968700000.0,159.03
1662969000000.0,-252.47
1662969300000.0,-399.31
1662969900000.0,-328.31
1662970200000.0,119.07
1662970500000.0,484.66
1662970800000.0,-195.26
1662971100000.0,-266.79
1662971700000.0,-273.23
1662972300000.0,-93.67
1662972600000.0,344.1
1662973500000.0,-315.53
1662974400000.0,402.62
1662975300000.0,-83.04
1662976200000.0,-447.58
1662977100000.0,-247.4
1662977400000.0,-125.47
1662977700000.0,9.75
1662978300000.0,137.4
1662978900000.0,-123.62
1662980100000.0,-145.6
1662981300000.0,-314.05
1662981900000.0,256.56
1662982500000.0,-110.36
1662983100000.0,-382.93
1662983400000.0,312.05
1662983700000.0,374.55
1662984300000.0,-352.28
1662985200000.0,363.16
1662985800000.0,283.66
1662986400000.0,218.86
1662987000000.0,-457.88
1662987900000.0,301.74
1662988800000.0,-313.5
1662989700000.0,-240.91
1662990000000.0,-0.9
1662990300000.0,-202.13
1662990900000.0,332.02
1662991500000.0,-263.47
1662992100000.0,275.33
1662992400000.0,-141.21
1662993000000.0,65.48
1662993600000.0,-102.13
1662994200000.0,163.59
1662994800000.0,228.13
1662995100000.0,138.56
1662996000000.0,-333.64
1662996900000.0,-430.27
1662997200000.0,316.13
1662997500000.0,283.36
1662997800000.0,-57.34
1662998100000.0,182.32
1662998400000.0,-469.84
1662998700000.0,-341.67
1662999300000.0,384.15
1662999900000.0,360.42
1663000500000.0,381.61
1663001100000.0,-139.41
1663002000000.0,184.9
1663002600000.0,-71.54
1663003500000.0,229.83
1663004700000.0,338.87
1663005300000.0,7.67
1663005900000.0,383.45
1663006800000.0,-53.32
1663008000000.0,-112.85
1663008900000.0,402.57
1663009800000.0,7.66
1663010400000.0,388.79
1663011900000.0,-364.5
1663013100000.0,445.2
1663013700000.0,-11.43
1663015200000.0,305.86
1663016700000.0,49.62
1663017300000.0,-44.61
1663018200000.0,-192.71
1663019400000.0,283.71
1663021200000.0,121.61
1663022100000.0,-233.95
1663023000000.0,339.83
1663024200000.0,413.2
1663026300000.0,-406.57
1663027500000.0,-27.33
1663028400000.0,-358.02
1663028700000.0,-67.16
1663029000000.0,-280.82
1663029600000.0,396.23
1663030200000.0,338.04
1663031400000.0,134.74
1663033200000.0,31.57
1663034700000.0,472.45
1663035300000.0,-164.32
1663035900000.0,102.55
1663036800000.0,-222.01
1663038000000.0,474.47
1663039800000.0,81.22
1663041600000.0,-338.65
1663043100000.0,285.19
1663043700000.0,-176.22
1663045200000.0,53.69
1663046700000.0,118.17
1663047600000.0,364.98
1663048500000.0,26.65
1663049400000.0,-454.31
1663050000000.0,-193.99
1663051500000.0,163.59
1663051800000.0,-222.38
1663052400000.0,168.44
1663052700000.0,94.55
1663053300000.0,-90.63
1663054200000.0,7.07
1663054800000.0,-176.82
1663055700000.0,397.72
1663056600000.0,458.21
1663058100000.0,63.55
1663058700000.0,478.68
1663059900000.0,-343.52
1663060800000.0,10.99
1663061700000.0,380.19
1663062000000.0,374.59
1663062600000.0,373.32
1663064100000.0,292.42
1663064700000.0,-135.64
1663065300000.0,-225.54
1663065900000.0,-87.58
1663066200000.0,-272.79
1663067100000.0,-234.37
1663067700000.0,-143.01
1663068000000.0,244.47
1663068300000.0,177.63
1663068900000.0,382.15
1663069200000.0,-179.36
1663070100000.0,-474.78
1663070700000.0,-277.09
1663071300000.0,395.73
1663071900000.0,-169.57
1663072200000.0,-216.4
1663072500000.0,-30.72
1663072800000.0,226.91
1663073100000.0,-267.08
1663073400000.0,12.58
1663073700000.0,-373.1
1663074000000.0,-489.49
1663074300000.0,-49.34
1663074600000.0,435.0
1663074900000.0,39.22
1663075200000.0,-185.09
1663075500000.0,286.28
1663075800000.0,-366.4
1663076100000.0,20.04
1663076400000.0,156.1
1663076700000.0,-482.81
1663077000000.0,111.99
1663077600000.0,-480.75
1663077900000.0,-399.77
1663078200000.0,353.04
1663078800000.0,-488.24
1663079400000.0,155.65
1663080000000.0,-420.53
1663080300000.0,-466.68
1663080600000.0,-214.44
1663080900000.0,-289.13
1663081200000.0,46.25
1663081800000.0,179.53
1663082100000.0,-7.71
1663082400000.0,158.42
1663082700000.0,36.35
1663083300000.0,-17.82
1663083900000.0,40.24
1663084200000.0,-306.22
1663084500000.0,-181.45
1663085100000.0,-228.81
1663085400000.0,-47.47
1663085700000.0,442.72
1663086300000.0,-160.06
1663086600000.0,332.88
1663086900000.0,368.77
1663087500000.0,-220.03
1663088100000.0,-1.22
1663088700000.0,222.36
1663089600000.0,-181.24
1663090200000.0,-299.42
1663090800000.0,366.77
1663091700000.0,35.98
1663092900000.0,335.62
1663093800000.0,279.86
1663094100000.0,-31.92
1663094400000.0,211.33
1663094700000.0,-147.63
1663095000000.0,127.64
1663095300000.0,-305.32
1663095600000.0,421.46
1663095900000.0,19.38
1663096200000.0,105.9
1663096500000.0,43.67
1663096800000.0,-47.89
1663097100000.0,-119.37
1663097400000.0,-281.61
1663098000000.0,-492.66
1663098600000.0,-329.54
1663099200000.0,443.4
1663099800000.0,53.79
1663100400000.0,347.68
1663101600000.0,-18.17
1663101900000.0,-465.45
1663102800000.0,-23.54
1663103400000.0,445.74
1663104600000.0,-180.76
1663105200000.0,-160.2
1663105500000.0,263.11
1663105800000.0,-66.07
1663106700000.0,-476.61
1663107600000.0,351.57
1663108800000.0,-164.47
1663109400000.0,-308.86
1663110300000.0,-351.24
1663111200000.0,447.78
1663112100000.0,-206.94
1663113900000.0,384.04
1663114800000.0,-186.74
1663115100000.0,71.71
1663116000000.0,173.08
1663117500000.0,155.44
1663118100000.0,219.7
1663119300000.0,305.82
1663121100000.0,70.17
1663122000000.0,83.23
1663122300000.0,-198.65
1663122600000.0,199.25
1663123200000.0,440.57
1663124400000.0,351.6
1663125000000.0,-382.31
1663126500000.0,490.27
1663128000000.0,-124.69
1663129800000.0,300.74
1663130700000.0,464.89
1663132800000.0,-33.11
1663134900000.0,-109.36
1663136100000.0,463.68
1663137900000.0,-6.84
1663139400000.0,-285.11
1663140900000.0,-346.93
1663142100000.0,-488.77
1663143000000.0,349.94
1663144200000.0,99.57
1663144800000.0,-411.05
1663145400000.0,-434.37
1663146000000.0,-335.49
1663147200000.0,305.07
1663149000000.0,-203.65
1663151100000.0,-375.82
1663153200000.0,-124.78
1663154700000.0,451.53
1663156200000.0,-476.32
1663156800000.0,-375.94
1663157400000.0,257.87
1663158000000.0,76.47
1663158600000.0,-347.35
1663158900000.0,-250.59
1663159200000.0,-372.34
1663159800000.0,337.23
1663160700000.0,2.96
1663161300000.0,265.6
1663162500000.0,280.81
1663162800000.0,-167.47
1663163400000.0,-205.38
1663164300000.0,101.67
1663165500000.0,141.93
1663166100000.0,115.62
1663166700000.0,-491.28
1663167600000.0,342.32
1663168500000.0,422.52
1663169700000.0,123.83
1663171200000.0,14.16
1663172100000.0,122.19
1663173000000.0,57.58
1663173900000.0,-11.34
1663175100000.0,265.92
1663176000000.0,-0.83
1663177800000.0,-237.6
1663178400000.0,429.27
1663178700000.0,100.69
1663179000000.0,-325.31
1663179300000.0,126.92
1663179600000.0,291.32
1663179900000.0,-17.7
1663180200000.0,-10.78
1663180500000.0,-124.66
1663181100000.0,-218.31
1663181700000.0,487.06
1663182000000.0,-410.05
1663182600000.0,241.41
1663183200000.0,-121.75
1663183800000.0,206.72
1663184700000.0,196.42
1663185300000.0,-307.92
1663186200000.0,206.15
1663187400000.0,450.31
1663189500000.0,200.68
1663190700000.0,-420.16
1663191600000.0,297.58
1663192200000.0,95.4
1663192800000.0,-102.97
1663193400000.0,-442.81
1663194900000.0,324.4
1663195500000.0,283.36
1663196100000.0,-220.97
1663197300000.0,-234.36
1663198500000.0,363.58
1663200000000.0,-131.95
1663200900000.0,-332.39
1663202400000.0,-137.46
1663203900000.0,333.7
1663204200000.0,-443.78
1663204500000.0,78.87
1663205400000.0,-171.29
1663206300000.0,306.81
1663208100000.0,69.65
1663208700000.0,246.41
1663210500000.0,-410.9
1663211100000.0,112.69
1663211700000.0,-256.15
1663212900000.0,101.89
1663214400000.0,-323.07
1663215300000.0,51.38
1663216800000.0,-301.2
1663218300000.0,372.69
1663219800000.0,-66.56
1663220100000.0,-374.95
1663221600000.0,227.69
1663222500000.0,-459.35
1663223400000.0,356.55
1663224300000.0,-300.66
1663224600000.0,-396.87
1663225200000.0,-452.78
1663225800000.0,-295.51
1663226400000.0,-205.79
1663226700000.0,190.78
1663227300000.0,-69.12
1663228200000.0,-16.8
1663229100000.0,-40.72
1663230300000.0,-478.02
1663230900000.0,-111.22
1663231800000.0,-245.94
1663232700000.0,170.67
1663234200000.0,-21.63
1663234800000.0,393.1
1663236300000.0,-471.42
1663238100000.0,211.2
1663239300000.0,353.37
1663240500000.0,-358.16
1663241400000.0,252.64
1663243500000.0,-334.69
1663245000000.0,55.88
1663245300000.0,-406.67
1663245900000.0,-233.66
1663247400000.0,-431.63
1663248000000.0,161.35
1663248300000.0,-471.75
1663248900000.0,360.24
1663249500000.0,-483.83
1663250100000.0,-308.43
1663251000000.0,-437.61
1663251900000.0,-13.07
1663252500000.0,194.54
1663252800000.0,-459.3
1663253100000.0,-142.66
1663253400000.0,-335.74
1663253700000.0,-205.08
1663254000000.0,162.9
1663254300000.0,-119.83
1663254600000.0,-377.96
1663254900000.0,-339.18
1663255200000.0,-35.31
1663255500000.0,-376.69
1663255800000.0,-388.57
1663256100000.0,253.16
1663256700000.0,-172.81
1663257300000.0,65.01
1663257900000.0,-2.1
1663258500000.0,-293.83
1663259100000.0,-239.95
1663259700000.0,-463.1
1663260600000.0,-339.21
1663261500000.0,199.08
1663262400000.0,-346.81
1663263300000.0,-329.73
1663264500000.0,-45.37
1663265400000.0,292.37
1663266900000.0,-277.4
1663268100000.0,-71.42
1663269000000.0,306.87
1663269900000.0,-388.3
1663271100000.0,-381.17
1663272000000.0,496.44
1663274100000.0,-302.48
1663276200000.0,24.83
1663278300000.0,330.3
1663279800000.0,496.58
1663281600000.0,27.42
1663282500000.0,-82.79
1663282800000.0,339.69
1663283400000.0,456.85
1663284900000.0,-332.17
1663286100000.0,-76.94
1663287000000.0,232.2
1663287600000.0,120.14
1663288200000.0,96.7
1663289700000.0,408.51
1663290900000.0,-4.42
1663293300000.0,-165.47
1663295100000.0,392.36
1663296600000.0,-40.18
1663299000000.0,119.24
1663301100000.0,494.83
1663301700000.0,232.15
1663304100000.0,389.21
1663305900000.0,-353.68
1663308000000.0,400.59
1663310100000.0,-0.33
1663312200000.0,-205.35
1663314900000.0,-473.58
1663316400000.0,311.55
1663317300000.0,-221.11
1663317900000.0,173.95
1663319100000.0,167.12
1663320000000.0,-452.06
1663321800000.0,34.23
1663323900000.0,-37.5
1663325100000.0,-289.72
1663326300000.0,-203.5
1663328100000.0,49.74
1663328700000.0,-4.45
1663329600000.0,27.61
1663330800000.0,159.57
1663332000000.0,488.26
1663332900000.0,380.9
1663333500000.0,18.16
1663334400000.0,252.73
1663335300000.0,15.41
1663335600000.0,-480.73
1663336200000.0,-365.3
1663336500000.0,285.69
1663336800000.0,-79.08
1663337100000.0,205.0
1663337400000.0,215.76
1663337700000.0,-238.51
1663338000000.0,-165.23
1663338600000.0,-116.94
1663339200000.0,57.34
1663339500000.0,420.32
1663340100000.0,-36.63
1663340700000.0,155.96
1663341600000.0,-164.82
1663342500000.0,-236.54
1663343100000.0,-234.15
1663344000000.0,429.81
1663344900000.0,-355.26
1663345500000.0,-212.43
1663345800000.0,-165.74
1663346400000.0,-345.63
1663347300000.0,406.51
1663347900000.0,-475.9
1663348200000.0,-360.2
1663348800000.0,124.57
1663349100000.0,335.85
1663349700000.0,152.54
1663350300000.0,83.71
1663350900000.0,165.35
1663351800000.0,99.14
1663352700000.0,399.57
1663353000000.0,-20.98
1663353600000.0,-497.32
1663354800000.0,263.61
1663355700000.0,-331.26
1663356900000.0,-271.02
1663358100000.0,-24.79
1663359000000.0,-249.48
1663360800000.0,-125.92
1663362000000.0,-209.53
1663364100000.0,252.29
1663365000000.0,18.77
1663366500000.0,-42.96
1663368000000.0,-452.42
1663370100000.0,-403.71
1663372200000.0,230.49
1663373400000.0,448.1
1663374600000.0,12.13
1663374900000.0,241.97
1663375500000.0,18.76
1663376700000.0,-327.73
1663377600000.0,-351.13
1663378800000.0,-149.32
1663380300000.0,-354.77
1663381500000.0,162.13
1663382400000.0,493.18
1663383600000.0,-114.77
1663386000000.0,-150.14
1663388400000.0,319.85
1663390200000.0,397.44
1663391100000.0,-400.07
1663392300000.0,-334.31
1663394100000.0,188.04
1663396800000.0,-30.58
1663398900000.0,21.41
1663401300000.0,413.8
1663403400000.0,-477.73
1663406100000.0,312.28
1663408500000.0,209.57
1663410900000.0,480.88
1663413000000.0,-115.28
1663416000000.0,-372.9
1663417200000.0,77.9
1663418100000.0,352.92
1663420200000.0,443.79
1663422300000.0,-334.68
1663423500000.0,363.65
1663425000000.0,-385.53
1663426200000.0,-368.57
1663428300000.0,299.67
1663429500000.0,329.61
1663430700000.0,453.4
1663431300000.0,449.34
1663431600000.0,-62.62
1663432200000.0,-205.45
1663433100000.0,-285.95
1663434000000.0,260.88
1663434900000.0,-48.05
1663436100000.0,440.15
1663437600000.0,-14.45
1663439400000.0,-164.59
1663441800000.0,-278.75
1663444200000.0,462.32
1663446900000.0,126.18
1663449000000.0,-218.5
1663450200000.0,-468.03
1663451700000.0,142.32
1663452900000.0,346.77
1663455300000.0,127.51
1663457400000.0,-336.36
1663459500000.0,451.19
1663460100000.0,112.07
1663461300000.0,406.67
1663463100000.0,-118.87
1663465200000.0,287.48
1663467900000.0,406.84
1663470900000.0,-388.63
1663473000000.0,-26.7
1663475400000.0,-407.39
1663479000000.0,-121.27
1663481400000.0,121.9
1663483800000.0,-354.12
1663487100000.0,-486.39
1663489200000.0,452.73
1663492200000.0,-334.52
1663493700000.0,344.62
1663494600000.0,472.98
1663494900000.0,181.1
1663495200000.0,170.46
1663495500000.0,-377.2
1663496100000.0,-377.07
1663496700000.0,330.68
1663497000000.0,132.79
1663497600000.0,322.62
1663498200000.0,24.72
1663499100000.0,467.38
1663500300000.0,-253.98
1663502700000.0,297.62
1663503900000.0,198.16
1663505400000.0,425.54
1663506000000.0,481.96
1663507200000.0,-471.77
1663508700000.0,100.02
1663509900000.0,420.69
1663511100000.0,-300.88
1663512000000.0,139.33
1663512600000.0,440.68
1663512900000.0,421.06
1663513800000.0,268.29
1663515000000.0,-343.57
1663516200000.0,442.57
1663517100000.0,-233.83
1663517700000.0,271.71
1663518000000.0,-96.18
1663518600000.0,175.74
1663519500000.0,235.36
1663520400000.0,-218.24
1663521300000.0,-239.75
1663522500000.0,-355.74
1663523100000.0,-17.29
1663524000000.0,326.41
1663524900000.0,87.17
1663525200000.0,493.45
1663525800000.0,427.18
1663526700000.0,314.28
1663527900000.0,-144.56
1663528800000.0,-330.21
1663529700000.0,76.12
