timestamp,btc_miners_position_index
1655706600000.0,0.719
1655707500000.0,0.279
1655708700000.0,0.8489
1655709600000.0,0.8332
1655710500000.0,0.243
1655711400000.0,0.4846
1655712300000.0,0.8878
1655712600000.0,0.4069
1655712900000.0,0.7916
1655713200000.0,0.7175
1655713800000.0,0.7955
1655714100000.0,0.6948
1655714400000.0,0.834
1655714700000.0,0.1411
1655715000000.0,0.4624
1655715600000.0,0.6059
1655716200000.0,0.6856
1655716500000.0,0.1852
1655717100000.0,0.3703
1655717400000.0,0.7353
1655717700000.0,0.9773
1655718000000.0,0.045
1655718600000.0,0.4918
1655719200000.0,0.4686
1655719800000.0,0.4651
1655720400000.0,0.7491
1655721000000.0,0.1903
1655721600000.0,0.6712
1655721900000.0,0.7364
1655722200000.0,0.1789
1655722500000.0,0.2325
1655722800000.0,0.6511
1655723400000.0,0.497
1655724300000.0,0.9921
1655724900000.0,0.8169
1655725500000.0,0.8365
1655725800000.0,0.9259
1655726400000.0,0.8674
1655726700000.0,0.7814
1655727300000.0,0.0425
1655727900000.0,0.8913
1655728200000.0,0.159
1655728500000.0,0.5891
1655729100000.0,0.8877
1655729700000.0,0.8156
1655730300000.0,0.2369
1655731200000.0,0.5625
1655731800000.0,0.7933
1655732400000.0,0.7302
1655733000000.0,0.7331
1655733600000.0,0.5652
1655734500000.0,0.8036
1655735400000.0,0.7366
1655735700000.0,0.5492
1655736300000.0,0.8832
1655736900000.0,0.1079
1655737500000.0,0.0358
1655737800000.0,0.5749
1655738100000.0,0.146
1655738700000.0,0.9107
1655739300000.0,0.9152
1655739900000.0,0.7371
1655740800000.0,0.809
1655741100000.0,0.3481
1655741700000.0,0.4775
1655742300000.0,0.0492
1655743200000.0,0.9446
1655743800000.0,0.9191
1655744100000.0,0.5196
1655744400000.0,0.6773
1655745000000.0,0.776
1655745600000.0,0.2426
1655746500000.0,0.896
1655747400000.0,0.9887
1655747700000.0,0.1498
1655748000000.0,0.73
1655748300000.0,0.611
1655748900000.0,0.7761
1655749500000.0,0.944
1655750100000.0,0.2166
1655751000000.0,0.9206
1655752200000.0,0.4232
1655752800000.0,0.9065
1655753400000.0,0.0088
1655754000000.0,0.1398
1655754600000.0,0.7516
1655755500000.0,0.0094
1655756400000.0,0.5042
1655757600000.0,0.3074
1655758500000.0,0.5531
1655759100000.0,0.8748
1655760300000.0,0.7876
1655760900000.0,0.5409
1655761800000.0,0.9797
1655762700000.0,0.2122
1655763600000.0,0.7104
1655764500000.0,0.3758
1655765400000.0,0.1385
1655766300000.0,0.8868
1655767500000.0,0.5486
1655768100000.0,0.5877
1655768400000.0,0.1213
1655769000000.0,0.7715
1655769900000.0,0.1535
1655770800000.0,0.1334
1655771700000.0,0.3531
1655772600000.0,0.8939
1655773200000.0,0.3905
1655773800000.0,0.4742
1655774700000.0,0.5826
1655775600000.0,0.9745
1655776800000.0,0.2343
1655777400000.0,0.9379
1655778300000.0,0.9371
1655779200000.0,0.571
1655779800000.0,0.1592
1655781000000.0,0.7733
1655781900000.0,0.3471
1655782800000.0,0.4453
1655783700000.0,0.3533
1655784600000.0,0.1823
1655785200000.0,0.6944
1655786400000.0,0.1579
1655787300000.0,0.6032
1655788200000.0,0.5724
1655788800000.0,0.9649
1655789100000.0,0.4213
1655789700000.0,0.6598
1655790000000.0,0.2004
1655790300000.0,0.4628
1655790900000.0,0.8934
1655791500000.0,0.272
1655791800000.0,0.6518
1655792400000.0,0.9939
1655793000000.0,0.8103
1655793900000.0,0.3177
1655794800000.0,0.2782
1655795100000.0,0.9725
1655796000000.0,0.1709
1655796600000.0,0.1084
1655797200000.0,0.1326
1655798400000.0,0.6821
1655799000000.0,0.8193
1655799600000.0,0.6072
1655800500000.0,0.9394
1655800800000.0,0.5392
1655801400000.0,0.6267
1655802000000.0,0.0951
1655802600000.0,0.951
1655803200000.0,0.6204
1655803800000.0,0.4301
1655804700000.0,0.5995
1655805600000.0,0.1086
1655806500000.0,0.1488
1655807100000.0,0.3159
1655807700000.0,0.6752
1655808300000.0,0.6773
1655809500000.0,0.5341
1655810100000.0,0.1874
1655811000000.0,0.4987
1655811600000.0,0.4034
1655812200000.0,0.192
1655812500000.0,0.4979
1655813100000.0,0.2014
1655813700000.0,0.4834
1655814000000.0,0.2242
1655814600000.0,0.1503
1655815200000.0,0.8729
1655816100000.0,0.77
1655817000000.0,0.3498
1655817600000.0,0.2223
1655818500000.0,0.3715
1655818800000.0,0.15
1655819100000.0,0.1436
1655819400000.0,0.6432
1655819700000.0,0.8728
1655820000000.0,0.9302
1655820300000.0,0.2037
1655820600000.0,0.3235
1655821200000.0,0.4648
1655822100000.0,0.6842
1655822700000.0,0.7666
1655823000000.0,0.5289
1655823300000.0,0.2766
1655823900000.0,0.3864
1655824500000.0,0.8067
1655825400000.0,0.5594
1655826300000.0,0.0432
1655826900000.0,0.2621
1655827800000.0,0.4519
1655828400000.0,0.5007
1655829300000.0,0.3905
1655830200000.0,0.5576
1655831400000.0,0.9723
1655832600000.0,0.5537
1655833200000.0,0.791
1655833800000.0,0.73
1655834700000.0,0.4912
1655835900000.0,0.3404
1655836800000.0,0.5743
1655838000000.0,0.5017
1655839500000.0,0.8926
1655840400000.0,0.5189
1655841000000.0,0.9904
1655841600000.0,0.3544
1655842200000.0,0.6501
1655842500000.0,0.7178
1655843100000.0,0.8801
1655844000000.0,0.3454
1655844600000.0,0.7577
1655846100000.0,0.1367
1655847900000.0,0.5789
1655848800000.0,0.3078
1655849700000.0,0.0256
1655850600000.0,0.3781
1655852100000.0,0.0538
1655852700000.0,0.1684
1655853900000.0,0.5978
1655854500000.0,0.9197
1655855700000.0,0.088
1655856600000.0,0.4533
1655856900000.0,0.8612
1655857500000.0,0.5217
1655858700000.0,0.769
1655859600000.0,0.7652
1655860500000.0,0.5906
1655861700000.0,0.5669
1655862600000.0,0.5011
1655863200000.0,0.3042
1655863800000.0,0.3426
1655865000000.0,0.3557
1655866200000.0,0.6991
1655867400000.0,0.9074
1655868600000.0,0.854
1655869800000.0,0.4375
1655871000000.0,0.9543
1655871900000.0,0.0656
1655873100000.0,0.7883
1655874000000.0,0.2366
1655874900000.0,0.1419
1655876100000.0,0.6437
1655877300000.0,0.8293
1655877900000.0,0.5612
1655878800000.0,0.9864
1655879100000.0,0.7957
1655879400000.0,0.0989
1655879700000.0,0.6877
1655880300000.0,0.993
1655881200000.0,0.0671
1655881800000.0,0.7877
1655882100000.0,0.7071
1655882700000.0,0.1409
1655883600000.0,0.7165
1655884200000.0,0.7201
1655885100000.0,0.4225
1655885700000.0,0.287
1655886900000.0,0.1035
1655888100000.0,0.9414
1655888700000.0,0.6332
1655889600000.0,0.4966
1655890800000.0,0.1808
1655891400000.0,0.0952
1655892300000.0,0.3481
1655892900000.0,0.3158
1655894100000.0,0.7052
1655895000000.0,0.5788
1655896200000.0,0.0694
1655897400000.0,0.2484
1655898000000.0,0.465
1655898900000.0,0.8538
1655899800000.0,0.1912
1655900700000.0,0.8045
1655901600000.0,0.0146
1655901900000.0,0.6676
1655902200000.0,0.5366
1655902800000.0,0.0492
1655903100000.0,0.4104
1655903700000.0,0.8861
1655904300000.0,0.9697
1655904900000.0,0.237
1655905500000.0,0.5917
1655905800000.0,0.0199
1655906100000.0,0.4783
1655906400000.0,0.1682
1655906700000.0,0.7231
1655907300000.0,0.6812
1655907600000.0,0.6973
1655908200000.0,0.7079
1655908500000.0,0.7085
1655909100000.0,0.0727
1655909400000.0,0.8779
1655910000000.0,0.3587
1655910300000.0,0.8424
1655910900000.0,0.5078
1655911800000.0,0.9922
1655912400000.0,0.3042
1655912700000.0,0.3828
1655913000000.0,0.4829
1655913300000.0,0.4943
1655913600000.0,0.8124
1655913900000.0,0.8835
1655914200000.0,0.0977
1655914500000.0,0.1733
1655914800000.0,0.6659
1655915100000.0,0.1564
1655915700000.0,0.9681
1655916600000.0,0.6591
1655917200000.0,0.4359
1655917800000.0,0.4151
1655918400000.0,0.9551
1655919000000.0,0.8408
1655919900000.0,0.1834
1655920200000.0,0.1938
1655921100000.0,0.7737
1655922000000.0,0.8194
1655922900000.0,0.6095
1655924100000.0,0.2681
1655925000000.0,0.223
1655926200000.0,0.7595
1655926800000.0,0.475
1655927400000.0,0.1226
1655928000000.0,0.5832
1655928600000.0,0.4755
1655929200000.0,0.3159
1655930100000.0,0.3174
1655930400000.0,0.6775
1655931000000.0,0.6361
1655931600000.0,0.3947
1655932500000.0,0.3926
1655933400000.0,0.4375
1655934600000.0,0.843
1655935500000.0,0.9769
1655936400000.0,0.267
1655937900000.0,0.023
1655938800000.0,0.982
1655940300000.0,0.6834
1655941500000.0,0.2303
1655942700000.0,0.0702
1655943300000.0,0.9555
1655943900000.0,0.7869
1655944200000.0,0.0146
1655944500000.0,0.9596
1655945100000.0,0.1876
1655945700000.0,0.9612
1655946300000.0,0.9277
1655947500000.0,0.3972
1655947800000.0,0.4733
1655948400000.0,0.6575
1655949600000.0,0.1039
1655950800000.0,0.339
1655952300000.0,0.9909
1655953500000.0,0.1853
1655955000000.0,0.729
1655956200000.0,0.405
1655957400000.0,0.4495
1655958600000.0,0.0376
1655959500000.0,0.0496
1655960700000.0,0.7453
1655961900000.0,0.1906
1655962800000.0,0.5933
1655964300000.0,0.6988
1655965800000.0,0.6797
1655966100000.0,0.2072
1655966400000.0,0.077
1655967000000.0,0.3682
1655968200000.0,0.6161
1655969100000.0,0.7846
1655970600000.0,0.9623
1655971800000.0,0.1593
1655972400000.0,0.1884
1655973300000.0,0.1238
1655974800000.0,0.3016
1655976000000.0,0.7355
1655976300000.0,0.6359
1655976900000.0,0.1072
1655977500000.0,0.3044
1655978100000.0,0.3404
1655978400000.0,0.5117
1655979000000.0,0.7344
1655979600000.0,0.0199
1655980500000.0,0.8235
1655981400000.0,0.5149
1655982900000.0,0.0697
1655984100000.0,0.6352
1655985300000.0,0.9952
1655986200000.0,0.8455
1655986800000.0,0.4069
1655987400000.0,0.1944
1655987700000.0,0.5164
1655988000000.0,0.907
1655988600000.0,0.3421
1655988900000.0,0.3892
1655989500000.0,0.5112
1655990400000.0,0.739
1655991300000.0,0.8388
1655991900000.0,0.0172
1655992500000.0,0.9888
1655993100000.0,0.3884
1655993700000.0,0.3844
1655994600000.0,0.1743
1655995500000.0,0.7465
1655996100000.0,0.5645
1655996700000.0,0.1236
1655997900000.0,0.8085
1655998500000.0,0.7851
1655999100000.0,0.0085
1655999700000.0,0.6013
1656000600000.0,0.1093
1656001500000.0,0.756
1656002400000.0,0.2984
1656003600000.0,0.5586
1656003900000.0,0.6125
1656004500000.0,0.0691
1656005700000.0,0.4296
1656006900000.0,0.3388
1656008100000.0,0.9188
1656009000000.0,0.3859
1656009900000.0,0.986
1656011400000.0,0.0494
1656012000000.0,0.8019
1656012300000.0,0.1834
1656012600000.0,0.9658
1656013200000.0,0.1166
1656013800000.0,0.5813
1656014100000.0,0.1446
1656014700000.0,0.713
1656015300000.0,0.9985
1656015900000.0,0.8178
1656016500000.0,0.4166
1656017400000.0,0.7722
1656018000000.0,0.0728
1656018900000.0,0.8864
1656020400000.0,0.2384
1656021600000.0,0.2507
1656022200000.0,0.0062
1656022800000.0,0.2407
1656023400000.0,0.4567
1656023700000.0,0.3699
1656024000000.0,0.2796
1656024600000.0,0.6547
1656025500000.0,0.6379
1656026400000.0,0.8177
1656027300000.0,0.8012
1656028500000.0,0.3654
1656029100000.0,0.9336
1656030000000.0,0.8267
1656030900000.0,0.0442
1656032400000.0,0.8404
1656033600000.0,0.2466
1656034500000.0,0.2014
1656036000000.0,0.3629
1656037500000.0,0.6793
1656038400000.0,0.3574
1656039600000.0,0.5084
1656040500000.0,0.0433
1656041700000.0,0.5759
1656042900000.0,0.6618
1656044100000.0,0.838
1656045300000.0,0.7488
1656046500000.0,0.7858
1656048300000.0,0.7863
1656049200000.0,0.8961
1656050400000.0,0.6464
1656050700000.0,0.4264
1656051600000.0,0.2155
1656052800000.0,0.6503
1656053400000.0,0.2295
1656054300000.0,0.7037
1656055200000.0,0.08
1656055800000.0,0.8622
1656056400000.0,0.759
1656057300000.0,0.8454
1656057900000.0,0.5794
1656059100000.0,0.7388
1656060000000.0,0.274
1656061200000.0,0.7503
1656062400000.0,0.9796
1656063300000.0,0.9389
1656064200000.0,0.9666
1656064800000.0,0.3744
1656065700000.0,0.8673
1656066600000.0,0.5485
1656067800000.0,0.0632
1656068700000.0,0.0561
1656069300000.0,0.9298
1656069600000.0,0.7878
1656070200000.0,0.0353
1656070500000.0,0.119
1656071100000.0,0.9951
1656071700000.0,0.2078
1656072300000.0,0.1473
1656072900000.0,0.8028
1656073200000.0,0.7155
1656073800000.0,0.91
1656074400000.0,0.599
1656075300000.0,0.8639
1656076200000.0,0.1443
1656076800000.0,0.5938
1656077400000.0,0.2554
1656078000000.0,0.9979
1656078900000.0,0.8866
1656079500000.0,0.4069
1656080400000.0,0.9756
1656081300000.0,0.9734
1656081900000.0,0.0009
1656082200000.0,0.4126
1656083100000.0,0.4686
1656083700000.0,0.4614
1656084000000.0,0.1974
1656084300000.0,0.8994
1656084900000.0,0.7398
1656085200000.0,0.5453
1656085800000.0,0.4908
1656086700000.0,0.4895
1656087600000.0,0.0018
1656088500000.0,0.1712
1656089100000.0,0.942
1656089700000.0,0.054
1656090300000.0,0.3214
1656090900000.0,0.0602
1656091500000.0,0.3584
1656092400000.0,0.8819
1656093300000.0,0.4497
1656094200000.0,0.9335
1656095100000.0,0.4187
1656096300000.0,0.6906
1656097200000.0,0.6834
1656098100000.0,0.2314
1656099000000.0,0.0223
1656099900000.0,0.1061
1656100800000.0,0.8194
1656101400000.0,0.1714
1656102300000.0,0.8471
1656103500000.0,0.4982
1656104400000.0,0.9344
1656105600000.0,0.4289
1656106500000.0,0.5832
1656108000000.0,0.9214
1656108600000.0,0.7523
1656109200000.0,0.909
1656109500000.0,0.985
1656110400000.0,0.2659
1656111900000.0,0.7573
1656113100000.0,0.9621
1656114600000.0,0.6679
1656115200000.0,0.6099
1656115800000.0,0.8276
1656116400000.0,0.7812
1656117300000.0,0.1335
1656117900000.0,0.8425
1656118800000.0,0.9681
1656120000000.0,0.4799
1656121500000.0,0.6151
1656123000000.0,0.3109
1656124500000.0,0.4679
1656126000000.0,0.5243
1656127200000.0,0.2019
1656128400000.0,0.0179
1656129300000.0,0.1937
1656130800000.0,0.9913
1656132600000.0,0.7259
1656134700000.0,0.313
1656136800000.0,0.5845
1656137700000.0,0.4729
1656139500000.0,0.6925
1656140700000.0,0.7874
1656141000000.0,0.0266
1656141300000.0,0.9061
1656141900000.0,0.9877
1656142800000.0,0.1861
1656143700000.0,0.0703
1656144600000.0,0.2662
1656146100000.0,0.1532
1656147600000.0,0.9049
1656148800000.0,0.2208
1656150300000.0,0.3815
1656151800000.0,0.5246
1656153300000.0,0.5607
1656155700000.0,0.3285
1656157200000.0,0.5059
1656158400000.0,0.9305
1656159300000.0,0.6408
1656159900000.0,0.6296
1656160200000.0,0.1566
1656160500000.0,0.5783
1656160800000.0,0.9966
1656161400000.0,0.506
1656162300000.0,0.5702
1656163200000.0,0.8558
1656164400000.0,0.1664
1656165600000.0,0.8245
1656166500000.0,0.6585
1656167400000.0,0.5841
1656168600000.0,0.4323
1656170100000.0,0.6133
1656171300000.0,0.6506
1656172200000.0,0.1212
1656172500000.0,0.3105
1656173100000.0,0.5675
1656174000000.0,0.3479
1656174900000.0,0.9432
1656176700000.0,0.5391
1656178200000.0,0.6208
1656179100000.0,0.3698
1656181200000.0,0.6489
1656183600000.0,0.8667
1656184500000.0,0.3373
1656186600000.0,0.4793
1656188400000.0,0.1351
1656191100000.0,0.46
1656191700000.0,0.5816
1656192300000.0,0.9544
1656193200000.0,0.105
1656194100000.0,0.1257
1656195000000.0,0.6636
1656195900000.0,0.1029
1656197700000.0,0.7005
1656199500000.0,0.1061
1656201000000.0,0.8587
1656201600000.0,0.2938
1656202500000.0,0.5525
1656204000000.0,0.7708
1656205500000.0,0.2576
1656207000000.0,0.7933
1656207600000.0,0.357
1656209400000.0,0.4026
1656211800000.0,0.1841
1656214200000.0,0.8871
1656216300000.0,0.4299
1656218100000.0,0.2711
1656220200000.0,0.0503
1656222600000.0,0.1199
1656224400000.0,0.6517
1656225300000.0,0.3884
1656225900000.0,0.5194
1656227400000.0,0.403
1656229500000.0,0.7836
1656231300000.0,0.4487
1656233100000.0,0.9485
1656234900000.0,0.3477
1656236100000.0,0.1237
1656237900000.0,0.6158
1656239700000.0,0.3909
1656242100000.0,0.9074
1656243600000.0,0.1721
1656243900000.0,0.397
1656244500000.0,0.8833
1656244800000.0,0.5146
1656245100000.0,0.1936
1656245400000.0,0.9884
1656245700000.0,0.045
1656246300000.0,0.8369
1656246900000.0,0.4687
1656248100000.0,0.8529
1656248400000.0,0.7357
1656249000000.0,0.9485
1656249600000.0,0.0337
1656250500000.0,0.9222
1656251400000.0,0.4582
1656252600000.0,0.0651
1656253800000.0,0.652
1656255300000.0,0.0377
1656256200000.0,0.123
1656256800000.0,0.7153
1656257700000.0,0.3953
1656258600000.0,0.3727
1656260100000.0,0.8951
1656261300000.0,0.0217
1656262500000.0,0.6636
1656263700000.0,0.6875
1656264600000.0,0.1841
1656265500000.0,0.0598
1656266700000.0,0.6879
1656267900000.0,0.8092
1656269700000.0,0.6205
1656271200000.0,0.728
1656273600000.0,0.1083
1656275700000.0,0.9679
1656276900000.0,0.9028
1656278100000.0,0.4607
1656280200000.0,0.0666
1656281700000.0,0.8508
1656282300000.0,0.5034
1656282600000.0,0.7081
1656283200000.0,0.2365
1656284100000.0,0.5696
1656284700000.0,0.4069
1656285300000.0,0.3694
1656286800000.0,0.1553
1656287400000.0,0.1045
1656288300000.0,0.622
1656289200000.0,0.2216
1656290400000.0,0.99
1656291600000.0,0.5372
1656292500000.0,0.6789
1656293100000.0,0.4881
1656294600000.0,0.673
1656296700000.0,0.1459
1656297600000.0,0.0326
1656299700000.0,0.4022
1656301800000.0,0.7437
1656303900000.0,0.5982
1656305400000.0,0.2284
1656307200000.0,0.1443
1656308700000.0,0.0444
1656310800000.0,0.6694
1656312900000.0,0.6869
1656313800000.0,0.2017
1656315000000.0,0.9338
1656316200000.0,0.4654
1656317400000.0,0.9019
1656318900000.0,0.3049
1656319200000.0,0.6696
1656320400000.0,0.5838
1656321600000.0,0.3573
1656322800000.0,0.2894
1656324300000.0,0.2996
1656325200000.0,0.8937
1656327000000.0,0.1554
1656328200000.0,0.0872
1656329100000.0,0.5964
1656330000000.0,0.8398
1656331200000.0,0.6836
1656332100000.0,0.9949
1656333000000.0,0.264
1656333900000.0,0.9253
1656334800000.0,0.02
1656335400000.0,0.6427
1656336300000.0,0.5489
1656336900000.0,0.1159
1656337200000.0,0.1269
1656337500000.0,0.3921
1656337800000.0,0.9305
1656338100000.0,0.2322
1656338400000.0,0.8003
1656338700000.0,0.0528
1656339000000.0,0.6438
1656339600000.0,0.6655
1656340200000.0,0.6487
1656341100000.0,0.6169
1656341400000.0,0.4125
1656342000000.0,0.4814
1656342600000.0,0.2789
1656343500000.0,0.1594
1656344100000.0,0.2801
1656345000000.0,0.482
1656345900000.0,0.8271
1656347100000.0,0.1561
1656348000000.0,0.6527
1656349200000.0,0.719
1656351000000.0,0.7462
1656352800000.0,0.1677
1656353400000.0,0.9662
1656353700000.0,0.2807
1656354000000.0,0.943
1656354600000.0,0.9081
1656355500000.0,0.6841
1656356100000.0,0.8362
1656356700000.0,0.7487
1656358200000.0,0.3538
1656359700000.0,0.8021
1656360900000.0,0.8063
1656362400000.0,0.4319
1656364800000.0,0.8629
1656366600000.0,0.0899
1656368100000.0,0.9485
1656368400000.0,0.4562
1656369300000.0,0.0942
1656371100000.0,0.0469
1656372900000.0,0.6229
1656373800000.0,0.8419
1656375000000.0,0.7468
1656375900000.0,0.1587
1656376800000.0,0.4308
1656377700000.0,0.0431
1656379500000.0,0.0599
1656380100000.0,0.3635
1656381300000.0,0.9918
1656381900000.0,0.5683
1656382800000.0,0.5422
1656384000000.0,0.4663
1656385200000.0,0.6115
1656386700000.0,0.8125
1656388200000.0,0.8274
1656389400000.0,0.9984
1656391200000.0,0.6916
1656393300000.0,0.3501
1656394200000.0,0.2786
1656396000000.0,0.8572
1656396900000.0,0.1603
1656397800000.0,0.5325
1656399300000.0,0.6355
1656399900000.0,0.2736
1656401100000.0,0.3537
1656402300000.0,0.3296
1656403500000.0,0.8581
1656404700000.0,0.7512
1656405900000.0,0.471
1656406200000.0,0.1674
1656406800000.0,0.7417
1656407100000.0,0.4265
1656407400000.0,0.2503
1656408000000.0,0.7379
1656408900000.0,0.5648
1656409800000.0,0.7772
1656411000000.0,0.3417
1656411900000.0,0.6438
1656413400000.0,0.419
1656414300000.0,0.2406
1656414900000.0,0.6882
1656416100000.0,0.1924
1656417600000.0,0.8258
1656418800000.0,0.6093
1656419400000.0,0.8499
1656420300000.0,0.1136
1656421500000.0,0.7761
1656422100000.0,0.4688
1656423300000.0,0.9574
1656423900000.0,0.121
1656424800000.0,0.581
1656425400000.0,0.4863
1656426000000.0,0.1149
1656426300000.0,0.3022
1656426900000.0,0.171
1656427200000.0,0.4682
1656427800000.0,0.0283
1656428400000.0,0.7883
1656429300000.0,0.0353
1656429900000.0,0.6604
1656430500000.0,0.4697
1656431100000.0,0.7789
1656431700000.0,0.4782
1656432300000.0,0.045
1656432600000.0,0.9759
1656432900000.0,0.7008
1656433500000.0,0.0481
1656434400000.0,0.3389
1656435300000.0,0.1279
1656436200000.0,0.251
1656437100000.0,0.397
1656438300000.0,0.3394
1656439800000.0,0.3631
1656440100000.0,0.995
1656440400000.0,0.6802
1656441000000.0,0.2538
1656441600000.0,0.6054
1656442200000.0,0.1224
1656443100000.0,0.089
1656444300000.0,0.5863
1656445500000.0,0.7227
1656446100000.0,0.1079
1656447000000.0,0.3072
1656448200000.0,0.0483
1656448800000.0,0.6947
1656450000000.0,0.7628
1656450900000.0,0.2023
1656452400000.0,0.4473
1656454200000.0,0.7991
1656455100000.0,0.0277
1656456000000.0,0.9831
1656457500000.0,0.1938
1656458700000.0,0.4665
1656459900000.0,0.7984
1656461100000.0,0.4239
1656461700000.0,0.856
1656462600000.0,0.0747
1656463800000.0,0.2421
1656464700000.0,0.0291
1656466200000.0,0.7544
1656468300000.0,0.8564
1656470100000.0,0.1382
1656472200000.0,0.9032
1656473700000.0,0.7003
1656474900000.0,0.5427
1656476100000.0,0.6767
1656477300000.0,0.2985
1656478500000.0,0.276
1656480000000.0,0.0225
1656480600000.0,0.0606
1656481200000.0,0.0312
1656481800000.0,0.9229
1656482100000.0,0.732
1656482400000.0,0.8979
1656483000000.0,0.5988
1656483900000.0,0.787
1656484800000.0,0.6721
1656485700000.0,0.0837
1656486300000.0,0.3032
1656487200000.0,0.5028
1656488100000.0,0.6605
1656489300000.0,0.9985
1656490200000.0,0.4804
1656491700000.0,0.1057
1656492600000.0,0.9259
1656493500000.0,0.3696
1656494100000.0,0.5444
1656495000000.0,0.3338
1656495300000.0,0.3628
1656496200000.0,0.3971
1656497400000.0,0.835
1656498900000.0,0.9858
1656499800000.0,0.5086
1656501000000.0,0.9083
1656501600000.0,0.5414
1656501900000.0,0.9927
1656502500000.0,0.7794
1656503400000.0,0.4441
1656504000000.0,0.1977
1656504600000.0,0.0796
1656505500000.0,0.3816
1656506100000.0,0.2009
1656506700000.0,0.5492
1656507600000.0,0.9594
1656508500000.0,0.8887
1656509400000.0,0.0955
1656509700000.0,0.0866
1656510300000.0,0.2451
1656510600000.0,0.7493
1656510900000.0,0.8917
1656511500000.0,0.2994
1656512100000.0,0.2804
1656512700000.0,0.6811
1656513300000.0,0.1625
1656514200000.0,0.8214
1656515100000.0,0.1961
1656516000000.0,0.8551
1656516600000.0,0.6156
1656517800000.0,0.2288
1656519000000.0,0.4155
1656519900000.0,0.1148
1656520800000.0,0.0838
1656522000000.0,0.3257
1656522900000.0,0.0978
1656523800000.0,0.2658
1656525300000.0,0.2713
1656525900000.0,0.9169
1656527400000.0,0.6718
1656529500000.0,0.7294
1656531000000.0,0.6536
1656532500000.0,0.0058
1656533100000.0,0.9626
1656533400000.0,0.689
1656534000000.0,0.2036
1656534900000.0,0.7111
1656535500000.0,0.4054
1656536700000.0,0.2646
1656537900000.0,0.8019
1656539700000.0,0.0266
1656541200000.0,0.2037
1656542400000.0,0.1141
1656543900000.0,0.8092
1656544500000.0,0.002
1656545700000.0,0.6247
1656547200000.0,0.4342
1656548100000.0,0.3845
1656549000000.0,0.0886
1656549900000.0,0.9167
1656551400000.0,0.0158
1656552300000.0,0.6342
1656553500000.0,0.2197
1656555000000.0,0.5192
1656557100000.0,0.1408
1656559200000.0,0.8402
1656561300000.0,0.351
1656563100000.0,0.7521
1656565200000.0,0.3957
1656566400000.0,0.563
1656567300000.0,0.9404
1656569100000.0,0.9436
1656570300000.0,0.5715
1656570600000.0,0.619
1656570900000.0,0.0111
1656571200000.0,0.2182
1656571800000.0,0.4768
1656572400000.0,0.5525
1656572700000.0,0.2958
1656573300000.0,0.9515
1656573900000.0,0.6457
1656574800000.0,0.0184
1656575700000.0,0.8343
1656576300000.0,0.9891
1656577200000.0,0.2792
1656577800000.0,0.5132
1656578400000.0,0.3013
1656579300000.0,0.7966
1656579600000.0,0.3587
1656579900000.0,0.0787
1656580200000.0,0.2954
1656580500000.0,0.8958
1656580800000.0,0.9653
1656581400000.0,0.1874
1656581700000.0,0.6158
1656582300000.0,0.2551
1656582600000.0,0.6544
1656582900000.0,0.56
1656583500000.0,0.1874
1656584400000.0,0.2142
1656585300000.0,0.3267
1656586200000.0,0.1557
1656586800000.0,0.5203
1656587700000.0,0.8502
1656588900000.0,0.2224
1656589500000.0,0.7957
1656590400000.0,0.1071
1656591300000.0,0.637
1656592500000.0,0.5159
1656593100000.0,0.3391
1656593400000.0,0.3368
1656594300000.0,0.5602
1656594900000.0,0.92
1656596100000.0,0.5264
1656596400000.0,0.7051
1656596700000.0,0.7093
1656597000000.0,0.7527
1656597600000.0,0.8326
1656598200000.0,0.7074
1656598800000.0,0.3485
1656599700000.0,0.8652
1656600600000.0,0.9917
1656600900000.0,0.171
1656601500000.0,0.2618
1656602100000.0,0.6525
1656602700000.0,0.7991
1656603000000.0,0.6013
1656603900000.0,0.0129
1656604500000.0,0.0132
1656605100000.0,0.3499
1656606000000.0,0.0189
1656606600000.0,0.1503
1656606900000.0,0.3378
1656607500000.0,0.9854
1656608700000.0,0.9246
1656609900000.0,0.1996
1656611100000.0,0.5405
1656612600000.0,0.7161
1656613800000.0,0.3185
1656614700000.0,0.7316
1656615900000.0,0.0006
1656616800000.0,0.1263
1656617400000.0,0.3885
1656618300000.0,0.4641
1656619200000.0,0.0245
1656620100000.0,0.2846
1656620700000.0,0.8588
1656621900000.0,0.711
1656622200000.0,0.435
1656622500000.0,0.3968
1656623100000.0,0.5311
1656623400000.0,0.2691
1656623700000.0,0.4519
1656624300000.0,0.0868
1656625200000.0,0.2183
1656626400000.0,0.851
1656627000000.0,0.2262
1656627900000.0,0.5669
1656629100000.0,0.4689
1656630000000.0,0.2179
1656630900000.0,0.7275
1656631800000.0,0.6844
1656632100000.0,0.5423
1656633000000.0,0.2939
1656633300000.0,0.725
1656633600000.0,0.092
1656633900000.0,0.5535
1656634200000.0,0.9206
1656634800000.0,0.6041
1656635400000.0,0.6459
1656635700000.0,0.6449
1656636000000.0,0.3829
1656636300000.0,0.7991
1656636600000.0,0.243
1656637200000.0,0.1506
1656637500000.0,0.6866
1656637800000.0,0.0595
1656638400000.0,0.5524
1656639000000.0,0.6926
1656639900000.0,0.3132
1656640800000.0,0.2425
1656641700000.0,0.8182
1656642600000.0,0.0476
1656643500000.0,0.2728
1656644100000.0,0.8866
1656645000000.0,0.3145
