timestamp,btc_exchange_inflow_total
1656594300000.0,3446.21
1656594900000.0,3090.04
1656596100000.0,4675.36
1656596400000.0,4702.21
1656596700000.0,1623.59
1656597000000.0,3574.61
1656597600000.0,4200.44
1656598200000.0,1418.07
1656598800000.0,1205.52
1656599700000.0,3387.31
1656600600000.0,4769.01
1656600900000.0,3288.74
1656601500000.0,4421.8
1656602100000.0,1124.07
1656602700000.0,2113.54
1656603000000.0,1148.57
1656603900000.0,2534.46
1656604500000.0,3604.45
1656605100000.0,1896.47
1656606000000.0,4696.79
1656606600000.0,2982.28
1656606900000.0,1077.51
1656607500000.0,2480.53
1656608700000.0,4011.78
1656609900000.0,3906.68
1656611100000.0,3862.97
1656612600000.0,4751.58
1656613800000.0,3484.35
1656614700000.0,1672.27
1656615900000.0,3365.21
1656616800000.0,3614.23
1656617400000.0,4614.6
1656618300000.0,3265.25
1656619200000.0,1660.53
1656620100000.0,4892.71
1656620700000.0,2527.4
1656621900000.0,3282.1
1656622200000.0,3350.79
1656622500000.0,1298.29
1656623100000.0,3625.5
1656623400000.0,2103.63
1656623700000.0,1169.33
1656624300000.0,3736.5
1656625200000.0,2056.23
1656626400000.0,2395.66
1656627000000.0,2558.58
1656627900000.0,2372.44
1656629100000.0,4983.92
1656630000000.0,4099.95
1656630900000.0,1821.73
1656631800000.0,3314.58
1656632100000.0,4466.93
1656633000000.0,3307.3
1656633300000.0,2251.69
1656633600000.0,1681.52
1656633900000.0,3517.75
1656634200000.0,4105.83
1656634800000.0,1300.85
1656635400000.0,1404.9
1656635700000.0,2657.27
1656636000000.0,3114.31
1656636300000.0,3069.78
1656636600000.0,4628.25
1656637200000.0,2350.11
1656637500000.0,4303.73
1656637800000.0,4256.28
1656638400000.0,3515.34
1656639000000.0,3773.15
1656639900000.0,2519.61
1656640800000.0,1660.67
1656641700000.0,4926.19
1656642600000.0,2234.38
1656643500000.0,1517.84
1656644100000.0,4285.24
1656645000000.0,2916.07
1656645600000.0,3685.03
1656646200000.0,2081.21
1656646800000.0,2494.39
1656647700000.0,3899.95
1656648000000.0,2850.78
1656648300000.0,4731.75
1656648600000.0,2033.62
1656649200000.0,1255.83
1656649800000.0,4242.26
1656650100000.0,1874.1
1656650700000.0,1070.95
1656651000000.0,4239.18
1656651600000.0,4884.14
1656652200000.0,1032.67
1656652800000.0,1597.57
1656653100000.0,4026.86
1656653700000.0,4322.6
1656654600000.0,3213.76
1656655500000.0,3021.49
1656656400000.0,4782.67
1656657300000.0,2928.14
1656658500000.0,4551.97
1656659400000.0,2278.1
1656660300000.0,1678.12
1656660900000.0,1600.19
1656661200000.0,4545.21
1656662100000.0,4519.5
1656663000000.0,2181.24
1656663300000.0,2689.51
1656663900000.0,3279.77
1656664500000.0,3094.12
1656665100000.0,1172.19
1656666000000.0,4638.26
1656666900000.0,4266.49
1656667800000.0,2676.98
1656668700000.0,2199.72
1656669600000.0,4442.98
1656670200000.0,1040.16
1656671100000.0,1305.69
1656672000000.0,1766.99
1656672300000.0,4258.39
1656672900000.0,1626.59
1656673200000.0,2107.91
1656673500000.0,4448.08
1656673800000.0,4033.58
1656674400000.0,2045.27
1656675600000.0,1614.44
1656676800000.0,1994.13
1656678000000.0,3355.37
1656678600000.0,4221.4
1656679200000.0,3977.7
1656680100000.0,3147.12
1656681000000.0,4550.58
1656681900000.0,1474.22
1656682500000.0,1329.95
1656682800000.0,2115.78
1656683100000.0,3401.11
1656683400000.0,1839.88
1656683700000.0,4302.62
1656684300000.0,3796.01
1656684900000.0,3749.7
1656685500000.0,4103.57
1656686100000.0,3294.0
1656686700000.0,3326.02
1656687300000.0,4373.8
1656687900000.0,2218.33
1656688800000.0,3891.85
1656690000000.0,3301.14
1656690900000.0,1905.0
1656691500000.0,3028.36
1656692400000.0,4927.26
1656693000000.0,2799.17
1656693900000.0,3843.52
1656694800000.0,2944.71
1656696000000.0,2086.61
1656697200000.0,3624.09
1656698100000.0,4255.76
1656699600000.0,2854.12
1656700800000.0,1143.92
1656702000000.0,1070.87
1656703500000.0,1110.43
1656704400000.0,1413.55
1656705600000.0,4061.24
1656706500000.0,2937.52
1656707100000.0,3073.09
1656708000000.0,3549.03
1656708900000.0,2557.36
1656710400000.0,4166.65
1656712200000.0,1644.4
1656713400000.0,3198.26
1656715200000.0,4261.55
1656716400000.0,3503.97
1656717600000.0,4793.15
1656719400000.0,4575.7
1656720000000.0,4442.27
1656720600000.0,4501.42
1656721800000.0,1952.25
1656723300000.0,2262.2
1656723900000.0,3518.62
1656725100000.0,1683.97
1656726900000.0,2070.17
1656728400000.0,4877.97
1656729300000.0,1208.4
1656730200000.0,3557.78
1656732000000.0,4824.64
1656732900000.0,2529.45
1656734100000.0,3191.13
1656735600000.0,2873.47
1656737100000.0,2009.66
1656739200000.0,3576.12
1656740700000.0,2465.3
1656742800000.0,1047.93
1656744600000.0,1354.45
1656746700000.0,3260.2
1656748200000.0,2440.76
1656749100000.0,4108.57
1656750900000.0,2299.62
1656752400000.0,3760.84
1656753900000.0,3183.82
1656754200000.0,2371.55
1656755400000.0,2283.27
1656756300000.0,2513.8
1656757800000.0,3056.85
1656758400000.0,1878.35
1656759300000.0,3653.93
1656760800000.0,2527.11
1656762300000.0,2854.41
1656763500000.0,3559.78
1656764100000.0,4440.16
1656765300000.0,2768.39
1656765900000.0,1303.24
1656766500000.0,4576.06
1656767700000.0,4247.12
1656768900000.0,1912.66
1656771000000.0,4459.47
1656771900000.0,3070.49
1656772800000.0,1776.46
1656774300000.0,4129.04
1656775500000.0,3659.45
1656776400000.0,2567.41
1656778200000.0,4241.65
1656779400000.0,1988.79
1656780600000.0,1360.96
1656782400000.0,3664.32
1656784200000.0,1483.96
1656787200000.0,4839.77
1656788100000.0,1432.24
1656789300000.0,1915.39
1656790200000.0,1396.04
1656791100000.0,2871.54
1656793200000.0,2663.75
1656796200000.0,2118.26
1656798900000.0,1161.78
1656801900000.0,4177.75
1656804300000.0,3114.28
1656805200000.0,3014.57
1656807600000.0,3184.47
1656808800000.0,3438.56
1656811800000.0,2588.67
1656814200000.0,1290.72
1656816000000.0,4819.63
1656818400000.0,1785.84
1656820800000.0,4689.3
1656822900000.0,4454.59
1656823800000.0,3858.85
1656824100000.0,2724.38
1656824400000.0,4570.9
1656824700000.0,1051.99
1656825300000.0,2316.21
1656825600000.0,2334.25
1656826200000.0,2115.72
1656826800000.0,1044.2
1656827700000.0,4240.84
1656828600000.0,3811.68
1656829800000.0,3425.47
1656831300000.0,3440.49
1656833100000.0,1468.25
1656835500000.0,4101.11
1656836700000.0,1284.0
1656838500000.0,3229.05
1656838800000.0,2324.43
1656839700000.0,4938.25
1656840900000.0,2711.39
1656842400000.0,2369.19
1656843600000.0,4480.2
1656845100000.0,1535.18
1656846900000.0,4953.85
1656848700000.0,2253.1
1656851400000.0,2801.78
1656852900000.0,4690.05
1656853500000.0,3617.81
1656855300000.0,3397.78
1656856200000.0,4282.91
1656857400000.0,1900.47
1656858900000.0,4479.5
1656861000000.0,4645.13
1656862800000.0,3914.24
1656864900000.0,3045.22
1656866400000.0,2549.8
1656867300000.0,2450.84
1656869700000.0,2832.15
1656871200000.0,3679.65
1656872100000.0,2616.32
1656873000000.0,4543.28
1656875400000.0,2304.07
1656876900000.0,2124.69
1656877500000.0,2802.51
1656877800000.0,1220.68
1656878100000.0,3869.0
1656878700000.0,4849.98
1656879000000.0,3334.51
1656879600000.0,1977.56
1656880500000.0,4156.2
1656881700000.0,2446.58
1656882900000.0,3078.19
1656883500000.0,4802.54
1656885000000.0,2891.44
1656886500000.0,2049.67
1656887700000.0,3212.84
1656889500000.0,3466.02
1656891000000.0,3524.1
1656892800000.0,1663.49
1656893700000.0,1796.49
1656894900000.0,4952.33
1656897000000.0,3237.24
1656897900000.0,2519.5
1656900000000.0,1468.94
1656902100000.0,2727.2
1656903000000.0,2856.9
1656904200000.0,2186.36
1656906600000.0,4294.91
1656908400000.0,3794.78
1656911100000.0,4284.74
1656914100000.0,3509.31
1656916200000.0,1794.85
1656918000000.0,2922.92
1656919500000.0,3606.54
1656921900000.0,3438.73
1656924000000.0,3238.4
1656926400000.0,3376.99
1656927000000.0,1854.52
1656927900000.0,2974.41
1656928200000.0,3659.72
1656928500000.0,1231.63
1656929100000.0,3183.43
1656929700000.0,2000.63
1656930300000.0,2367.06
1656930900000.0,3116.46
1656931500000.0,4025.28
1656932100000.0,3068.09
1656933000000.0,1764.19
1656933600000.0,2481.77
1656934200000.0,4135.45
1656934500000.0,4299.14
1656935100000.0,4457.53
1656935700000.0,1580.95
1656936000000.0,4904.39
1656936300000.0,2619.0
1656936900000.0,2173.78
1656937500000.0,4417.09
1656938100000.0,1005.87
1656938700000.0,1576.42
1656939600000.0,4580.74
1656940500000.0,3164.93
1656941700000.0,3026.21
1656942300000.0,1234.78
1656943200000.0,1391.51
1656943800000.0,2341.88
1656944700000.0,4268.25
1656945600000.0,1850.93
1656946800000.0,3933.44
1656947100000.0,1710.18
1656947400000.0,2189.51
1656947700000.0,1035.91
1656948000000.0,3121.77
1656948600000.0,2813.79
1656949200000.0,4520.8
1656949500000.0,1291.65
1656950400000.0,3749.7
1656951000000.0,2507.44
1656951900000.0,3414.08
1656953100000.0,3874.6
1656954300000.0,4508.97
1656955200000.0,1386.78
1656955800000.0,3616.96
1656956400000.0,2744.4
1656957000000.0,2233.11
1656957900000.0,3880.5
1656959100000.0,4646.85
1656960000000.0,1167.02
1656960900000.0,1998.36
1656962100000.0,3914.63
1656963000000.0,4641.32
1656964500000.0,2840.89
1656966000000.0,2803.31
1656967200000.0,1360.12
1656968700000.0,4889.92
1656970800000.0,3679.61
1656971700000.0,2145.71
1656972600000.0,3256.63
1656974100000.0,4149.33
1656975000000.0,1442.58
1656975300000.0,1920.08
1656975900000.0,3256.73
1656976500000.0,1983.32
1656976800000.0,1918.09
1656977400000.0,3627.74
1656978000000.0,3085.92
1656978900000.0,1050.4
1656979500000.0,3143.24
1656980100000.0,3707.59
1656980400000.0,2136.87
1656981000000.0,4549.88
1656981300000.0,2177.57
1656982200000.0,2511.16
1656983100000.0,1378.47
1656984300000.0,4662.01
1656984900000.0,3726.37
1656986400000.0,2760.44
1656987900000.0,2048.89
1656989400000.0,2648.6
1656990900000.0,3678.28
1656992400000.0,3327.84
1656993900000.0,2932.7
1656994800000.0,2506.96
1656996900000.0,3907.01
1656998100000.0,1370.7
1656998700000.0,2595.56
1656999900000.0,4509.38
1657001100000.0,2430.95
1657002000000.0,2515.38
1657003800000.0,4078.11
1657005000000.0,2367.66
1657005900000.0,2858.25
1657006800000.0,3459.3
1657008300000.0,1054.71
1657008600000.0,1375.06
1657009500000.0,2999.14
1657009800000.0,3608.33
1657010100000.0,3720.57
1657010700000.0,4380.87
1657011000000.0,4859.83
1657011600000.0,3977.14
1657012200000.0,3978.05
1657012800000.0,2620.66
1657013700000.0,1304.41
1657014300000.0,4624.68
1657014600000.0,3794.04
1657015200000.0,2853.15
1657015800000.0,2361.93
1657016700000.0,1074.36
1657017600000.0,1013.45
1657018500000.0,1325.84
1657020000000.0,4150.67
1657021200000.0,1399.4
1657021800000.0,2456.58
1657022100000.0,3874.11
1657022400000.0,2638.45
1657022700000.0,2689.06
1657023300000.0,2261.28
1657023600000.0,3433.07
1657024200000.0,1310.23
1657024800000.0,1077.71
1657025400000.0,4300.47
1657026000000.0,1337.1
1657026300000.0,3665.87
1657027200000.0,2211.42
1657028100000.0,2381.29
1657028700000.0,4264.66
1657029000000.0,4761.56
1657029600000.0,3611.63
1657030200000.0,2731.42
1657030800000.0,1671.27
1657031700000.0,1607.57
1657032000000.0,3624.69
1657032600000.0,1768.66
1657033500000.0,3099.34
1657034100000.0,3199.34
1657035000000.0,4182.79
1657035600000.0,1936.26
1657036500000.0,2759.14
1657037400000.0,1220.3
1657038000000.0,3141.08
1657038300000.0,3902.04
1657038600000.0,1516.85
1657039500000.0,1516.82
1657040700000.0,1663.56
1657041600000.0,1830.92
1657042200000.0,4705.8
1657042800000.0,1466.8
1657043400000.0,2936.59
1657044000000.0,4241.62
1657044600000.0,4173.57
1657045800000.0,3483.66
1657046400000.0,3754.76
1657047000000.0,2510.63
1657047300000.0,2866.17
1657047600000.0,2565.93
1657047900000.0,3393.06
1657048200000.0,3170.47
1657048800000.0,1735.07
1657049700000.0,3711.92
1657050300000.0,4561.62
1657050600000.0,1761.9
1657051200000.0,2598.94
1657051500000.0,4609.17
1657051800000.0,1292.41
1657052100000.0,1287.86
1657052400000.0,1192.0
1657052700000.0,2384.86
1657053300000.0,1362.7
1657053900000.0,2699.69
1657054500000.0,4980.94
1657055400000.0,3032.67
1657055700000.0,2573.44
1657056300000.0,1977.75
1657056900000.0,1019.27
1657057500000.0,1575.81
1657058100000.0,3938.13
1657059000000.0,2176.01
1657059900000.0,1770.75
1657060800000.0,2681.0
1657061700000.0,2841.28
1657062900000.0,2570.62
1657063800000.0,2395.87
1657064400000.0,4227.64
1657065600000.0,4677.01
1657066500000.0,3351.39
1657067400000.0,2185.73
1657068000000.0,4569.93
1657068600000.0,4193.39
1657069500000.0,2462.31
1657070400000.0,2264.95
1657071600000.0,2919.76
1657071900000.0,3228.81
1657072200000.0,4274.28
1657072800000.0,2358.46
1657073700000.0,3286.68
1657074600000.0,3652.89
1657075800000.0,2819.27
1657077000000.0,4403.66
1657077600000.0,2282.79
1657078800000.0,2215.97
1657080000000.0,2253.96
1657080600000.0,1808.69
1657080900000.0,2095.89
1657081200000.0,4265.75
1657081500000.0,2930.08
1657082400000.0,1127.22
1657083300000.0,2520.66
1657084500000.0,4025.69
1657085100000.0,3068.72
1657085700000.0,1814.4
1657086600000.0,1218.56
1657087500000.0,3847.35
1657088400000.0,4177.96
1657089000000.0,4611.06
1657089900000.0,2469.24
1657090800000.0,2056.04
1657091400000.0,4324.31
1657092300000.0,2050.4
1657093200000.0,4551.77
1657094400000.0,1229.22
1657095000000.0,3947.71
1657095600000.0,4190.03
1657096800000.0,3423.91
1657097700000.0,1743.84
1657098600000.0,1537.12
1657099500000.0,4686.83
1657101000000.0,2332.09
1657102200000.0,2131.13
1657103100000.0,2836.02
1657103700000.0,1960.71
1657104300000.0,4356.35
1657105800000.0,4956.17
1657106700000.0,2360.22
1657107900000.0,3396.35
1657109100000.0,3227.69
1657110000000.0,4160.2
1657110300000.0,4653.58
1657110900000.0,4527.17
1657111800000.0,1980.48
1657113000000.0,1363.22
1657113600000.0,2588.47
1657114500000.0,1917.1
1657114800000.0,2575.26
1657115100000.0,1036.46
1657115700000.0,4017.49
1657116300000.0,3257.85
1657116900000.0,4948.42
1657117500000.0,2343.22
1657118400000.0,4100.49
1657119300000.0,3319.4
1657120500000.0,1390.48
1657121700000.0,3384.62
1657122900000.0,4475.61
1657124400000.0,2507.01
1657125600000.0,2360.52
1657126200000.0,4585.07
1657126800000.0,1547.0
1657127100000.0,4085.38
1657128000000.0,4031.77
1657128900000.0,4341.86
1657130700000.0,4726.47
1657131000000.0,4452.23
1657131300000.0,3562.73
1657131900000.0,4833.09
1657132500000.0,3458.89
1657133100000.0,3662.79
1657133700000.0,2609.37
1657134600000.0,2182.35
1657135200000.0,2136.71
1657136400000.0,4785.18
1657137000000.0,3636.28
1657137900000.0,3294.49
1657139400000.0,2226.17
1657140900000.0,4271.43
1657142100000.0,4868.04
1657143900000.0,4243.07
1657145400000.0,1790.28
1657145700000.0,2301.99
1657146600000.0,3678.01
1657147800000.0,2376.04
1657148700000.0,2579.02
1657149300000.0,2352.54
1657150500000.0,1008.89
1657152000000.0,1775.21
1657152600000.0,3140.8
1657154100000.0,2552.38
1657155900000.0,4490.76
1657157400000.0,3112.98
1657159200000.0,4117.54
1657160400000.0,3284.94
1657161300000.0,1119.4
1657163100000.0,1830.67
1657165500000.0,3876.42
1657167300000.0,4790.41
1657168500000.0,1953.89
1657170300000.0,2738.82
1657172100000.0,1995.89
1657173300000.0,3705.11
1657174200000.0,1878.28
1657175700000.0,2186.67
1657177500000.0,4955.64
1657179300000.0,2537.89
1657180200000.0,3652.3
1657181700000.0,3155.16
1657183200000.0,4826.46
1657183800000.0,3627.27
1657184400000.0,1083.29
1657185000000.0,2816.23
1657186500000.0,2049.36
1657187400000.0,1049.49
1657188600000.0,1544.94
1657190100000.0,2301.95
1657191300000.0,2001.23
1657192500000.0,3093.98
1657193700000.0,2635.4
1657195200000.0,3999.45
1657196400000.0,1913.57
1657197000000.0,1601.64
1657197900000.0,1281.04
1657199400000.0,4541.36
1657200900000.0,3922.69
1657201500000.0,4792.72
1657201800000.0,2784.37
1657202700000.0,1448.05
1657203000000.0,2721.93
1657203300000.0,4879.11
1657203600000.0,4314.08
1657204200000.0,3309.48
1657204500000.0,3158.61
1657204800000.0,3243.9
1657205100000.0,1219.73
1657205400000.0,1392.33
1657205700000.0,4030.29
1657206300000.0,3800.1
1657206600000.0,1603.71
1657206900000.0,2386.07
1657207500000.0,2702.25
1657208100000.0,3810.31
1657209000000.0,4911.62
1657209900000.0,2455.51
1657210500000.0,3484.06
1657211700000.0,4894.04
1657212000000.0,4720.09
1657212300000.0,4062.05
1657212600000.0,1498.48
1657213200000.0,3387.58
1657213500000.0,1050.73
1657214100000.0,4466.04
1657214700000.0,3563.51
1657215300000.0,3707.01
1657216200000.0,3171.36
1657217100000.0,3965.48
1657218000000.0,3266.59
1657218600000.0,3807.91
1657218900000.0,1544.41
1657219200000.0,2259.07
1657219500000.0,3277.75
1657219800000.0,2608.01
1657220100000.0,4709.33
1657220400000.0,3324.45
1657220700000.0,2275.52
1657221000000.0,3449.33
1657221600000.0,2714.23
1657222200000.0,2641.21
1657222500000.0,2312.61
1657222800000.0,2932.95
1657223100000.0,2408.53
1657223400000.0,2953.89
1657223700000.0,4325.72
1657224000000.0,1234.4
1657224300000.0,1841.99
1657224600000.0,2571.73
1657224900000.0,4458.5
1657225500000.0,1138.64
1657225800000.0,1323.3
1657226700000.0,4217.59
1657227600000.0,1653.42
1657228200000.0,3982.66
1657228800000.0,4157.35
1657230000000.0,1515.28
1657231500000.0,3888.86
1657232400000.0,4503.19
1657233000000.0,3691.62
1657234200000.0,2380.03
1657235400000.0,3042.97
1657236600000.0,2151.33
1657237500000.0,4940.41
1657238700000.0,4601.76
1657239600000.0,1133.61
1657240800000.0,1130.33
1657241700000.0,4362.91
1657242600000.0,1737.65
1657243500000.0,3698.46
1657243800000.0,1869.11
1657244100000.0,3565.16
1657244400000.0,4114.34
1657244700000.0,1487.2
1657245300000.0,4421.94
1657246200000.0,4255.8
1657247100000.0,1838.88
1657247400000.0,1195.02
1657248000000.0,3254.77
1657248300000.0,2736.46
1657249200000.0,2084.44
1657250700000.0,3418.97
1657251300000.0,1012.8
1657252200000.0,3912.11
1657253100000.0,1391.77
1657253700000.0,3959.55
1657254000000.0,4365.88
1657254600000.0,1018.13
1657255200000.0,2953.2
1657256400000.0,4972.19
1657257600000.0,2674.09
1657258800000.0,2153.89
1657259700000.0,3981.58
1657260300000.0,1345.33
1657261500000.0,1338.73
1657262400000.0,3575.6
1657263300000.0,4941.73
1657264500000.0,1339.38
1657265100000.0,3167.44
1657266300000.0,3225.24
1657267800000.0,3200.58
1657269000000.0,2317.09
1657269600000.0,3127.23
1657269900000.0,1753.4
1657270500000.0,1742.33
1657270800000.0,1398.19
1657271100000.0,1265.87
1657271400000.0,4116.59
1657271700000.0,3354.8
1657272300000.0,2956.14
1657272600000.0,2748.63
1657273200000.0,2202.7
1657274100000.0,4078.18
1657274700000.0,2231.05
1657275600000.0,2619.11
1657275900000.0,3701.91
1657276200000.0,1650.17
1657276800000.0,1348.42
1657277700000.0,4341.59
1657278600000.0,2980.8
1657279500000.0,1051.38
1657280400000.0,2485.11
1657281600000.0,2930.42
1657282500000.0,1378.45
1657283100000.0,1334.97
1657283700000.0,3974.19
1657284000000.0,3654.73
1657284300000.0,1922.03
1657284600000.0,4601.31
1657284900000.0,2469.16
1657285500000.0,2007.37
1657286400000.0,2430.65
1657287000000.0,2294.46
1657287300000.0,4332.92
1657287600000.0,4759.16
1657288200000.0,4030.15
1657288500000.0,2504.68
1657289100000.0,4256.34
1657289700000.0,2508.79
1657290600000.0,4105.27
1657290900000.0,1537.08
1657291200000.0,4801.95
1657291500000.0,3621.31
1657291800000.0,2289.37
1657292100000.0,3497.1
1657292400000.0,4306.28
1657292700000.0,3608.99
1657293300000.0,3318.18
1657293600000.0,1113.47
1657294200000.0,3111.17
1657294500000.0,3920.12
1657294800000.0,1538.84
1657295100000.0,1852.67
1657295400000.0,4565.23
1657296000000.0,3317.37
1657296600000.0,3819.9
1657297200000.0,2172.84
1657297500000.0,2701.5
1657297800000.0,3057.06
1657298400000.0,4350.76
1657298700000.0,1345.55
1657299300000.0,1014.33
1657300200000.0,2503.29
1657300500000.0,4183.33
1657301100000.0,3570.09
1657302000000.0,4946.3
1657302900000.0,2051.78
1657303800000.0,1599.1
1657304700000.0,3878.27
1657305900000.0,3093.36
1657306800000.0,4389.25
1657307700000.0,4932.07
1657308600000.0,1235.96
1657309500000.0,2365.35
1657310700000.0,1761.25
1657312200000.0,2379.79
1657312800000.0,3922.95
1657313700000.0,3397.06
1657315200000.0,1542.77
1657316400000.0,3609.32
1657317000000.0,2252.5
1657317900000.0,1450.8
1657319400000.0,3161.77
1657321200000.0,3036.38
1657322400000.0,4191.79
1657323600000.0,2396.79
1657324800000.0,2895.73
1657325100000.0,3352.55
1657325400000.0,3789.42
1657326000000.0,3377.6
1657326600000.0,2189.11
1657328100000.0,4217.74
1657329300000.0,3893.83
1657330200000.0,2592.47
1657330800000.0,1917.54
1657332300000.0,2122.86
1657334100000.0,3971.09
1657335600000.0,1616.23
1657337400000.0,4423.7
1657338600000.0,3746.37
1657340400000.0,4026.6
1657341600000.0,3719.24
1657343700000.0,4753.09
1657345500000.0,4750.69
1657347000000.0,4291.49
1657349100000.0,1247.63
1657350900000.0,1872.54
1657352100000.0,1497.84
1657353000000.0,1307.29
1657354500000.0,2206.02
1657355700000.0,4739.02
1657356900000.0,3129.62
1657358400000.0,2591.97
1657359900000.0,3074.74
1657361700000.0,3084.52
1657363500000.0,2884.25
1657364700000.0,4073.84
1657365900000.0,1453.73
1657367700000.0,1064.9
1657368000000.0,4272.49
1657368300000.0,3900.05
1657368900000.0,2339.0
1657369800000.0,3183.11
1657371300000.0,3569.86
1657372500000.0,2557.94
1657373400000.0,2625.36
1657374600000.0,1992.78
1657375800000.0,4653.0
1657376400000.0,4718.72
1657377900000.0,4089.04
1657379100000.0,1653.52
1657381500000.0,3565.1
1657382700000.0,1523.32
1657384800000.0,4878.45
1657386000000.0,2921.05
1657386900000.0,2187.24
1657388100000.0,2784.23
1657388400000.0,4655.14
1657389300000.0,2934.09
1657390200000.0,2134.83
1657391700000.0,2187.48
1657392900000.0,4819.63
1657394100000.0,1279.22
1657394700000.0,3219.86
1657395900000.0,1551.48
1657398000000.0,4700.15
1657400100000.0,3177.83
1657401600000.0,4703.12
1657403400000.0,3841.34
1657405500000.0,1845.01
1657407300000.0,1900.24
1657408500000.0,3590.14
1657410300000.0,2644.42
1657412100000.0,1075.98
1657413300000.0,3541.17
1657414500000.0,1035.35
1657415100000.0,2250.24
1657416000000.0,1077.1
1657417500000.0,1295.37
1657419000000.0,3770.41
1657420200000.0,2984.97
1657420500000.0,1389.66
1657421100000.0,1302.51
1657422000000.0,4015.25
1657423200000.0,2873.13
1657424700000.0,2102.2
1657426200000.0,3432.21
1657427100000.0,4936.47
1657428300000.0,2907.07
1657429800000.0,4175.22
1657431600000.0,3236.96
1657433100000.0,4444.2
1657434900000.0,4169.25
1657436400000.0,4136.04
1657438500000.0,3012.2
1657440300000.0,1013.51
1657441800000.0,4769.58
1657443000000.0,4879.58
1657444800000.0,4256.62
1657446600000.0,3505.98
1657449300000.0,2161.03
1657450200000.0,2518.6
1657451700000.0,4760.97
1657452300000.0,3388.79
1657453500000.0,4563.23
1657454700000.0,2502.49
1657455900000.0,3174.63
1657458300000.0,3606.16
1657459500000.0,2172.67
1657460100000.0,3135.19
1657460400000.0,3687.4
1657461000000.0,3606.95
1657461900000.0,2198.9
1657462500000.0,1717.45
1657463400000.0,4124.36
1657463700000.0,2369.78
1657464300000.0,2803.51
1657464900000.0,1453.07
1657465500000.0,2209.6
1657466400000.0,1782.2
1657467600000.0,3563.94
1657469100000.0,4973.58
1657469700000.0,3022.78
1657470300000.0,4234.97
1657471200000.0,3865.9
1657471800000.0,1805.54
1657472400000.0,1978.82
1657473600000.0,4329.16
1657475700000.0,3789.65
1657477200000.0,1154.57
1657478400000.0,3774.25
1657479900000.0,1891.65
1657481700000.0,3978.38
1657483200000.0,3139.04
1657484700000.0,2105.02
1657485300000.0,3406.89
1657487100000.0,1704.39
1657487400000.0,3775.37
1657488300000.0,2870.37
1657489500000.0,4736.53
1657490700000.0,3949.48
1657491000000.0,2830.34
1657491600000.0,3734.78
1657492500000.0,3229.09
1657493700000.0,3503.82
1657495200000.0,1437.45
1657497000000.0,3220.06
1657498200000.0,2063.68
1657498800000.0,3481.27
1657500000000.0,1579.3
1657501200000.0,4711.78
1657502700000.0,4813.98
1657503300000.0,4883.12
1657504500000.0,2414.37
1657505400000.0,3908.92
1657506000000.0,2728.13
1657506900000.0,3719.08
1657508400000.0,3139.11
1657509300000.0,4792.27
1657510500000.0,3746.29
1657512000000.0,3075.64
1657513200000.0,1140.16
1657513800000.0,3747.78
1657515000000.0,3815.11
1657516500000.0,3711.53
1657518300000.0,4777.7
1657519500000.0,3407.21
1657520100000.0,2001.92
1657520700000.0,1500.08
1657521900000.0,3342.23
1657523100000.0,3690.05
1657524000000.0,2141.79
1657525800000.0,3978.4
1657527300000.0,2929.6
1657527900000.0,4470.36
1657528800000.0,4703.32
1657530000000.0,2433.91
1657530900000.0,2003.0
1657531800000.0,1354.53
1657533000000.0,4024.4
1657534500000.0,3088.34
1657536300000.0,2960.65
1657537200000.0,3988.62
1657539000000.0,3110.54
1657539900000.0,3930.96
1657541100000.0,3675.18
1657542300000.0,1404.83
1657543200000.0,1384.6
1657544400000.0,2459.05
1657545600000.0,4405.1
1657546500000.0,3113.97
1657546800000.0,3806.52
1657547400000.0,1766.71
1657547700000.0,2750.46
1657548000000.0,2702.67
1657548300000.0,2127.08
1657548900000.0,3996.1
1657549500000.0,3685.01
1657550400000.0,1388.49
1657551300000.0,1902.63
1657552200000.0,1126.96
1657554000000.0,4319.66
1657555500000.0,1219.97
1657556700000.0,1345.51
1657557600000.0,2368.16
1657558800000.0,4492.2
1657559700000.0,1678.1
1657560600000.0,2242.14
1657561500000.0,3905.96
1657562700000.0,2792.09
1657564200000.0,3496.22
1657565100000.0,2139.49
1657566300000.0,1638.19
1657567200000.0,1606.87
1657568400000.0,2652.24
1657569600000.0,1198.04
1657571100000.0,2989.95
1657573200000.0,4197.72
1657574700000.0,1119.39
1657575900000.0,3571.84
1657576200000.0,3926.31
1657577100000.0,3515.75
1657577400000.0,2681.96
1657578000000.0,4362.36
1657578600000.0,1768.22
1657579500000.0,4349.65
1657579800000.0,2790.67
1657580100000.0,1404.15
1657580700000.0,4584.91
1657581000000.0,2004.02
1657581600000.0,4666.92
1657582800000.0,4046.62
1657583700000.0,2931.91
1657584300000.0,4658.74
1657585500000.0,4254.53
1657586100000.0,3583.24
1657587000000.0,4608.67
1657587600000.0,1165.73
1657588500000.0,2127.26
1657589700000.0,4295.53
1657590600000.0,1380.77
1657592400000.0,4919.76
1657593900000.0,3634.2
1657595400000.0,2744.94
1657597200000.0,3573.6
1657599600000.0,4814.86
1657600500000.0,2531.72
1657602600000.0,3799.24
1657604100000.0,4126.68
1657605600000.0,3163.43
1657605900000.0,1912.85
1657606200000.0,2362.85
1657607100000.0,4259.55
1657608300000.0,4885.1
