timestamp,btc_taker_buy_sell_ratio
1655125200000.0,1.0496
1655125500000.0,0.9371
1655125800000.0,0.9862
1655126100000.0,0.9348
1655126400000.0,0.9469
1655126700000.0,1.0559
1655127000000.0,1.152
1655127300000.0,0.9119
1655127600000.0,1.0872
1655127900000.0,1.0429
1655128200000.0,0.9752
1655128500000.0,1.0194
1655129100000.0,1.0824
1655129400000.0,1.0109
1655129700000.0,1.0105
1655130000000.0,0.9899
1655130600000.0,0.8824
1655130900000.0,0.9306
1655131500000.0,0.985
1655131800000.0,0.8705
1655132100000.0,0.9964
1655132400000.0,0.9265
1655132700000.0,0.9255
1655133000000.0,1.0019
1655133300000.0,1.1291
1655133600000.0,0.9442
1655133900000.0,0.9392
1655134200000.0,1.0872
1655134500000.0,1.0201
1655134800000.0,1.0494
1655135100000.0,0.9087
1655135400000.0,1.0084
1655135700000.0,1.0874
1655136300000.0,1.0712
1655136600000.0,1.0535
1655136900000.0,1.0165
1655137200000.0,0.9641
1655137500000.0,1.1266
1655137800000.0,1.0614
1655138100000.0,0.9467
1655138400000.0,0.8356
1655138700000.0,1.1023
1655139000000.0,0.9933
1655139600000.0,0.8486
1655139900000.0,0.9857
1655140200000.0,0.9491
1655140800000.0,0.8381
1655141400000.0,1.0389
1655142000000.0,1.1945
1655142300000.0,0.9678
1655142600000.0,1.017
1655143200000.0,1.063
1655144100000.0,1.0515
1655144400000.0,1.0684
1655145000000.0,0.988
1655145600000.0,0.9042
1655146500000.0,1.0004
1655147100000.0,0.9651
1655147700000.0,1.0178
1655148000000.0,0.9716
1655148600000.0,1.0241
1655149200000.0,1.0336
1655150100000.0,1.0664
1655150700000.0,1.0987
1655151600000.0,1.0658
1655152200000.0,0.9681
1655152500000.0,0.9268
1655153400000.0,0.8872
1655154300000.0,0.9293
1655154900000.0,1.0497
1655155800000.0,0.8917
1655156700000.0,1.0186
1655157300000.0,1.0052
1655158200000.0,1.0138
1655159100000.0,1.001
1655160000000.0,0.9545
1655160300000.0,0.981
1655160600000.0,0.9792
1655161200000.0,0.9005
1655161500000.0,0.9769
1655161800000.0,1.0121
1655162100000.0,0.943
1655162400000.0,0.9792
1655162700000.0,0.9251
1655163000000.0,1.0448
1655163300000.0,1.0103
1655163600000.0,1.1371
1655164200000.0,1.0037
1655164800000.0,0.9879
1655165100000.0,1.1894
1655165400000.0,0.9422
1655166000000.0,0.9737
1655166300000.0,1.0864
1655166900000.0,1.0156
1655167500000.0,0.8455
1655168100000.0,0.8419
1655168400000.0,0.9677
1655168700000.0,0.8614
1655169000000.0,1.02
1655169300000.0,1.0589
1655169600000.0,0.8863
1655169900000.0,0.9471
1655170200000.0,1.0335
1655170500000.0,0.9937
1655170800000.0,1.006
1655171100000.0,1.133
1655171400000.0,0.9721
1655171700000.0,0.8814
1655172000000.0,1.0143
1655172300000.0,1.186
1655172600000.0,0.9973
1655172900000.0,1.0643
1655173200000.0,0.8687
1655173500000.0,0.9865
1655173800000.0,1.0383
1655174100000.0,1.0143
1655174400000.0,1.0716
1655174700000.0,1.1214
1655175000000.0,1.0512
1655175300000.0,0.9496
1655175900000.0,1.0974
1655176500000.0,1.0544
1655176800000.0,1.0135
1655177400000.0,1.1438
1655177700000.0,0.7824
1655178000000.0,1.0443
1655178300000.0,1.1707
1655178900000.0,1.1101
1655179500000.0,1.0157
1655179800000.0,0.9
1655180100000.0,0.9167
1655180400000.0,0.9861
1655180700000.0,1.0939
1655181300000.0,0.9589
1655181900000.0,0.9292
1655182500000.0,1.0764
1655183100000.0,1.0574
1655183400000.0,1.1192
1655183700000.0,1.0408
1655184000000.0,1.1154
1655184300000.0,0.9937
1655184600000.0,0.9234
1655184900000.0,1.1092
1655185200000.0,0.9715
1655185500000.0,0.962
1655185800000.0,0.9124
1655186400000.0,0.9204
1655186700000.0,0.8232
1655187300000.0,0.9036
1655187600000.0,1.1251
1655187900000.0,1.0981
1655188500000.0,1.0028
1655189100000.0,1.149
1655189700000.0,0.9755
1655190300000.0,0.87
1655190900000.0,1.0308
1655191200000.0,1.0954
1655191800000.0,1.1294
1655192100000.0,1.0648
1655192400000.0,0.8869
1655192700000.0,1.0319
1655193000000.0,1.0056
1655193600000.0,1.05
1655193900000.0,0.9147
1655194500000.0,1.0443
1655195400000.0,0.9984
1655196000000.0,0.8634
1655196900000.0,0.9964
1655197800000.0,1.0013
1655198700000.0,0.9129
1655199300000.0,0.8864
1655200200000.0,0.9909
1655200800000.0,1.0205
1655201400000.0,1.0401
1655202000000.0,0.9788
1655202600000.0,0.9937
1655203200000.0,1.0044
1655203800000.0,0.9793
1655204700000.0,0.9235
1655205300000.0,0.9259
1655205600000.0,1.0038
1655206200000.0,1.0186
1655206800000.0,0.9731
1655207100000.0,1.0367
1655207400000.0,1.0544
1655208000000.0,0.9597
1655208300000.0,0.9942
1655208900000.0,0.994
1655209500000.0,1.0015
1655210100000.0,1.0835
1655210400000.0,1.0312
1655210700000.0,0.9683
1655211000000.0,1.0035
1655211600000.0,0.9623
1655212200000.0,1.0174
1655212800000.0,1.005
1655213400000.0,1.02
1655213700000.0,1.0153
1655214000000.0,0.8506
1655214300000.0,1.0648
1655214600000.0,1.0539
1655214900000.0,1.1879
1655215200000.0,0.9956
1655215500000.0,1.0342
1655215800000.0,0.9918
1655216400000.0,0.9647
1655217000000.0,0.9917
1655217300000.0,0.8688
1655217900000.0,1.0554
1655218200000.0,0.9767
1655218500000.0,1.0524
1655219100000.0,1.0199
1655219700000.0,0.961
1655220000000.0,1.0554
1655220600000.0,1.0105
1655220900000.0,0.9857
1655221200000.0,1.1184
1655221800000.0,1.0063
1655222400000.0,0.9125
1655223000000.0,1.0947
1655223600000.0,0.964
1655224200000.0,0.8851
1655224800000.0,1.0576
1655225400000.0,1.0264
1655226300000.0,1.0939
1655226900000.0,1.0216
1655227500000.0,0.9189
1655228400000.0,0.9959
1655229000000.0,1.0396
1655229900000.0,1.0475
1655231100000.0,0.9704
1655231700000.0,0.8316
1655232600000.0,0.9975
1655233500000.0,0.9471
1655234100000.0,1.0075
1655235300000.0,0.8486
1655236500000.0,1.0427
1655238300000.0,0.9283
1655238900000.0,0.9457
1655239500000.0,1.049
1655240100000.0,1.0699
1655241000000.0,0.7161
1655241900000.0,0.9301
1655242500000.0,0.9785
1655243400000.0,1.0083
1655244000000.0,1.0726
1655244900000.0,0.9272
1655246100000.0,1.0602
1655247300000.0,1.126
1655248200000.0,0.967
1655248800000.0,1.1178
1655249100000.0,0.9346
1655249400000.0,1.0171
1655250000000.0,0.9627
1655250600000.0,0.8783
1655251500000.0,0.9699
1655252100000.0,0.9907
1655252700000.0,0.9779
1655253600000.0,0.9074
1655254500000.0,1.0522
1655255100000.0,0.97
1655256000000.0,1.007
1655256900000.0,1.1041
1655257500000.0,1.0276
1655258100000.0,1.0735
1655259000000.0,0.9657
1655260200000.0,0.9631
1655261400000.0,0.9436
1655262600000.0,0.9588
1655263500000.0,0.9299
1655264100000.0,0.9229
1655265000000.0,0.9139
1655265600000.0,0.922
1655265900000.0,0.9286
1655266200000.0,1.02
1655266500000.0,0.9839
1655266800000.0,1.0057
1655267100000.0,0.9355
1655267700000.0,1.0162
1655268000000.0,0.9575
1655268600000.0,0.9539
1655269200000.0,0.9717
1655269800000.0,0.9539
1655270400000.0,0.8293
1655270700000.0,0.9412
1655271000000.0,1.1553
1655271300000.0,0.981
1655271900000.0,1.0739
1655272500000.0,1.0891
1655273100000.0,1.0097
1655273400000.0,0.8513
1655274000000.0,0.9533
1655274300000.0,0.9811
1655274900000.0,0.9505
1655275500000.0,1.0394
1655276100000.0,0.9705
1655276700000.0,0.9858
1655277300000.0,1.0051
1655278200000.0,1.0852
1655278500000.0,0.8943
1655279400000.0,0.9689
1655279700000.0,0.8707
1655280300000.0,0.9618
1655280600000.0,0.8299
1655280900000.0,1.0013
1655281200000.0,1.0548
1655281500000.0,0.9886
1655281800000.0,1.05
1655282400000.0,0.9541
1655282700000.0,1.1082
1655283000000.0,1.1032
1655283300000.0,1.0917
1655283900000.0,0.9945
1655284200000.0,0.9385
1655284500000.0,0.9505
1655284800000.0,0.9538
1655285400000.0,0.9758
1655285700000.0,1.0388
1655286000000.0,1.0231
1655286600000.0,1.0205
1655287200000.0,0.9169
1655287800000.0,1.2241
1655288400000.0,0.921
1655288700000.0,1.0887
1655289000000.0,1.0872
1655289300000.0,1.0113
1655289900000.0,0.9729
1655290500000.0,0.9501
1655291100000.0,1.1862
1655291700000.0,1.1009
1655292300000.0,1.0828
1655292600000.0,1.063
1655292900000.0,0.8707
1655293200000.0,0.9351
1655293800000.0,0.9598
1655294100000.0,0.9892
1655294700000.0,1.0653
1655295300000.0,0.8915
1655295600000.0,1.0508
1655295900000.0,0.9209
1655296500000.0,1.0424
1655297100000.0,0.9814
1655297400000.0,0.8669
1655298000000.0,1.1274
1655298600000.0,1.0162
1655298900000.0,1.0491
1655299500000.0,1.0726
1655300100000.0,0.997
1655300400000.0,1.009
1655301000000.0,0.9875
1655301300000.0,1.0422
1655301600000.0,1.0022
1655302200000.0,0.9181
1655302800000.0,0.8949
1655303100000.0,1.0276
1655303700000.0,1.0748
1655304300000.0,0.9391
1655304900000.0,1.0436
1655305200000.0,0.9861
1655305500000.0,0.997
1655306100000.0,0.9294
1655306700000.0,0.9638
1655307600000.0,1.0619
1655308200000.0,1.0168
1655309100000.0,1.0648
1655309700000.0,0.9054
1655310600000.0,0.846
1655310900000.0,0.9258
1655311200000.0,1.0151
1655311500000.0,0.8958
1655311800000.0,0.9464
1655312400000.0,1.0461
1655313000000.0,1.1253
1655313600000.0,0.968
1655313900000.0,0.931
1655314200000.0,1.0523
1655314500000.0,1.0921
1655315100000.0,1.1375
1655315700000.0,0.8991
1655316000000.0,0.8142
1655316300000.0,0.866
1655316600000.0,0.9879
1655316900000.0,1.0864
1655317200000.0,1.0422
1655317500000.0,1.0965
1655317800000.0,0.9362
1655318100000.0,1.1816
1655318400000.0,1.2522
1655318700000.0,0.9551
1655319000000.0,0.9129
1655319300000.0,1.0193
1655319600000.0,0.9352
1655319900000.0,1.0113
1655320200000.0,0.9308
1655320500000.0,1.0803
1655320800000.0,1.0245
1655321100000.0,0.9527
1655321400000.0,1.052
1655321700000.0,1.0173
1655322000000.0,0.9596
1655322300000.0,1.0
1655322600000.0,0.932
1655322900000.0,1.0348
1655323500000.0,0.9078
1655324100000.0,0.9862
1655324400000.0,1.0698
1655325000000.0,1.078
1655325600000.0,1.0331
1655326200000.0,0.9185
1655327100000.0,1.0976
1655328300000.0,0.9674
1655329200000.0,1.1047
1655329800000.0,0.9387
1655330100000.0,1.1425
1655330700000.0,0.935
1655331000000.0,1.041
1655331600000.0,1.1607
1655332200000.0,0.981
1655332500000.0,0.9931
1655333100000.0,1.0096
1655334000000.0,0.9868
1655334900000.0,0.9442
1655335800000.0,1.0032
1655336700000.0,1.0426
1655337900000.0,0.9358
1655338500000.0,0.893
1655339100000.0,1.1347
1655340000000.0,0.9994
1655340900000.0,1.0817
1655341800000.0,1.1149
1655342100000.0,0.9721
1655342400000.0,1.0242
1655343000000.0,0.9362
1655343600000.0,0.9299
1655344500000.0,0.9959
1655345100000.0,0.9785
1655346300000.0,1.0078
1655347500000.0,1.0365
1655348700000.0,0.9167
1655349600000.0,0.9039
1655350500000.0,1.0041
1655351400000.0,1.0129
1655352600000.0,0.9953
1655354100000.0,0.9516
1655355000000.0,1.0488
1655355600000.0,0.9134
1655356500000.0,0.9794
1655357700000.0,0.9494
1655358600000.0,0.9163
1655359200000.0,1.0048
1655360400000.0,0.9367
1655361300000.0,1.0796
1655361900000.0,0.9535
1655362800000.0,1.0286
1655363400000.0,1.0582
1655364000000.0,0.9334
1655364600000.0,1.0105
1655365200000.0,0.9302
1655366100000.0,1.0007
1655367000000.0,0.9368
1655367600000.0,0.9896
1655368500000.0,1.0254
1655369400000.0,1.0428
1655370300000.0,0.9541
1655370600000.0,1.0161
1655370900000.0,0.9192
1655371200000.0,0.974
1655371800000.0,1.0054
1655372100000.0,1.0125
1655372700000.0,1.019
1655373300000.0,0.9925
1655373600000.0,1.0059
1655374200000.0,1.0123
1655374800000.0,0.8737
1655375400000.0,0.9726
1655376000000.0,0.9494
1655376300000.0,1.03
1655376900000.0,1.0339
1655377200000.0,0.9311
1655377500000.0,1.0018
1655378100000.0,0.9303
1655378700000.0,1.0813
1655379300000.0,0.9419
1655380200000.0,1.0619
1655380800000.0,1.051
1655381100000.0,0.9592
1655381700000.0,0.964
1655382000000.0,1.1275
1655382300000.0,1.1233
1655382600000.0,1.1139
1655382900000.0,0.9048
1655383500000.0,0.9903
1655383800000.0,0.9207
1655384400000.0,1.0222
1655385000000.0,0.9271
1655385600000.0,0.9501
1655386500000.0,1.0982
1655386800000.0,1.1088
1655387400000.0,0.8914
1655387700000.0,0.9785
1655388000000.0,0.8878
1655388300000.0,1.0046
1655388600000.0,1.0478
1655389200000.0,1.0333
1655389800000.0,0.9612
1655390400000.0,1.0218
1655391000000.0,0.9771
1655391600000.0,1.0618
1655392200000.0,1.0292
1655392500000.0,1.0024
1655393100000.0,1.0139
1655393700000.0,1.0141
1655394300000.0,1.0137
1655394900000.0,0.989
1655395800000.0,1.0127
1655396400000.0,1.1354
1655397000000.0,1.0527
1655397300000.0,1.0029
1655397900000.0,0.9759
1655398500000.0,1.0106
1655399400000.0,1.1116
1655400000000.0,1.0268
1655400600000.0,1.0253
1655401200000.0,0.939
1655401800000.0,0.9897
1655402400000.0,0.9256
1655403000000.0,0.9352
1655403900000.0,1.0483
1655404800000.0,0.9825
1655405400000.0,1.0513
1655406600000.0,1.0068
1655407200000.0,0.9702
1655408400000.0,0.9916
1655409300000.0,1.0167
1655409900000.0,1.0293
1655411100000.0,0.9264
1655412000000.0,0.9649
1655412300000.0,1.0507
1655412600000.0,1.1377
1655413500000.0,1.0563
1655414700000.0,0.9278
1655415900000.0,0.9216
1655416800000.0,0.9394
1655417700000.0,1.0199
1655418600000.0,0.9675
1655419500000.0,0.958
1655420100000.0,1.0794
1655420700000.0,1.0033
1655421300000.0,1.075
1655421900000.0,0.9742
1655422500000.0,0.995
1655423400000.0,1.1217
1655424300000.0,1.0491
1655424900000.0,0.9904
1655425200000.0,0.9272
1655425800000.0,0.9283
1655426400000.0,1.0402
1655426700000.0,1.0217
1655427600000.0,1.001
1655428200000.0,1.031
1655428800000.0,0.9822
1655429700000.0,1.0652
1655430000000.0,1.0834
1655430300000.0,0.9271
1655430600000.0,1.0212
1655430900000.0,1.1227
1655431200000.0,1.0912
1655431500000.0,0.9745
1655432100000.0,0.985
1655432700000.0,0.9091
1655433600000.0,1.0769
1655434200000.0,0.9209
1655435100000.0,1.0166
1655436300000.0,0.9857
1655437500000.0,0.9105
1655438100000.0,1.0433
1655438700000.0,1.1083
1655439600000.0,1.0142
1655440800000.0,0.965
1655441700000.0,1.0337
1655442900000.0,0.9546
1655443800000.0,1.1306
1655444100000.0,1.0165
1655444700000.0,1.0067
1655445300000.0,0.9541
1655446200000.0,0.9529
1655446800000.0,1.0928
1655447700000.0,0.9431
1655448300000.0,0.9589
1655448600000.0,0.9786
1655449200000.0,1.0137
1655449500000.0,1.0296
1655450100000.0,1.1356
1655450700000.0,1.0317
1655451000000.0,1.034
1655451600000.0,1.0711
1655452200000.0,0.9912
1655452500000.0,0.9659
1655453100000.0,1.0835
1655453700000.0,0.9604
1655454000000.0,1.0924
1655454900000.0,0.9782
1655455500000.0,1.0045
1655456100000.0,0.938
1655456700000.0,1.0041
1655457300000.0,1.0179
1655458200000.0,0.8189
1655459100000.0,1.0009
1655459700000.0,1.0412
1655460600000.0,0.9918
1655461800000.0,1.0091
1655462700000.0,1.0094
1655463300000.0,0.976
1655463900000.0,0.9613
1655464500000.0,0.9541
1655465400000.0,0.9381
1655466300000.0,0.9327
1655466900000.0,0.9881
1655467500000.0,0.961
1655468700000.0,0.9429
1655469600000.0,0.9363
1655469900000.0,0.9582
1655470200000.0,1.0498
1655470500000.0,0.9834
1655470800000.0,0.9943
1655471400000.0,1.0377
1655472000000.0,1.0899
1655472600000.0,1.033
1655472900000.0,1.0425
1655473200000.0,1.1002
1655473500000.0,1.0649
1655473800000.0,1.0031
1655474400000.0,0.9696
1655474700000.0,0.8265
1655475300000.0,0.9038
1655475600000.0,1.0075
1655475900000.0,0.9526
1655476500000.0,1.0381
1655476800000.0,0.9766
1655477400000.0,1.0129
1655478000000.0,0.9863
1655478300000.0,1.0225
1655478600000.0,0.9972
1655479200000.0,0.8667
1655479800000.0,0.944
1655480400000.0,1.0051
1655481300000.0,1.0594
1655481900000.0,1.0159
1655482500000.0,0.9143
1655483400000.0,0.9994
1655484600000.0,0.9001
1655485200000.0,0.9824
1655486100000.0,0.9527
1655487000000.0,1.107
1655488200000.0,0.9224
1655489700000.0,0.9865
1655490900000.0,0.989
1655491800000.0,1.0478
1655493300000.0,0.9295
1655494800000.0,1.0342
1655496300000.0,1.0557
1655497500000.0,1.0437
1655498400000.0,1.0568
1655499900000.0,0.934
1655501700000.0,0.9802
1655503500000.0,0.9509
1655504400000.0,1.0708
1655505000000.0,1.0111
1655506200000.0,1.0817
1655508300000.0,1.0072
1655509800000.0,1.0203
1655511000000.0,0.8945
1655511300000.0,0.9368
1655512200000.0,1.0135
1655512800000.0,0.9358
1655514000000.0,0.9452
1655515200000.0,1.0387
1655516100000.0,0.9453
1655517000000.0,1.0445
1655517900000.0,1.0759
1655518500000.0,1.0001
1655519700000.0,0.9974
1655521200000.0,0.9897
1655523300000.0,1.097
1655525100000.0,0.9803
1655527200000.0,1.013
1655528700000.0,1.0378
1655530800000.0,1.0277
1655533200000.0,0.6208
1655535300000.0,0.9836
1655535600000.0,0.9427
1655535900000.0,1.0092
1655536200000.0,0.9597
1655536500000.0,0.9764
1655536800000.0,0.9012
1655537100000.0,1.0462
1655537400000.0,0.963
1655537700000.0,1.0078
1655538300000.0,1.1287
1655538600000.0,0.9627
1655539200000.0,1.0267
1655539800000.0,0.9877
1655540100000.0,0.9175
1655540400000.0,1.038
1655540700000.0,1.0897
1655541000000.0,0.9569
1655541300000.0,0.9351
1655541600000.0,1.0089
1655541900000.0,1.0193
1655542200000.0,1.0493
1655542800000.0,1.0343
1655543100000.0,0.9806
1655543700000.0,0.9575
1655544300000.0,1.0152
1655544900000.0,0.9268
1655545500000.0,1.0374
1655546400000.0,1.0871
1655546700000.0,0.9557
1655547300000.0,1.1507
1655547600000.0,0.9515
1655547900000.0,1.0221
1655548200000.0,0.9682
1655548500000.0,0.9379
1655549400000.0,0.9058
1655550300000.0,1.0453
1655550900000.0,1.1412
1655551800000.0,0.9334
1655553000000.0,1.0517
1655553900000.0,0.9822
1655554800000.0,0.9356
1655556000000.0,0.9317
1655556900000.0,0.9945
1655557800000.0,1.0603
1655558700000.0,1.0736
1655559900000.0,1.0713
1655561100000.0,1.0211
1655562000000.0,0.9077
1655563800000.0,1.0524
1655564400000.0,0.8991
1655565300000.0,0.9846
1655565900000.0,0.9934
1655566800000.0,0.9198
1655567700000.0,0.8719
1655568300000.0,1.121
1655569200000.0,0.9925
1655570100000.0,0.9104
1655571000000.0,0.9493
1655571600000.0,1.0361
1655572500000.0,0.9354
1655572800000.0,1.0087
1655574000000.0,0.9849
1655574300000.0,0.982
1655574600000.0,0.9337
1655574900000.0,0.8914
1655575500000.0,0.9638
1655576100000.0,0.9868
1655576400000.0,0.927
1655576700000.0,0.899
1655577000000.0,1.0409
1655577300000.0,1.0233
1655577600000.0,0.9922
1655578200000.0,0.9004
1655578800000.0,0.9473
1655579100000.0,1.0348
1655579400000.0,1.0084
1655580000000.0,1.0296
1655580600000.0,0.9418
1655581200000.0,1.0488
1655581500000.0,0.9689
1655582100000.0,1.0048
1655582400000.0,0.8542
1655583000000.0,1.0814
1655583300000.0,0.9398
1655583600000.0,1.0384
1655583900000.0,0.9569
1655584200000.0,1.0298
1655584500000.0,0.9838
1655584800000.0,0.8843
1655585400000.0,0.9058
1655585700000.0,0.9729
1655586000000.0,1.0918
1655586300000.0,0.9757
1655586600000.0,1.0646
1655587200000.0,1.1838
1655587500000.0,1.1672
1655587800000.0,0.9344
1655588100000.0,1.014
1655588400000.0,1.2665
1655588700000.0,0.874
1655589000000.0,0.9205
1655589600000.0,1.1248
1655589900000.0,1.0639
1655590500000.0,1.0181
1655590800000.0,1.0216
1655591100000.0,1.1718
1655591400000.0,0.9243
1655591700000.0,1.0216
1655592000000.0,0.8999
1655592600000.0,0.986
1655593200000.0,1.0176
1655593500000.0,0.9367
1655594100000.0,0.9814
1655594400000.0,1.0408
1655595000000.0,0.9471
1655595600000.0,0.9556
1655596200000.0,1.0454
1655597100000.0,1.0541
1655597700000.0,1.0437
1655598300000.0,0.9313
1655598900000.0,0.9677
1655599800000.0,0.9446
1655600700000.0,0.9183
1655601600000.0,0.9867
1655601900000.0,0.9376
1655602500000.0,0.9344
1655603100000.0,0.8923
1655603700000.0,1.0265
1655604000000.0,0.9557
1655604600000.0,0.945
1655605200000.0,0.9087
1655606100000.0,1.0553
1655606700000.0,1.0839
1655607600000.0,1.1657
1655608200000.0,1.056
1655608500000.0,1.0077
1655609100000.0,0.9043
1655610300000.0,1.0285
1655610900000.0,1.0268
1655611500000.0,1.104
1655612100000.0,1.0724
1655613300000.0,1.0053
1655614200000.0,0.9877
1655615400000.0,0.9121
1655615700000.0,0.8787
1655616000000.0,0.9331
1655616300000.0,1.0644
1655616600000.0,0.8514
1655617200000.0,1.0095
1655617800000.0,1.0032
1655618700000.0,1.0541
1655619000000.0,0.9854
1655619600000.0,1.0216
1655620500000.0,1.0153
1655621400000.0,1.1067
1655622600000.0,1.0277
1655623200000.0,0.8973
1655624100000.0,1.0047
1655625300000.0,1.0248
1655626500000.0,1.0325
1655627400000.0,1.0585
1655627700000.0,1.0095
1655628600000.0,1.0618
1655629200000.0,0.9643
1655630100000.0,1.0861
1655630400000.0,1.0608
1655631000000.0,1.058
1655631300000.0,0.9628
1655631600000.0,1.0188
1655632200000.0,1.0736
1655632500000.0,0.8824
1655633100000.0,1.0768
1655633700000.0,1.047
1655634000000.0,1.2265
1655634300000.0,0.9942
1655634600000.0,1.0762
1655634900000.0,0.9265
1655635200000.0,1.0782
1655635800000.0,1.0514
1655636100000.0,1.0086
1655636400000.0,1.074
1655636700000.0,0.8983
1655637300000.0,0.8779
1655637900000.0,1.0062
1655638800000.0,0.9891
1655639100000.0,0.99
1655640000000.0,1.0326
1655640600000.0,1.0905
1655641200000.0,0.9818
1655641500000.0,0.8804
1655641800000.0,0.9928
1655642100000.0,0.8826
1655642700000.0,0.9042
1655643300000.0,1.0861
1655643600000.0,0.9866
1655644500000.0,1.064
1655645100000.0,1.0089
1655645700000.0,1.0048
1655646600000.0,0.8718
1655647200000.0,0.996
1655647500000.0,1.0775
1655648100000.0,1.1308
1655649000000.0,1.0619
1655649900000.0,1.0911
1655650800000.0,0.888
1655651400000.0,0.9865
1655652300000.0,1.152
1655652900000.0,1.0141
1655653200000.0,0.8852
1655653500000.0,0.9477
1655653800000.0,1.0605
1655654100000.0,1.0063
1655654700000.0,0.9064
1655655300000.0,0.8917
1655655900000.0,1.0818
1655657100000.0,0.8698
1655657400000.0,1.0913
1655658000000.0,1.0401
1655658900000.0,0.9992
1655659800000.0,0.8455
1655661000000.0,0.9789
1655662200000.0,1.0208
1655662800000.0,0.9685
1655664300000.0,1.2622
1655665200000.0,0.9743
1655665500000.0,0.8827
1655665800000.0,0.9933
1655666100000.0,0.8752
1655666700000.0,1.1244
1655667300000.0,0.9564
1655667900000.0,0.918
1655668200000.0,0.9496
1655668800000.0,1.1167
1655669400000.0,1.0781
1655669700000.0,1.113
1655670300000.0,1.2323
1655670900000.0,0.9851
1655671200000.0,1.0692
1655671800000.0,1.0441
1655672400000.0,0.7747
1655673000000.0,0.9553
1655673600000.0,0.9472
1655674500000.0,1.0137
1655675400000.0,1.055
1655676300000.0,1.1101
1655676900000.0,0.9541
1655677200000.0,0.9669
1655677500000.0,1.0005
1655677800000.0,0.8766
1655678400000.0,0.9723
1655679300000.0,0.953
1655680200000.0,1.0717
1655681100000.0,0.9851
1655682300000.0,1.1289
1655683200000.0,0.9107
1655683800000.0,0.9426
1655684400000.0,0.9742
1655685300000.0,0.9165
1655685900000.0,0.954
1655686500000.0,0.9702
1655687100000.0,0.8689
1655687700000.0,0.9759
1655688000000.0,0.9298
1655688600000.0,1.006
1655689500000.0,1.0379
1655690100000.0,0.9438
1655690700000.0,1.0556
1655691000000.0,0.9593
1655691600000.0,0.9804
1655692200000.0,1.0069
1655692800000.0,0.9779
1655693700000.0,1.0742
1655694600000.0,0.9871
1655695800000.0,1.0334
1655696700000.0,0.9891
1655697300000.0,1.0739
1655698500000.0,1.0796
1655699400000.0,0.9336
1655700600000.0,0.89
1655701200000.0,1.0771
1655702100000.0,0.9933
1655703000000.0,1.0274
1655703600000.0,1.051
1655704500000.0,0.9449
1655705400000.0,0.9333
1655706000000.0,0.9441
1655706600000.0,1.0504
1655707500000.0,0.9222
1655708700000.0,0.9374
1655709600000.0,1.0447
1655710500000.0,0.9858
1655711400000.0,1.1183
1655712300000.0,0.9778
1655712600000.0,1.0484
1655712900000.0,1.0277
1655713200000.0,0.9321
1655713800000.0,1.0398
1655714100000.0,1.0552
1655714400000.0,1.0752
1655714700000.0,0.8787
1655715000000.0,0.9984
1655715600000.0,1.094
1655716200000.0,1.063
1655716500000.0,0.9841
1655717100000.0,1.1141
1655717400000.0,0.9986
1655717700000.0,0.9865
1655718000000.0,1.1374
1655718600000.0,1.0037
1655719200000.0,0.9934
1655719800000.0,0.888
1655720400000.0,1.0435
1655721000000.0,1.001
1655721600000.0,1.0156
1655721900000.0,0.9301
1655722200000.0,1.032
1655722500000.0,0.9741
1655722800000.0,0.993
1655723400000.0,0.9786
1655724300000.0,0.8703
1655724900000.0,1.0314
1655725500000.0,1.0892
1655725800000.0,0.9652
1655726400000.0,0.981
1655726700000.0,0.9913
1655727300000.0,1.0476
1655727900000.0,0.9678
1655728200000.0,0.9905
1655728500000.0,1.0114
1655729100000.0,1.0757
1655729700000.0,1.0178
1655730300000.0,0.9976
1655731200000.0,1.0201
1655731800000.0,0.9811
1655732400000.0,0.958
1655733000000.0,1.034
1655733600000.0,0.9681
1655734500000.0,0.9748
1655735400000.0,1.0327
1655735700000.0,1.008
1655736300000.0,0.9342
1655736900000.0,1.1146
1655737500000.0,0.9895
1655737800000.0,0.9578
1655738100000.0,0.916
1655738700000.0,0.9943
1655739300000.0,1.0195
1655739900000.0,1.1161
1655740800000.0,0.8857
1655741100000.0,1.0388
1655741700000.0,0.96
1655742300000.0,0.9528
1655743200000.0,0.9088
1655743800000.0,0.9326
1655744100000.0,1.0451
1655744400000.0,1.0629
1655745000000.0,1.017
1655745600000.0,0.9962
1655746500000.0,0.937
1655747400000.0,0.9599
1655747700000.0,0.9185
1655748000000.0,0.9643
1655748300000.0,0.9288
1655748900000.0,0.9446
1655749500000.0,1.1209
1655750100000.0,0.9771
1655751000000.0,1.0082
1655752200000.0,1.2059
1655752800000.0,0.9
1655753400000.0,1.0388
1655754000000.0,1.0915
1655754600000.0,1.0077
1655755500000.0,1.0596
1655756400000.0,0.9547
1655757600000.0,1.0824
1655758500000.0,0.9644
1655759100000.0,0.9527
1655760300000.0,0.9253
1655760900000.0,1.0222
1655761800000.0,0.98
1655762700000.0,1.0065
1655763600000.0,1.0465
1655764500000.0,1.0199
1655765400000.0,1.0008
1655766300000.0,1.0507
1655767500000.0,1.1063
1655768100000.0,1.0524
1655768400000.0,0.9879
1655769000000.0,1.0033
1655769900000.0,1.0032
1655770800000.0,0.9974
1655771700000.0,0.9908
1655772600000.0,0.9892
1655773200000.0,1.0576
1655773800000.0,1.0519
