timestamp,btc_exchange_reserve_usd
1661928600000.0,-1226044677050.08
1661929800000.0,-1231283112076.45
1661930700000.0,-1229030366313.39
1661932500000.0,-1231765956106.68
1661933400000.0,-1226019073173.36
1661934300000.0,-1225383529159.32
1661934600000.0,-1225982460217.69
1661935200000.0,-1231240833046.54
1661935800000.0,-1225376034640.59
1661936700000.0,-1226154178051.19
1661937900000.0,-1227271463313.21
1661939700000.0,-1226394613477.0
1661940600000.0,-1229217792327.35
1661941200000.0,-1229176259053.74
1661942100000.0,-1234434898429.52
1661943000000.0,-1233223046031.3
1661943600000.0,-1232200082304.94
1661944200000.0,-1233691543995.57
1661945100000.0,-1229621728896.21
1661946600000.0,-1234016750135.75
1661947800000.0,-1235533990470.75
1661948400000.0,-1226670758817.9
1661948700000.0,-1226255294820.74
1661949300000.0,-1233433386009.77
1661950200000.0,-1232454622843.84
1661951100000.0,-1231833439832.59
1661952000000.0,-1228123837595.7
1661952900000.0,-1235549201333.89
1661953500000.0,-1236151544548.23
1661953800000.0,-1231333906140.12
1661954400000.0,-1231259921246.66
1661954700000.0,-1231250482284.32
1661955600000.0,-1227224964394.66
1661956500000.0,-1223237398725.76
1661956800000.0,-1226245422960.91
1661957100000.0,-1223204554461.46
1661957700000.0,-1219144013350.13
1661958000000.0,-1211611479783.73
1661958300000.0,-1211505611995.77
1661958600000.0,-1212489205907.09
1661958900000.0,-1216477948430.42
1661959200000.0,-1213874163087.11
1661959800000.0,-1220372363497.57
1661960400000.0,-1221628955206.33
1661961000000.0,-1223297834744.42
1661961900000.0,-1218758837742.87
1661962500000.0,-1217107864207.62
1661963400000.0,-1217340881520.78
1661964600000.0,-1216366597606.78
1661965500000.0,-1217517722088.06
1661966700000.0,-1208695643490.46
1661967900000.0,-1213281218559.84
1661968500000.0,-1211929240370.5
1661969100000.0,-1212076958445.71
1661970000000.0,-1209672637001.2
1661970900000.0,-1212544236229.7
1661972400000.0,-1217561301676.54
1661972700000.0,-1223169973526.81
1661973300000.0,-1225122219482.55
1661973600000.0,-1222428607726.78
1661974500000.0,-1230877153557.75
1661975400000.0,-1226002160695.03
1661976000000.0,-1223617287327.03
1661976900000.0,-1223031079874.01
1661978700000.0,-1226325736480.53
1661980500000.0,-1225561179383.43
1661982900000.0,-1227191794370.42
1661983800000.0,-1219919485799.7
1661984400000.0,-1219123264701.0
1661985300000.0,-1222258882724.56
1661986500000.0,-1215192706923.3
1661987700000.0,-1212058666560.3
1661988900000.0,-1214112604469.35
1661989800000.0,-1218831143875.18
1661990700000.0,-1216875120617.11
1661991600000.0,-1212475042388.6
1661992800000.0,-1207374149070.58
1661993100000.0,-1213374925563.73
1661993700000.0,-1219811595903.3
1661994300000.0,-1218820304942.63
1661995500000.0,-1220825846509.15
1661996700000.0,-1222562641338.82
1661998500000.0,-1219466800318.62
1662000300000.0,-1221221186662.38
1662001800000.0,-1214397213742.13
1662003900000.0,-1211933704490.64
1662004200000.0,-1213309048193.84
1662004800000.0,-1214039369907.49
1662006000000.0,-1216116575805.76
1662007800000.0,-1219050744143.87
1662009600000.0,-1218519397451.78
1662010800000.0,-1214117761867.53
1662012300000.0,-1211163762747.65
1662013200000.0,-1211072584206.93
1662015000000.0,-1208057401498.4
1662015900000.0,-1207296043651.27
1662016800000.0,-1202563599156.45
1662017700000.0,-1207089996553.92
1662018600000.0,-1205523730913.54
1662019500000.0,-1205954388701.7
1662020700000.0,-1205126092011.53
1662021600000.0,-1206936125645.04
1662022800000.0,-1206331885544.33
1662023400000.0,-1201649798080.95
1662024000000.0,-1205305195558.55
1662024600000.0,-1208527866216.97
1662026100000.0,-1209152768706.55
1662027900000.0,-1210829741115.92
1662029400000.0,-1212481204379.74
1662030000000.0,-1211875409907.27
1662030600000.0,-1210903525415.11
1662031800000.0,-1214916037155.31
1662032400000.0,-1215764633401.58
1662033000000.0,-1215145117149.53
1662034200000.0,-1211640957670.55
1662034800000.0,-1209717417995.34
1662035400000.0,-1205761726751.92
1662035700000.0,-1206822701822.26
1662036000000.0,-1212096787050.89
1662036600000.0,-1211412543984.94
1662037500000.0,-1209927779442.72
1662038700000.0,-1205838085486.31
1662039300000.0,-1210959886974.52
1662039900000.0,-1208555355642.32
1662040500000.0,-1206134196784.84
1662041100000.0,-1202554418979.06
1662041700000.0,-1203274151860.14
1662042000000.0,-1206745483761.17
1662042600000.0,-1203178238512.03
1662043500000.0,-1196336521431.22
1662043800000.0,-1193215262287.6
1662044100000.0,-1192355633796.46
1662044400000.0,-1191608110354.99
1662044700000.0,-1195747240513.77
1662045000000.0,-1196103381417.33
1662045600000.0,-1199473732159.32
1662046500000.0,-1197374804449.67
1662047100000.0,-1198413197350.29
1662048300000.0,-1196023145284.19
1662049500000.0,-1193877451013.39
1662050100000.0,-1188299223346.83
1662050400000.0,-1190235620168.33
1662050700000.0,-1189521243591.05
1662051000000.0,-1187499567444.27
1662051300000.0,-1192629257040.71
1662051900000.0,-1194164843922.18
1662052500000.0,-1198313035408.67
1662053100000.0,-1203457260252.63
1662053400000.0,-1203165705931.98
1662053700000.0,-1198190467415.0
1662054300000.0,-1195565776825.47
1662054600000.0,-1193742055523.44
1662055200000.0,-1197859887996.06
1662056100000.0,-1201883643599.31
1662056700000.0,-1204178584990.46
1662057300000.0,-1201612836674.54
1662057600000.0,-1198927650419.89
1662058200000.0,-1202833437593.01
1662059400000.0,-1199985365994.13
1662060300000.0,-1198690379253.7
1662061800000.0,-1210473229468.15
1662063000000.0,-1208929762195.89
1662063600000.0,-1211028050385.16
1662063900000.0,-1211195646347.91
1662064800000.0,-1214339526169.49
1662065700000.0,-1213973615043.17
1662066300000.0,-1215824556896.97
1662067200000.0,-1214958831291.29
1662068100000.0,-1217498820603.29
1662069900000.0,-1219683474040.48
1662070500000.0,-1215328157755.01
1662071700000.0,-1214503465266.04
1662073500000.0,-1216606214460.52
1662075600000.0,-1216204328952.34
1662077100000.0,-1215214584236.85
1662078300000.0,-1214442021974.67
1662080400000.0,-1212223048366.11
1662081600000.0,-1213780198211.62
1662084300000.0,-1209169258122.24
1662085200000.0,-1209310311174.53
1662086100000.0,-1223190310525.99
1662087900000.0,-1220421921609.93
1662088500000.0,-1219119759212.27
1662089400000.0,-1220858361039.88
1662090600000.0,-1223835723933.37
1662092400000.0,-1224017706224.05
1662093000000.0,-1218892013634.52
1662094500000.0,-1217379117242.6
1662096000000.0,-1214835154767.35
1662097500000.0,-1214348510634.32
1662098700000.0,-1215660109402.73
1662100500000.0,-1213980211142.17
1662102600000.0,-1214745867488.34
1662104100000.0,-1217109001759.83
1662105900000.0,-1214786431801.77
1662108000000.0,-1216155411006.26
1662110700000.0,-1217243022777.59
1662111600000.0,-1218950955331.63
1662114000000.0,-1215486392038.66
1662114600000.0,-1213799254200.98
1662115500000.0,-1212840857071.03
1662116700000.0,-1209803160904.21
1662117900000.0,-1212494512224.04
1662119100000.0,-1214911503473.56
1662120000000.0,-1212398189542.32
1662121200000.0,-1216333862556.71
1662121800000.0,-1221111674951.46
1662122100000.0,-1229133076708.42
1662122400000.0,-1225417990049.53
1662122700000.0,-1226399857900.73
1662123000000.0,-1225497128708.32
1662123300000.0,-1228738370389.91
1662123900000.0,-1229789049485.88
1662124200000.0,-1232374516750.33
1662124800000.0,-1231280176762.49
1662125400000.0,-1227837131729.79
1662125700000.0,-1227363967486.53
1662126300000.0,-1227846530193.22
1662126900000.0,-1222928901865.14
1662127500000.0,-1227939614392.77
1662128100000.0,-1229932910694.01
1662129000000.0,-1232310094729.62
1662129600000.0,-1233304362956.25
1662129900000.0,-1230125228896.55
1662130500000.0,-1232480549061.59
1662131100000.0,-1228799924630.91
1662132300000.0,-1228438893989.77
1662133200000.0,-1230311733711.62
1662134400000.0,-1226923292522.48
1662135600000.0,-1224375409440.77
1662136200000.0,-1220928454026.85
1662136800000.0,-1218468003616.53
1662137400000.0,-1217279262655.26
1662137700000.0,-1214778287872.01
1662138300000.0,-1212400381991.63
1662138600000.0,-1215214534540.56
1662139200000.0,-1204177984384.84
1662139500000.0,-1202065677616.27
1662139800000.0,-1200961746801.55
1662140100000.0,-1199575495176.82
1662140700000.0,-1196563056698.89
1662141000000.0,-1196303905502.89
1662141300000.0,-1196465739926.64
1662141900000.0,-1200835935758.08
1662142200000.0,-1194980783460.54
1662142500000.0,-1197766187109.47
1662142800000.0,-1199397258449.63
1662143100000.0,-1203012470004.99
1662143400000.0,-1208112156126.67
1662144000000.0,-1209218347658.74
1662144300000.0,-1205464162358.16
1662144900000.0,-1206695059506.22
1662145800000.0,-1197079934878.48
1662146700000.0,-1196755513406.37
1662147300000.0,-1197401445150.73
1662147900000.0,-1202800812995.66
1662148800000.0,-1203260831373.06
1662150000000.0,-1203102279772.46
1662151800000.0,-1207082802758.63
1662152700000.0,-1206146358564.53
1662154800000.0,-1207481847793.16
1662156600000.0,-1202819139248.0
1662158100000.0,-1206647193580.35
1662159300000.0,-1205901567941.52
1662160200000.0,-1203825739664.53
1662162900000.0,-1206622363164.18
1662164400000.0,-1209291591985.54
1662165600000.0,-1208162065146.44
1662166800000.0,-1205990237698.7
1662168600000.0,-1203498470708.16
1662171300000.0,-1205398616459.98
1662173100000.0,-1203098604998.77
1662175200000.0,-1202754576891.23
1662177000000.0,-1202526463489.73
1662180300000.0,-1205237843560.39
1662183600000.0,-1199374211184.72
1662186300000.0,-1200616707828.33
1662188100000.0,-1199747254867.46
1662191100000.0,-1195379949203.04
1662191700000.0,-1196924947750.58
1662192600000.0,-1197728773566.86
1662194100000.0,-1194715159933.04
1662195600000.0,-1195773534122.77
1662195900000.0,-1195364822177.88
1662197100000.0,-1193582356887.32
1662198600000.0,-1197470820668.04
1662199800000.0,-1197526278037.59
1662201600000.0,-1195757049683.47
1662204000000.0,-1194640519956.47
1662205800000.0,-1198815016093.95
1662207300000.0,-1196519038116.77
1662209100000.0,-1198768171701.88
1662211200000.0,-1200292771690.67
1662213000000.0,-1196776609598.37
1662215100000.0,-1196524804584.53
1662216000000.0,-1195524801759.35
1662218100000.0,-1193214146078.83
1662220200000.0,-1196677780756.36
1662221400000.0,-1195435764683.95
1662224100000.0,-1193468569214.7
1662225600000.0,-1196435881051.87
1662227700000.0,-1195523701966.15
1662230700000.0,-1191946488613.91
1662231900000.0,-1188765789023.45
1662232500000.0,-1192321035156.83
1662233100000.0,-1195333532724.61
1662233700000.0,-1190488474661.71
1662234600000.0,-1190540688450.65
1662236400000.0,-1191882265325.2
1662238800000.0,-1193403520761.1
1662242700000.0,-1195757063228.44
1662244500000.0,-1193492978043.14
1662248100000.0,-1197136107490.36
1662250200000.0,-1196255438250.49
1662252000000.0,-1195363663272.47
1662254700000.0,-1194496737390.98
1662257400000.0,-1194467176774.85
1662261600000.0,-1194356669992.72
1662264300000.0,-1195412983794.9
1662267900000.0,-1193332157992.38
1662271800000.0,-1189390373869.25
1662273600000.0,-1189130837334.11
1662274500000.0,-1189242813250.39
1662276000000.0,-1184492094900.85
1662278400000.0,-1185440381271.43
1662278700000.0,-1186426450152.21
1662279300000.0,-1186577073934.79
1662280500000.0,-1190049215420.21
1662280800000.0,-1190918561883.65
1662281700000.0,-1194064717781.52
1662282300000.0,-1195796449665.65
1662282600000.0,-1194185223192.53
1662283800000.0,-1193161211591.18
1662285600000.0,-1192418166174.39
1662286800000.0,-1192227081612.17
1662289200000.0,-1190212302076.5
1662290400000.0,-1193038666191.52
1662292200000.0,-1197788519283.54
1662292800000.0,-1197618585477.24
1662293100000.0,-1194787215826.9
1662293400000.0,-1194808203145.54
1662294000000.0,-1196711931572.5
1662294900000.0,-1199107592545.41
1662296400000.0,-1195541829824.93
1662297600000.0,-1194272183762.0
1662298500000.0,-1189199019470.59
1662299700000.0,-1185797788747.06
1662300300000.0,-1190346388103.32
1662300900000.0,-1190566487889.45
1662302100000.0,-1191753964618.16
1662303900000.0,-1189406721115.43
1662306000000.0,-1193769004311.55
1662307200000.0,-1190704560984.4
1662308100000.0,-1195287401432.06
1662309600000.0,-1196819455034.93
1662309900000.0,-1199526429020.74
1662310200000.0,-1199750389784.56
1662310800000.0,-1200281124758.58
1662311100000.0,-1200482913405.71
1662311700000.0,-1198776933775.43
1662312600000.0,-1196565831806.68
1662314100000.0,-1195172101306.25
1662315600000.0,-1198140071517.96
1662316500000.0,-1198239426247.11
1662318900000.0,-1199336480199.91
1662320100000.0,-1198973852734.21
1662322200000.0,-1199390360198.45
1662324600000.0,-1200345701412.05
1662327000000.0,-1197508384471.42
1662328800000.0,-1196262966071.54
1662330000000.0,-1196899148826.16
1662332700000.0,-1201375129700.42
1662334200000.0,-1206290998303.46
1662334500000.0,-1205888595743.94
1662334800000.0,-1204542735870.07
1662335700000.0,-1207479495323.65
1662336300000.0,-1203279663618.77
1662336600000.0,-1200914192184.01
1662337500000.0,-1199524472723.0
1662338700000.0,-1203610616414.55
1662340500000.0,-1199917339058.88
1662341700000.0,-1195911911180.03
1662342900000.0,-1194946985734.6
1662343800000.0,-1197299691657.46
1662345900000.0,-1197066862311.85
1662348000000.0,-1199360413771.63
1662349800000.0,-1198340687981.64
1662352200000.0,-1191849614482.06
1662354600000.0,-1189897641401.52
1662355500000.0,-1187433054273.87
1662356100000.0,-1187916254357.15
1662356700000.0,-1189374403446.22
1662357300000.0,-1190250745253.33
1662358200000.0,-1190906207024.5
1662359700000.0,-1192382568875.44
1662361200000.0,-1189239919309.6
1662363000000.0,-1190425366671.39
1662365100000.0,-1192304240858.82
1662366600000.0,-1192664363265.08
1662368700000.0,-1190281597715.55
1662370200000.0,-1192214186469.3
1662371700000.0,-1189596849885.45
1662374100000.0,-1186360702444.28
1662374700000.0,-1188386615589.41
1662375300000.0,-1187668919874.54
1662376500000.0,-1186894722533.17
1662376800000.0,-1186993437340.13
1662377700000.0,-1185838320258.45
1662378900000.0,-1186098897899.54
1662380100000.0,-1189559126828.79
1662381000000.0,-1189003303088.1
1662382200000.0,-1190318105075.41
1662383700000.0,-1188634997950.8
1662384600000.0,-1189507436570.22
1662386400000.0,-1192131769420.78
1662387600000.0,-1191652825073.14
1662389100000.0,-1195733053004.56
1662390000000.0,-1197751650607.83
1662390300000.0,-1197620112030.8
1662390600000.0,-1198932986904.42
1662390900000.0,-1200657442199.0
1662391200000.0,-1196899776596.99
1662391800000.0,-1195878022648.71
1662392700000.0,-1197961255577.15
1662393900000.0,-1195825105415.23
1662394800000.0,-1195651425133.65
1662395700000.0,-1195273325652.12
1662397500000.0,-1193123576283.09
1662398700000.0,-1195544636174.78
1662401100000.0,-1189433820254.01
1662401700000.0,-1186901424844.99
1662402000000.0,-1186031652600.3
1662402600000.0,-1186450961370.92
1662403200000.0,-1188122667304.53
1662404100000.0,-1190144592032.66
1662405900000.0,-1187295873258.11
1662408000000.0,-1189485967011.98
1662409500000.0,-1189791030978.73
1662411300000.0,-1189604673202.6
1662413100000.0,-1188827414107.78
1662415500000.0,-1190380378564.97
1662417900000.0,-1191161558978.52
1662419100000.0,-1193175310933.42
1662421200000.0,-1193818032607.54
1662421500000.0,-1192163153355.76
1662422400000.0,-1196524143021.04
1662423300000.0,-1199334916364.45
1662423900000.0,-1201186761125.66
1662424500000.0,-1205136131471.18
1662425100000.0,-1205803569295.96
1662425400000.0,-1213664729722.22
1662425700000.0,-1210641384700.38
1662426000000.0,-1214123100733.93
1662426300000.0,-1211901650676.78
1662426900000.0,-1207760750789.61
1662427500000.0,-1205593567076.74
1662428100000.0,-1197179335265.26
1662428700000.0,-1198601336353.56
1662429000000.0,-1194162326483.83
1662429300000.0,-1190561092838.56
1662429600000.0,-1188726599681.74
1662429900000.0,-1185206248088.9
1662430200000.0,-1188914782509.08
1662430500000.0,-1187627583122.79
1662431100000.0,-1189814279500.95
1662432000000.0,-1192927618020.82
1662432900000.0,-1189400957871.33
1662433800000.0,-1189380174574.78
1662434700000.0,-1191396071623.56
1662436800000.0,-1193338932274.89
1662438000000.0,-1191872286507.94
1662439200000.0,-1189309873567.77
1662440700000.0,-1190421487102.55
1662442200000.0,-1193971941645.73
1662443400000.0,-1191316112700.24
1662444900000.0,-1194792291728.21
1662446400000.0,-1195235631929.14
1662447000000.0,-1196639967814.93
1662448200000.0,-1198313978386.87
1662448800000.0,-1197910975637.27
1662449700000.0,-1197733264110.9
1662450600000.0,-1196183285483.81
1662451800000.0,-1197174199363.55
1662452700000.0,-1200613042650.5
1662453300000.0,-1201876340247.81
1662454200000.0,-1204790130798.18
1662454800000.0,-1203337819708.46
1662455400000.0,-1201982029160.54
1662456000000.0,-1198894814850.94
1662456300000.0,-1198567851588.48
1662457200000.0,-1198263464438.39
1662458700000.0,-1203160564237.26
1662459600000.0,-1198824509440.9
1662460800000.0,-1198628635685.21
1662462300000.0,-1196690269118.64
1662463500000.0,-1196504236163.25
1662464400000.0,-1198258425021.47
1662465900000.0,-1201240655333.9
1662466500000.0,-1197245211011.8
1662467700000.0,-1196441137166.38
1662468900000.0,-1195065112688.32
1662469500000.0,-1196679401646.08
1662470400000.0,-1191815524599.88
1662471300000.0,-1189757388295.33
1662471600000.0,-1192586841369.52
1662471900000.0,-1189074857583.81
1662472500000.0,-1190365916266.65
1662472800000.0,-1186889157448.24
1662473100000.0,-1185650686351.6
1662473400000.0,-1187503979366.63
1662473700000.0,-1188826458464.23
1662474000000.0,-1190559862669.09
1662474600000.0,-1192084783829.14
1662475200000.0,-1191327706102.03
1662475800000.0,-1193402959875.66
1662476400000.0,-1194790870195.65
1662477000000.0,-1191220081512.36
1662477600000.0,-1192184072665.34
1662478500000.0,-1192207479703.12
1662480000000.0,-1189302862685.05
1662480600000.0,-1186831087004.99
1662481200000.0,-1187386415679.99
1662481800000.0,-1189650233830.32
1662482700000.0,-1183661358707.47
1662483900000.0,-1164161440558.46
1662484200000.0,-1152921330872.78
1662484500000.0,-1154053336213.42
1662484800000.0,-1148892631421.5
1662485100000.0,-1146949792768.88
1662485400000.0,-1152297772396.81
1662485700000.0,-1149667057158.81
1662486000000.0,-1149338177827.98
1662486300000.0,-1144816850669.87
1662486600000.0,-1147906041059.62
1662486900000.0,-1148479284609.63
1662487200000.0,-1146203939045.04
1662487800000.0,-1147072363451.44
1662488400000.0,-1144825482111.97
1662488700000.0,-1142766431693.84
1662489000000.0,-1144309982943.51
1662489600000.0,-1141402698899.88
1662490200000.0,-1140992876459.0
1662491100000.0,-1140366157784.81
1662491700000.0,-1137386822923.25
1662492600000.0,-1132042847433.3
1662492900000.0,-1133759980949.02
1662493500000.0,-1131686477421.75
1662494400000.0,-1132020464137.86
1662494700000.0,-1125233147000.72
1662495000000.0,-1129247728215.5
1662495300000.0,-1133871785344.31
1662495900000.0,-1136521035705.49
1662496800000.0,-1140768836529.96
1662497400000.0,-1141149309047.18
1662498000000.0,-1141200091890.92
1662498900000.0,-1143697922223.98
1662500100000.0,-1141613708368.44
1662501300000.0,-1138166555400.66
1662503100000.0,-1137231415263.08
1662504000000.0,-1133567250807.4
1662505800000.0,-1133341748293.79
1662507300000.0,-1131095114840.32
1662508500000.0,-1132828428513.96
1662509100000.0,-1126049089389.78
1662510000000.0,-1124586546154.69
1662510300000.0,-1129518475659.8
1662510900000.0,-1132208393004.45
1662512100000.0,-1130580885203.82
1662513600000.0,-1129322232585.56
1662515100000.0,-1128148137698.15
1662516600000.0,-1115309633855.26
1662517500000.0,-1120302883729.22
1662517800000.0,-1120318795472.12
1662518400000.0,-1118553593130.38
1662519600000.0,-1123189794181.91
1662521100000.0,-1124009361683.64
1662522300000.0,-1124237906017.6
1662523500000.0,-1123301216029.39
1662525300000.0,-1125544139121.02
1662527100000.0,-1127725581825.55
1662528000000.0,-1127271767888.34
1662530400000.0,-1127962175847.82
1662531600000.0,-1130534044805.97
1662533400000.0,-1127875316123.08
1662535200000.0,-1127191524581.85
1662536100000.0,-1128639116807.62
1662537300000.0,-1130944315006.17
1662538200000.0,-1129414936252.54
1662540300000.0,-1127741810872.71
1662541800000.0,-1128302758507.38
1662545100000.0,-1126572821574.45
1662546300000.0,-1125903413402.5
1662548700000.0,-1125129035074.75
1662549600000.0,-1124220073424.89
1662550800000.0,-1124112117532.53
1662552900000.0,-1124522217191.43
1662553800000.0,-1127418738773.32
1662555300000.0,-1130753591702.99
1662555900000.0,-1133099778243.96
1662556200000.0,-1132172267647.54
1662557100000.0,-1133492199853.22
1662557700000.0,-1135380181265.29
1662558000000.0,-1134317217422.44
1662558300000.0,-1131636630407.09
1662559200000.0,-1131914169039.74
1662560100000.0,-1136131996795.85
1662561000000.0,-1137148295207.55
1662561300000.0,-1136026671445.66
1662561900000.0,-1136681807161.27
1662563100000.0,-1133344375569.4
1662564600000.0,-1133717591939.39
1662565800000.0,-1136912646956.86
1662566700000.0,-1133323593200.26
1662567900000.0,-1137299924033.34
1662569100000.0,-1135804968543.52
1662570000000.0,-1135857072030.69
1662571200000.0,-1140157468874.44
1662572700000.0,-1140727347486.99
1662573600000.0,-1140485972112.52
1662574200000.0,-1139883644613.66
1662575400000.0,-1141679406389.2
1662576000000.0,-1151160850984.43
1662576600000.0,-1148288085334.54
1662576900000.0,-1144311314686.45
1662577500000.0,-1148855608200.75
1662578400000.0,-1146771392193.23
1662579300000.0,-1144665580100.18
1662580200000.0,-1141236824426.71
1662581100000.0,-1146606689915.81
1662582000000.0,-1152708052368.24
1662582300000.0,-1153632840701.15
1662582600000.0,-1158002039420.56
1662582900000.0,-1156158783599.11
1662583200000.0,-1164197557977.26
1662583800000.0,-1167477293427.12
1662584100000.0,-1163734111881.99
1662584400000.0,-1164617223174.58
1662585000000.0,-1161281817230.9
1662585600000.0,-1161305372420.74
1662586500000.0,-1161593339087.97
1662587400000.0,-1162532196325.74
1662588300000.0,-1165023402349.66
1662589500000.0,-1161171130245.25
1662590700000.0,-1158712336781.1
1662592200000.0,-1158209453886.47
1662593700000.0,-1158270521817.31
1662595200000.0,-1161720792819.88
1662595500000.0,-1161981515989.84
1662596700000.0,-1155518043787.08
1662597600000.0,-1158731140100.6
1662599100000.0,-1156477480714.03
1662600900000.0,-1151065977879.53
1662601500000.0,-1152986312156.46
1662603300000.0,-1152895309060.74
1662605100000.0,-1152882790458.76
1662608100000.0,-1156108492458.91
1662610500000.0,-1161219044161.15
1662611700000.0,-1161355180435.0
1662613200000.0,-1158848205885.16
1662614700000.0,-1159319662597.69
1662617400000.0,-1156466915705.32
1662618900000.0,-1155453038880.01
1662620700000.0,-1149205819990.36
1662621600000.0,-1144942239307.71
1662621900000.0,-1146906810234.65
1662622200000.0,-1151804386884.22
1662622800000.0,-1150465900794.98
1662624000000.0,-1151862499554.22
1662625800000.0,-1153762925839.44
1662627300000.0,-1154133495657.37
1662628800000.0,-1149668567717.36
1662630600000.0,-1153353280993.22
1662631800000.0,-1155701460524.05
1662632100000.0,-1157952355558.42
1662632700000.0,-1159366900356.32
1662634200000.0,-1160289642289.91
1662635400000.0,-1160181557196.19
1662636000000.0,-1158346738572.21
1662637200000.0,-1159063172663.86
1662638700000.0,-1156556946828.72
1662639600000.0,-1155255264776.66
1662640200000.0,-1151557248347.11
1662640800000.0,-1147453867212.0
1662641100000.0,-1150420304119.69
1662641400000.0,-1148517647865.23
1662642000000.0,-1145550407408.66
1662642600000.0,-1143616158368.0
1662642900000.0,-1145824304652.97
1662643500000.0,-1146928184005.55
1662644100000.0,-1151576957632.93
1662644400000.0,-1160659320241.51
1662644700000.0,-1156972245605.01
1662645000000.0,-1156242232440.81
1662645300000.0,-1146822060423.19
1662645900000.0,-1149471058001.24
1662646500000.0,-1152892818353.46
1662647100000.0,-1155582484073.5
1662648000000.0,-1154167783897.63
1662648900000.0,-1157156386488.79
1662649500000.0,-1156511814351.76
1662650400000.0,-1154949388524.11
1662651600000.0,-1154908441127.49
1662652500000.0,-1149468959691.78
1662653100000.0,-1147494983881.21
1662653400000.0,-1148495861299.12
1662654000000.0,-1150463521405.11
1662654600000.0,-1151648849608.65
1662655500000.0,-1147138080202.61
1662656700000.0,-1152539477907.31
1662657600000.0,-1153032842706.49
1662659100000.0,-1150340696261.61
1662660600000.0,-1151709906211.15
1662662700000.0,-1154373314614.52
1662664800000.0,-1156123302064.2
1662666600000.0,-1160238477319.99
1662667200000.0,-1161418608375.7
1662667800000.0,-1164027214474.17
1662668100000.0,-1159909602081.4
1662669000000.0,-1160775528586.8
1662671100000.0,-1160234479745.94
1662673200000.0,-1155767064602.57
1662675900000.0,-1158190615865.56
1662678300000.0,-1158143715968.41
1662681600000.0,-1160801527192.59
1662683100000.0,-1161666499422.59
1662685800000.0,-1159375761492.55
1662688500000.0,-1163617380193.64
1662690600000.0,-1162731449926.18
1662691500000.0,-1164251752421.73
1662693300000.0,-1178156212386.8
1662694200000.0,-1188161864863.68
1662694500000.0,-1185890970370.2
1662694800000.0,-1187932538431.72
1662695100000.0,-1188984750960.68
1662695700000.0,-1195505134049.8
1662696000000.0,-1210122973112.14
1662696300000.0,-1207268628923.69
1662696600000.0,-1212438892987.46
1662696900000.0,-1210096392788.88
1662697200000.0,-1216340816993.98
1662697800000.0,-1216762127729.15
1662698400000.0,-1216690826411.62
1662699000000.0,-1220158952677.16
1662699600000.0,-1223066263646.73
1662700200000.0,-1228292174992.98
1662700800000.0,-1228825982240.33
1662701100000.0,-1230793596497.82
1662701400000.0,-1237964391657.23
1662701700000.0,-1233919995896.84
1662702000000.0,-1228559888596.39
1662702600000.0,-1230521859694.49
1662703200000.0,-1231693937569.02
1662703800000.0,-1234053324778.26
1662704100000.0,-1235825764527.11
1662704400000.0,-1240506369081.2
1662705000000.0,-1236489967197.8
1662705600000.0,-1237977604419.18
1662706500000.0,-1236844082696.93
1662707100000.0,-1243637878105.23
1662707700000.0,-1235863525474.88
1662708300000.0,-1233866578302.95
1662708900000.0,-1236302311126.76
1662709800000.0,-1236627515491.48
1662710700000.0,-1238855726728.7
1662711600000.0,-1239566551146.52
1662712500000.0,-1238251074428.29
1662712800000.0,-1244647326961.53
1662713700000.0,-1244634985358.09
1662714000000.0,-1240573574891.73
1662714300000.0,-1238956542975.27
1662714600000.0,-1238231982921.67
1662715200000.0,-1236539407304.35
1662716100000.0,-1240276389502.63
1662716700000.0,-1243014007562.3
1662717600000.0,-1241592852005.55
1662718800000.0,-1246319390782.45
1662719100000.0,-1249711950103.11
1662719400000.0,-1251771524525.78
1662719700000.0,-1259461782323.36
1662720300000.0,-1264316969521.57
1662720600000.0,-1261573220540.43
1662720900000.0,-1256407158162.98
1662721500000.0,-1257835395426.45
1662722100000.0,-1255853693718.79
1662722700000.0,-1256336813964.47
1662723600000.0,-1257204870579.31
1662724200000.0,-1254090617214.35
1662724800000.0,-1258453769605.92
1662725700000.0,-1260023047470.82
1662726300000.0,-1263733242709.14
1662726900000.0,-1268490358427.12
1662727200000.0,-1266280327726.45
1662727500000.0,-1262020138375.23
1662728100000.0,-1260501292906.76
1662728700000.0,-1260333232251.6
1662729600000.0,-1254813418022.6
1662730200000.0,-1258971795004.39
1662730800000.0,-1256738302016.6
1662731400000.0,-1257883856228.38
1662732000000.0,-1263915642996.86
1662732600000.0,-1259719898831.02
1662733200000.0,-1257994390599.26
1662733800000.0,-1260815252782.27
1662734700000.0,-1263377599054.68
1662735600000.0,-1262730322484.0
1662736200000.0,-1267946948369.58
1662736800000.0,-1269668676326.44
1662737100000.0,-1269357844492.47
1662737400000.0,-1272829147195.82
1662737700000.0,-1276171523723.6
1662738000000.0,-1275152901163.37
1662738300000.0,-1272186690792.96
1662738600000.0,-1273117731481.59
1662739200000.0,-1267432411983.34
1662739500000.0,-1270771182768.33
1662740100000.0,-1277359051653.12
1662741000000.0,-1277769506236.34
1662741300000.0,-1276210940454.36
1662741600000.0,-1271035047146.77
1662741900000.0,-1272182921862.07
1662742500000.0,-1278873508933.69
1662743400000.0,-1280222102151.45
