timestamp,btc_fund_flow_ratio
1646367000000.0,0.0561
1646367600000.0,0.0566
1646368800000.0,0.0484
1646369700000.0,0.0444
1646371200000.0,0.0638
1646373000000.0,0.0459
1646374200000.0,0.0445
1646375400000.0,0.067
1646376900000.0,0.0561
1646378100000.0,0.051
1646379900000.0,0.0453
1646381100000.0,0.0684
1646381400000.0,0.0526
1646381700000.0,0.0427
1646382300000.0,0.0558
1646382600000.0,0.0485
1646382900000.0,0.0575
1646383200000.0,0.0459
1646383500000.0,0.0511
1646384100000.0,0.0599
1646384700000.0,0.0446
1646385300000.0,0.0482
1646385600000.0,0.0447
1646386200000.0,0.0534
1646387100000.0,0.0556
1646388000000.0,0.0544
1646389200000.0,0.0393
1646390100000.0,0.0563
1646391300000.0,0.0443
1646392500000.0,0.0552
1646394000000.0,0.0394
1646394900000.0,0.0487
1646395500000.0,0.0432
1646396400000.0,0.0502
1646397000000.0,0.0547
1646397600000.0,0.0546
1646398500000.0,0.0555
1646399700000.0,0.0593
1646400900000.0,0.0272
1646401200000.0,0.0675
1646401800000.0,0.0381
1646402400000.0,0.0459
1646403000000.0,0.0329
1646403600000.0,0.0643
1646403900000.0,0.0747
1646404500000.0,0.041
1646405100000.0,0.0363
1646405400000.0,0.0517
1646405700000.0,0.0395
1646406000000.0,0.0636
1646406300000.0,0.0393
1646406600000.0,0.0366
1646406900000.0,0.0318
1646407200000.0,0.0652
1646407500000.0,0.0607
1646407800000.0,0.0517
1646408400000.0,0.0527
1646409000000.0,0.0597
1646409900000.0,0.0586
1646410200000.0,0.0614
1646410500000.0,0.0506
1646411100000.0,0.0836
1646411700000.0,0.0359
1646412300000.0,0.0341
1646413200000.0,0.0632
1646414100000.0,0.0574
1646415000000.0,0.0376
1646415900000.0,0.0471
1646417100000.0,0.0549
1646418300000.0,0.0342
1646419800000.0,0.0564
1646420700000.0,0.0609
1646421000000.0,0.0502
1646421300000.0,0.0449
1646421900000.0,0.0272
1646422800000.0,0.0673
1646423100000.0,0.0534
1646423400000.0,0.044
1646423700000.0,0.052
1646424000000.0,0.0584
1646424300000.0,0.0455
1646424900000.0,0.0586
1646425200000.0,0.0522
1646425500000.0,0.0658
1646425800000.0,0.0539
1646426400000.0,0.0432
1646426700000.0,0.0502
1646427300000.0,0.0587
1646427900000.0,0.0621
1646428800000.0,0.0461
1646429700000.0,0.0458
1646430300000.0,0.0449
1646431500000.0,0.0482
1646432400000.0,0.0377
1646432700000.0,0.0554
1646433000000.0,0.0528
1646433300000.0,0.0561
1646433900000.0,0.037
1646434800000.0,0.0424
1646435700000.0,0.0558
1646436300000.0,0.0438
1646437200000.0,0.043
1646437800000.0,0.0436
1646438700000.0,0.0686
1646439600000.0,0.0507
1646440800000.0,0.049
1646441700000.0,0.0297
1646442300000.0,0.0634
1646442900000.0,0.0519
1646444100000.0,0.0572
1646445000000.0,0.0623
1646447100000.0,0.0476
1646448900000.0,0.0583
1646451000000.0,0.0589
1646453100000.0,0.0544
1646454900000.0,0.0496
1646455500000.0,0.0461
1646456700000.0,0.0399
1646458500000.0,0.0416
1646460300000.0,0.0425
1646461500000.0,0.0711
1646463900000.0,0.0491
1646465400000.0,0.0495
1646467200000.0,0.0453
1646469300000.0,0.0403
1646470200000.0,0.0439
1646471400000.0,0.0529
1646473500000.0,0.0555
1646475000000.0,0.0394
1646475300000.0,0.0404
1646476200000.0,0.0501
1646477700000.0,0.0276
1646478600000.0,0.0457
1646479500000.0,0.0409
1646480100000.0,0.0438
1646482200000.0,0.0438
1646483400000.0,0.0469
1646484300000.0,0.053
1646485200000.0,0.0545
1646485800000.0,0.036
1646487300000.0,0.0469
1646487900000.0,0.0441
1646489100000.0,0.0583
1646490000000.0,0.0458
1646491800000.0,0.0495
1646493600000.0,0.0684
1646495700000.0,0.0506
1646497500000.0,0.0431
1646498400000.0,0.0523
1646498700000.0,0.0409
1646499000000.0,0.028
1646499600000.0,0.0431
1646500200000.0,0.0527
1646501100000.0,0.0591
1646502300000.0,0.0555
1646503800000.0,0.0544
1646505300000.0,0.0586
1646507400000.0,0.0425
1646510400000.0,0.0536
1646511900000.0,0.0532
1646513400000.0,0.0485
1646514300000.0,0.0662
1646516400000.0,0.0713
1646517900000.0,0.0497
1646519700000.0,0.0425
1646521800000.0,0.0619
1646525100000.0,0.0464
1646526900000.0,0.065
1646528400000.0,0.0513
1646529300000.0,0.0403
1646531100000.0,0.0318
1646533200000.0,0.0574
1646536500000.0,0.0563
1646538000000.0,0.0481
1646539500000.0,0.0571
1646540100000.0,0.0524
1646541300000.0,0.0564
1646541600000.0,0.0383
1646541900000.0,0.0396
1646542500000.0,0.0588
1646543400000.0,0.0443
1646544900000.0,0.0381
1646547000000.0,0.0533
1646548800000.0,0.0555
1646550600000.0,0.0569
1646551500000.0,0.0608
1646553300000.0,0.036
1646554500000.0,0.0464
1646555400000.0,0.0502
1646556600000.0,0.0496
1646557500000.0,0.0364
1646558700000.0,0.0331
1646559000000.0,0.0469
1646559600000.0,0.0427
1646560500000.0,0.0371
1646561100000.0,0.0554
1646561700000.0,0.0541
1646562300000.0,0.0602
1646562900000.0,0.0477
1646563800000.0,0.0486
1646564700000.0,0.0432
1646565300000.0,0.0523
1646566200000.0,0.0586
1646566500000.0,0.0624
1646567400000.0,0.0491
1646568300000.0,0.0544
1646569200000.0,0.0526
1646569500000.0,0.0637
1646570100000.0,0.0485
1646570700000.0,0.0487
1646571900000.0,0.0667
1646572500000.0,0.0598
1646572800000.0,0.0665
1646573400000.0,0.0333
1646574000000.0,0.0571
1646574600000.0,0.048
1646575500000.0,0.036
1646576100000.0,0.0494
1646577000000.0,0.0408
1646577600000.0,0.0692
1646578800000.0,0.0539
1646579700000.0,0.04
1646580600000.0,0.0362
1646581500000.0,0.0575
1646582700000.0,0.0478
1646583300000.0,0.0583
1646583600000.0,0.0621
1646584200000.0,0.0572
1646584800000.0,0.0555
1646585700000.0,0.0582
1646586600000.0,0.0498
1646588100000.0,0.0468
1646590200000.0,0.05
1646592000000.0,0.0453
1646592600000.0,0.0575
1646593800000.0,0.0471
1646595900000.0,0.0569
1646596200000.0,0.0292
1646598000000.0,0.0399
1646599500000.0,0.0508
1646601000000.0,0.0338
1646601300000.0,0.0456
1646602200000.0,0.0539
1646603700000.0,0.0492
1646604900000.0,0.0541
1646607000000.0,0.0457
1646607900000.0,0.0619
1646608500000.0,0.048
1646608800000.0,0.0373
1646609100000.0,0.0447
1646609400000.0,0.0645
1646609700000.0,0.0553
1646610600000.0,0.0519
1646611500000.0,0.0532
1646612400000.0,0.0525
1646612700000.0,0.0355
1646613000000.0,0.0487
1646613600000.0,0.0548
1646614200000.0,0.0427
1646615100000.0,0.0528
1646616300000.0,0.0431
1646617500000.0,0.0483
1646618700000.0,0.0344
1646619900000.0,0.0488
1646620200000.0,0.0476
1646620800000.0,0.0377
1646621400000.0,0.0562
1646621700000.0,0.0541
1646622000000.0,0.051
1646622600000.0,0.0544
1646623200000.0,0.0784
1646623800000.0,0.0432
1646624700000.0,0.0398
1646625900000.0,0.0411
1646627100000.0,0.0605
1646628900000.0,0.0551
1646630400000.0,0.0515
1646631000000.0,0.0611
1646632200000.0,0.0486
1646633700000.0,0.0678
1646634900000.0,0.0528
1646636400000.0,0.0533
1646638200000.0,0.0541
1646638800000.0,0.0577
1646639700000.0,0.0569
1646640600000.0,0.0365
1646641200000.0,0.0409
1646641800000.0,0.0432
1646642400000.0,0.0499
1646643000000.0,0.0513
1646643900000.0,0.0641
1646644200000.0,0.0487
1646645100000.0,0.0393
1646646000000.0,0.0512
1646647200000.0,0.0449
1646648700000.0,0.0589
1646649600000.0,0.0447
1646650800000.0,0.0369
1646651700000.0,0.0539
1646652600000.0,0.0696
1646653800000.0,0.0314
1646654700000.0,0.059
1646655000000.0,0.0471
1646655900000.0,0.0261
1646656500000.0,0.0647
1646657100000.0,0.0446
1646658000000.0,0.0434
1646658900000.0,0.0472
1646659800000.0,0.067
1646660400000.0,0.0611
1646660700000.0,0.0584
1646661000000.0,0.0466
1646661300000.0,0.0566
1646661900000.0,0.0658
1646662200000.0,0.0407
1646662800000.0,0.0407
1646663400000.0,0.0293
1646664000000.0,0.0273
1646664300000.0,0.0536
1646664600000.0,0.047
1646665200000.0,0.0341
1646665800000.0,0.0496
1646666400000.0,0.047
1646667000000.0,0.0579
1646667300000.0,0.0688
1646667600000.0,0.0336
1646668200000.0,0.0382
1646669100000.0,0.0585
1646669400000.0,0.0393
1646669700000.0,0.0516
1646670300000.0,0.0407
1646670900000.0,0.0364
1646671500000.0,0.0419
1646671800000.0,0.0483
1646672400000.0,0.0423
1646673000000.0,0.06
1646673600000.0,0.0475
1646674500000.0,0.0632
1646674800000.0,0.0483
1646675400000.0,0.043
1646675700000.0,0.0621
1646676300000.0,0.0388
1646676600000.0,0.0387
1646676900000.0,0.0453
1646677200000.0,0.0517
1646677800000.0,0.0436
1646678400000.0,0.0525
1646678700000.0,0.048
1646679300000.0,0.0468
1646679900000.0,0.0502
1646680500000.0,0.0543
1646681100000.0,0.0496
1646681700000.0,0.0353
1646682000000.0,0.0538
1646682600000.0,0.0498
1646683200000.0,0.0581
1646683800000.0,0.047
1646684400000.0,0.0373
1646685000000.0,0.0594
1646685600000.0,0.0627
1646686200000.0,0.0379
1646687100000.0,0.0426
1646687700000.0,0.0335
1646688000000.0,0.0464
1646688300000.0,0.0404
1646688900000.0,0.0509
1646689500000.0,0.0316
1646690100000.0,0.0497
1646690700000.0,0.0512
1646691300000.0,0.0505
1646692200000.0,0.0489
1646692800000.0,0.0583
1646693400000.0,0.039
1646694300000.0,0.0433
1646695200000.0,0.0649
1646695800000.0,0.0397
1646696100000.0,0.0423
1646697000000.0,0.0393
1646697900000.0,0.0509
1646698500000.0,0.0377
1646699100000.0,0.0555
1646700300000.0,0.055
1646701500000.0,0.0342
1646702100000.0,0.0572
1646703000000.0,0.0418
1646703900000.0,0.0517
1646705100000.0,0.0672
1646706300000.0,0.0423
1646707500000.0,0.0445
1646707800000.0,0.0472
1646708400000.0,0.0472
1646709300000.0,0.0349
1646710800000.0,0.0211
1646712300000.0,0.0701
1646713200000.0,0.059
1646714100000.0,0.0553
1646715600000.0,0.0528
1646716500000.0,0.0661
1646717400000.0,0.0516
1646718600000.0,0.0319
1646720100000.0,0.0505
1646720700000.0,0.0378
1646721300000.0,0.069
1646722200000.0,0.0373
1646722800000.0,0.0627
1646724000000.0,0.0616
1646724900000.0,0.0514
1646725200000.0,0.0592
1646725500000.0,0.0544
1646726100000.0,0.0349
1646726700000.0,0.039
1646727300000.0,0.053
1646727900000.0,0.055
1646728500000.0,0.0602
1646729100000.0,0.0583
1646729700000.0,0.0431
1646730300000.0,0.0398
1646731200000.0,0.0495
1646732100000.0,0.0531
1646733000000.0,0.0451
1646733900000.0,0.0562
1646734800000.0,0.0433
1646735400000.0,0.0267
1646736300000.0,0.0448
1646736900000.0,0.037
1646737800000.0,0.0543
1646739000000.0,0.0604
1646739900000.0,0.0563
1646740500000.0,0.0529
1646741400000.0,0.0548
1646741700000.0,0.0584
1646742000000.0,0.0486
1646742600000.0,0.0541
1646743500000.0,0.0565
1646744400000.0,0.0419
1646745000000.0,0.0434
1646745300000.0,0.0405
1646745900000.0,0.0378
1646746800000.0,0.0649
1646747700000.0,0.0613
1646748600000.0,0.0516
1646749500000.0,0.0535
1646750100000.0,0.0359
1646750400000.0,0.0479
1646750700000.0,0.0568
1646751000000.0,0.0589
1646751300000.0,0.067
1646751900000.0,0.0502
1646752500000.0,0.0572
1646753100000.0,0.0407
1646753700000.0,0.0466
1646754000000.0,0.0593
1646754600000.0,0.0444
1646754900000.0,0.0522
1646755500000.0,0.0624
1646756100000.0,0.0404
1646756700000.0,0.0458
1646757000000.0,0.0487
1646757300000.0,0.047
1646757900000.0,0.054
1646758200000.0,0.0566
1646758800000.0,0.0339
1646759400000.0,0.0586
1646760000000.0,0.0407
1646760300000.0,0.047
1646760600000.0,0.053
1646760900000.0,0.0452
1646761500000.0,0.0482
1646761800000.0,0.0504
1646762400000.0,0.0481
1646762700000.0,0.0437
1646763300000.0,0.0557
1646763900000.0,0.0516
1646764200000.0,0.0486
1646764500000.0,0.0458
1646765100000.0,0.0432
1646765700000.0,0.0503
1646766300000.0,0.05
1646766600000.0,0.0415
1646767200000.0,0.0606
1646767800000.0,0.0514
1646768700000.0,0.0441
1646769300000.0,0.0632
1646770200000.0,0.0456
1646771100000.0,0.0474
1646772000000.0,0.0534
1646772600000.0,0.0387
1646773200000.0,0.0566
1646774400000.0,0.0517
1646775900000.0,0.0499
1646778000000.0,0.0409
1646780400000.0,0.0668
1646781900000.0,0.0332
1646784000000.0,0.0623
1646784900000.0,0.0571
1646786700000.0,0.0477
1646787000000.0,0.0412
1646788200000.0,0.0527
1646789400000.0,0.0508
1646789700000.0,0.0568
1646790600000.0,0.0451
1646791500000.0,0.0428
1646792400000.0,0.0529
1646793000000.0,0.0358
1646793600000.0,0.0533
1646794500000.0,0.0467
1646795400000.0,0.0237
1646796000000.0,0.0433
1646796300000.0,0.0592
1646796600000.0,0.0432
1646796900000.0,0.0493
1646797200000.0,0.0642
1646797500000.0,0.0466
1646797800000.0,0.0357
1646798100000.0,0.0573
1646798400000.0,0.0477
1646798700000.0,0.0399
1646799000000.0,0.0578
1646799300000.0,0.044
1646799600000.0,0.0283
1646799900000.0,0.042
1646800200000.0,0.0314
1646800500000.0,0.057
1646801100000.0,0.0531
1646801700000.0,0.0448
1646802300000.0,0.0397
1646803200000.0,0.0387
1646803500000.0,0.0423
1646804100000.0,0.0397
1646804700000.0,0.063
1646805300000.0,0.0563
1646805900000.0,0.0559
1646807400000.0,0.0546
1646808300000.0,0.0508
1646809200000.0,0.0217
1646810100000.0,0.0541
1646811000000.0,0.044
1646811900000.0,0.0569
1646812800000.0,0.0562
1646813100000.0,0.0602
1646813400000.0,0.0494
1646814000000.0,0.0474
1646814900000.0,0.0464
1646815500000.0,0.0369
1646815800000.0,0.0506
1646816100000.0,0.0437
1646816400000.0,0.0481
1646816700000.0,0.0397
1646817300000.0,0.046
1646817900000.0,0.0505
1646818800000.0,0.0374
1646819700000.0,0.0543
1646820300000.0,0.0682
1646821200000.0,0.0377
1646822400000.0,0.0508
1646823600000.0,0.0475
1646823900000.0,0.0507
1646824200000.0,0.0491
1646824800000.0,0.0637
1646825400000.0,0.0449
1646826300000.0,0.0679
1646827500000.0,0.0395
1646828400000.0,0.0474
1646829000000.0,0.049
1646829600000.0,0.0581
1646829900000.0,0.066
1646830200000.0,0.0708
1646830800000.0,0.044
1646831400000.0,0.0617
1646832000000.0,0.0559
1646832900000.0,0.052
1646833800000.0,0.0366
1646834100000.0,0.0596
1646834700000.0,0.0451
1646835000000.0,0.0412
1646835300000.0,0.0438
1646835900000.0,0.0447
1646836500000.0,0.0659
1646837100000.0,0.0465
1646837700000.0,0.0462
1646838300000.0,0.0699
1646839200000.0,0.0537
1646840400000.0,0.0674
1646840700000.0,0.044
1646841000000.0,0.0478
1646841300000.0,0.0482
1646841600000.0,0.0418
1646841900000.0,0.0413
1646842500000.0,0.042
1646843100000.0,0.0603
1646844000000.0,0.0572
1646844600000.0,0.0524
1646845500000.0,0.0457
1646846400000.0,0.0426
1646847300000.0,0.0341
1646848500000.0,0.0571
1646849700000.0,0.0433
1646850300000.0,0.0537
1646851500000.0,0.0489
1646851800000.0,0.0477
1646852700000.0,0.0704
1646853600000.0,0.0443
1646854200000.0,0.0509
1646854800000.0,0.0713
1646855700000.0,0.0615
1646856600000.0,0.0586
1646857500000.0,0.0593
1646858700000.0,0.0468
1646859300000.0,0.0382
1646860200000.0,0.0493
1646861100000.0,0.0454
1646862300000.0,0.0369
1646863800000.0,0.0492
1646865300000.0,0.0536
1646866500000.0,0.0515
1646868300000.0,0.0385
1646869500000.0,0.0373
1646871000000.0,0.0473
1646872500000.0,0.0404
1646874300000.0,0.0471
1646875800000.0,0.0603
1646876400000.0,0.039
1646876700000.0,0.0458
1646877000000.0,0.0476
1646877300000.0,0.05
1646877600000.0,0.0495
1646877900000.0,0.0406
1646878200000.0,0.0452
1646878800000.0,0.0649
1646879400000.0,0.0389
1646879700000.0,0.0397
1646880600000.0,0.0589
1646881200000.0,0.0475
1646881500000.0,0.0553
1646881800000.0,0.0542
1646883000000.0,0.0643
1646883600000.0,0.0479
1646884800000.0,0.0682
1646886000000.0,0.0422
1646886300000.0,0.0633
1646886600000.0,0.0678
1646886900000.0,0.049
1646887200000.0,0.0421
1646887500000.0,0.0467
1646887800000.0,0.0486
1646888100000.0,0.0605
1646888700000.0,0.034
1646889000000.0,0.0523
1646889300000.0,0.0508
1646889900000.0,0.0274
1646890500000.0,0.0472
1646891400000.0,0.047
1646891700000.0,0.0532
1646892000000.0,0.0619
1646892600000.0,0.0644
1646893200000.0,0.0358
1646893800000.0,0.0576
1646894400000.0,0.0518
1646895000000.0,0.0555
1646895900000.0,0.0558
1646896500000.0,0.0554
1646897700000.0,0.0595
1646898600000.0,0.0481
1646899500000.0,0.0591
1646900100000.0,0.0417
1646900400000.0,0.0423
1646901000000.0,0.0502
1646901600000.0,0.0324
1646902200000.0,0.0418
1646903100000.0,0.0404
1646904300000.0,0.0554
1646904900000.0,0.0522
1646905800000.0,0.0565
1646906400000.0,0.0522
1646907600000.0,0.0511
1646908800000.0,0.0453
1646909700000.0,0.0478
1646910300000.0,0.069
1646910900000.0,0.0527
1646912100000.0,0.0586
1646913600000.0,0.0633
1646914500000.0,0.031
1646915400000.0,0.0592
1646916300000.0,0.0483
1646916600000.0,0.0541
1646917500000.0,0.0361
1646918700000.0,0.0573
1646919300000.0,0.079
1646919600000.0,0.0471
1646919900000.0,0.0544
1646920200000.0,0.0522
1646920500000.0,0.0501
1646920800000.0,0.059
1646921100000.0,0.0641
1646921700000.0,0.0473
1646922300000.0,0.0383
1646922900000.0,0.026
1646923500000.0,0.0516
1646924400000.0,0.0547
1646925000000.0,0.0368
1646925600000.0,0.0758
1646925900000.0,0.0485
1646926200000.0,0.0614
1646926500000.0,0.0568
1646927100000.0,0.0483
1646927700000.0,0.0501
1646928600000.0,0.0505
1646929200000.0,0.0439
1646930100000.0,0.0512
1646930700000.0,0.0342
1646931000000.0,0.0479
1646931900000.0,0.0581
1646933100000.0,0.0464
1646934000000.0,0.0488
1646934900000.0,0.0494
1646935500000.0,0.0418
1646936400000.0,0.0537
1646937300000.0,0.0501
1646938800000.0,0.0533
1646939400000.0,0.0608
1646940900000.0,0.0439
1646941800000.0,0.0437
1646942400000.0,0.0533
1646943600000.0,0.0658
1646945100000.0,0.0456
1646945700000.0,0.0546
1646946600000.0,0.0317
1646948100000.0,0.0712
1646949600000.0,0.0606
1646949900000.0,0.0533
1646951100000.0,0.0616
1646952900000.0,0.0651
1646954400000.0,0.0507
1646955300000.0,0.0463
1646957100000.0,0.0447
1646958600000.0,0.0611
1646959200000.0,0.0575
1646960700000.0,0.0628
1646961000000.0,0.055
1646961600000.0,0.0489
1646962200000.0,0.0491
1646962800000.0,0.0444
1646963700000.0,0.0402
1646964300000.0,0.0705
1646964900000.0,0.0642
1646965500000.0,0.044
1646966400000.0,0.045
1646967300000.0,0.0625
1646967900000.0,0.0488
1646969100000.0,0.0421
1646969700000.0,0.054
1646970300000.0,0.0484
1646970900000.0,0.0504
1646971800000.0,0.0437
1646973000000.0,0.0354
1646974200000.0,0.0455
1646975400000.0,0.0552
1646976300000.0,0.0331
1646977200000.0,0.0579
1646977800000.0,0.0403
1646978700000.0,0.0297
1646979300000.0,0.0536
1646980200000.0,0.0527
1646980500000.0,0.0488
1646981400000.0,0.0473
1646982300000.0,0.0593
1646982600000.0,0.0472
1646983200000.0,0.0315
1646983800000.0,0.066
1646984700000.0,0.0558
1646985600000.0,0.055
1646986200000.0,0.0597
1646987100000.0,0.0521
1646987700000.0,0.0612
1646988300000.0,0.053
1646989200000.0,0.0621
1646990400000.0,0.0482
1646991300000.0,0.0686
1646992200000.0,0.0666
1646993100000.0,0.0573
1646994000000.0,0.0383
1646995500000.0,0.0558
1646996700000.0,0.0441
1646997300000.0,0.0496
1646997900000.0,0.0425
1646998200000.0,0.0554
1646998500000.0,0.0543
1646998800000.0,0.0482
1646999100000.0,0.0523
1646999400000.0,0.044
1646999700000.0,0.0321
1647000000000.0,0.0443
1647000300000.0,0.0463
1647000600000.0,0.0591
1647000900000.0,0.0573
1647001500000.0,0.0519
1647002100000.0,0.0384
1647002700000.0,0.0525
1647003000000.0,0.0683
1647003600000.0,0.052
1647004500000.0,0.0452
1647004800000.0,0.0414
1647005100000.0,0.0478
1647005700000.0,0.0583
1647006300000.0,0.0662
1647006600000.0,0.0513
1647007200000.0,0.0428
1647007800000.0,0.0444
1647008700000.0,0.0485
1647009000000.0,0.0496
1647009300000.0,0.0423
1647009900000.0,0.0506
1647010500000.0,0.0463
1647011100000.0,0.0366
1647011400000.0,0.0727
1647011700000.0,0.035
1647012300000.0,0.0554
1647012900000.0,0.042
1647013200000.0,0.0632
1647013800000.0,0.0399
1647014400000.0,0.0449
1647015000000.0,0.0512
1647015300000.0,0.0691
1647015900000.0,0.0537
1647016500000.0,0.0513
1647017100000.0,0.0393
1647018000000.0,0.0408
1647018900000.0,0.0636
1647019800000.0,0.0415
1647021000000.0,0.0503
1647021900000.0,0.0523
1647023400000.0,0.0515
1647024300000.0,0.0308
1647025500000.0,0.0508
1647026100000.0,0.0623
1647027000000.0,0.0405
1647028500000.0,0.0412
1647029700000.0,0.0527
1647030600000.0,0.046
1647031500000.0,0.0451
1647031800000.0,0.0584
1647032400000.0,0.0522
1647032700000.0,0.0477
1647033300000.0,0.0477
1647034200000.0,0.0295
1647035400000.0,0.0579
1647036900000.0,0.0242
1647038700000.0,0.0619
1647039300000.0,0.0468
1647040500000.0,0.0459
1647042900000.0,0.0404
1647043800000.0,0.0307
1647045000000.0,0.0363
1647046200000.0,0.0429
1647047700000.0,0.0658
1647049200000.0,0.0549
1647051300000.0,0.0545
1647052500000.0,0.0536
1647054300000.0,0.0533
1647056100000.0,0.0659
1647057900000.0,0.048
1647058800000.0,0.0365
1647060600000.0,0.0446
1647063300000.0,0.062
1647065400000.0,0.0428
1647067200000.0,0.058
1647069900000.0,0.0597
1647072600000.0,0.0225
1647073800000.0,0.0546
1647075000000.0,0.0515
1647077400000.0,0.0283
1647078900000.0,0.0446
1647081000000.0,0.0629
1647082200000.0,0.0565
1647084300000.0,0.0585
1647085800000.0,0.0529
1647087000000.0,0.0528
1647089400000.0,0.0523
1647090600000.0,0.0219
1647092700000.0,0.0363
1647093300000.0,0.0642
1647093900000.0,0.0604
1647095100000.0,0.0547
1647096000000.0,0.047
1647096600000.0,0.0633
1647097800000.0,0.0649
1647099600000.0,0.0566
1647099900000.0,0.0454
1647100500000.0,0.0625
1647101400000.0,0.0479
1647102600000.0,0.0487
1647104700000.0,0.0455
1647105300000.0,0.0598
1647105900000.0,0.0552
1647107400000.0,0.0487
1647109500000.0,0.0472
1647111600000.0,0.0487
1647112800000.0,0.0493
1647116100000.0,0.0372
1647118200000.0,0.0428
1647121800000.0,0.0439
1647125700000.0,0.0503
1647128400000.0,0.0509
1647129300000.0,0.0629
1647129900000.0,0.0489
1647130800000.0,0.0579
1647132600000.0,0.0719
1647133800000.0,0.041
1647134400000.0,0.0388
1647135300000.0,0.0389
1647136800000.0,0.0628
1647138000000.0,0.055
1647140700000.0,0.033
1647143100000.0,0.0444
1647144600000.0,0.047
1647147600000.0,0.0457
1647151800000.0,0.0486
1647154500000.0,0.0551
1647157800000.0,0.0346
1647159000000.0,0.0405
1647160500000.0,0.0584
1647162000000.0,0.0402
1647164100000.0,0.0649
1647165000000.0,0.0444
1647165600000.0,0.0495
1647166800000.0,0.0361
1647168600000.0,0.0471
1647170700000.0,0.0549
1647171600000.0,0.0403
1647171900000.0,0.0319
1647172500000.0,0.0471
1647173400000.0,0.0434
1647174000000.0,0.0568
1647174300000.0,0.06
1647174600000.0,0.0533
1647175200000.0,0.0438
1647176100000.0,0.0597
1647177000000.0,0.0364
1647177300000.0,0.0666
1647177900000.0,0.0504
1647178500000.0,0.0644
1647179400000.0,0.0532
1647180600000.0,0.0526
1647181500000.0,0.0349
1647182700000.0,0.0388
1647183900000.0,0.0434
1647184500000.0,0.0487
1647185400000.0,0.0389
1647187200000.0,0.0342
1647188400000.0,0.0619
1647190800000.0,0.0561
1647192000000.0,0.0542
1647193200000.0,0.053
1647194700000.0,0.0604
1647196800000.0,0.0322
1647199200000.0,0.0541
1647201000000.0,0.0388
1647201900000.0,0.0511
1647202500000.0,0.0452
1647203100000.0,0.0488
1647205200000.0,0.0488
1647206700000.0,0.0431
1647209100000.0,0.0486
1647210000000.0,0.0637
1647210900000.0,0.0245
1647211800000.0,0.0568
1647212100000.0,0.0374
1647212400000.0,0.0308
1647212700000.0,0.0492
1647213000000.0,0.0587
1647213600000.0,0.0408
1647214200000.0,0.0497
1647215100000.0,0.062
1647216300000.0,0.0418
1647216900000.0,0.0463
1647217200000.0,0.0601
1647218400000.0,0.0547
1647219900000.0,0.0468
1647220200000.0,0.0662
1647221100000.0,0.0475
1647222300000.0,0.0327
1647223500000.0,0.0496
1647225000000.0,0.0527
1647226800000.0,0.0436
1647228000000.0,0.059
1647230400000.0,0.0459
1647231300000.0,0.055
1647231600000.0,0.0581
1647231900000.0,0.0634
1647232500000.0,0.0284
1647233400000.0,0.0369
1647234600000.0,0.0537
1647236100000.0,0.033
1647237900000.0,0.0446
1647239400000.0,0.0434
1647240600000.0,0.0709
1647241800000.0,0.0642
1647242700000.0,0.0497
1647243300000.0,0.0393
1647243900000.0,0.0551
1647244500000.0,0.0663
1647244800000.0,0.0536
1647245100000.0,0.0428
1647245400000.0,0.0538
1647246000000.0,0.052
1647246900000.0,0.0538
1647247800000.0,0.0539
1647248700000.0,0.0484
1647249300000.0,0.0564
1647250800000.0,0.0393
1647251400000.0,0.0461
1647252000000.0,0.0493
1647252900000.0,0.051
1647254400000.0,0.0491
1647255900000.0,0.0456
1647257400000.0,0.0633
1647258300000.0,0.0531
1647259800000.0,0.0534
1647260100000.0,0.0505
1647260700000.0,0.0486
1647261900000.0,0.047
1647262800000.0,0.0565
1647263400000.0,0.0356
1647264000000.0,0.0345
1647264300000.0,0.0486
1647264900000.0,0.0438
1647265500000.0,0.0454
1647266400000.0,0.0514
1647267300000.0,0.0453
1647267900000.0,0.0517
1647268800000.0,0.0448
1647269100000.0,0.0525
1647269700000.0,0.055
1647270000000.0,0.0637
1647270600000.0,0.064
1647271500000.0,0.0497
1647272700000.0,0.0705
1647273300000.0,0.0505
1647274500000.0,0.0626
1647275400000.0,0.0363
1647276900000.0,0.0272
1647277500000.0,0.0351
1647278100000.0,0.0612
1647279000000.0,0.0584
1647279300000.0,0.05
1647280200000.0,0.0621
1647281400000.0,0.0349
1647282300000.0,0.0581
1647282600000.0,0.0447
1647282900000.0,0.0364
1647283800000.0,0.0601
1647284400000.0,0.0464
1647285300000.0,0.0391
1647286200000.0,0.0551
1647287100000.0,0.055
1647288000000.0,0.0323
1647288600000.0,0.0397
1647290400000.0,0.0568
1647291600000.0,0.0531
1647292800000.0,0.0575
1647295500000.0,0.0257
1647296100000.0,0.0402
1647296700000.0,0.0497
1647297900000.0,0.0589
1647298200000.0,0.0571
1647298500000.0,0.0542
1647299100000.0,0.0499
1647299700000.0,0.0476
1647300300000.0,0.0415
1647300900000.0,0.0478
1647301800000.0,0.0597
1647302700000.0,0.0309
1647303600000.0,0.0269
1647304500000.0,0.0582
1647305700000.0,0.0379
1647306600000.0,0.041
1647306900000.0,0.0368
1647307200000.0,0.0423
1647307800000.0,0.0411
1647308100000.0,0.0626
1647308700000.0,0.0282
1647309600000.0,0.0436
1647310500000.0,0.0481
